saccadeOrDrift,duration,onsetIndex,offsetIndex,onsetTime,offsetTime,xStart,xEnd,yStart,yEnd,xAmplitude,yAmplitude,vectorAmplitude,direction,peakVelocity,meanVelocity,maximumExcursion
saccade,0.014583,73.000000,80.000000,0.150000,0.164583,-0.131231,0.614292,0.014139,0.219384,0.745523,0.205246,0.773260,15.392471,85.335740,19.724743,0.773260,
saccade,0.025000,618.000000,630.000000,1.285417,1.310417,-0.888472,1.438328,0.014158,0.636112,2.326800,0.621955,2.408490,14.965314,162.435006,41.439875,2.425317,
saccade,0.010417,696.000000,701.000000,1.447917,1.458333,0.722689,0.663369,0.472963,0.472231,-0.059320,-0.000732,0.059324,-179.292811,7.987169,4.013333,0.059324,
saccade,0.025000,1155.000000,1167.000000,2.404167,2.429167,-1.177516,1.378689,0.020770,0.626394,2.556205,0.605624,2.626969,13.328919,179.503721,47.371396,2.626969,
saccade,0.008333,1230.000000,1234.000000,2.560417,2.568750,1.198020,1.148852,0.534356,0.520437,-0.049168,-0.013919,0.051100,-164.193626,8.509530,4.501842,0.051100,
saccade,0.010417,1255.000000,1260.000000,2.612500,2.622917,0.971994,0.916646,0.488258,0.484377,-0.055348,-0.003881,0.055484,-175.988871,8.126296,4.285799,0.055484,
saccade,0.016667,1915.000000,1923.000000,3.987500,4.004167,-1.627328,-0.421007,-0.046864,0.468849,1.206320,0.515714,1.311933,23.147178,109.799172,31.456213,1.311933,
saccade,0.031250,2307.000000,2322.000000,4.804167,4.835417,-1.666175,2.167061,0.204120,0.791126,3.833237,0.587005,3.877922,8.706390,203.593326,58.248291,3.877922,
saccade,0.020833,2691.000000,2701.000000,5.604167,5.625000,-0.472141,-1.086789,0.281338,0.719709,-0.614648,0.438371,0.754958,144.503247,57.690508,15.603622,0.754958,
saccade,0.039583,3404.000000,3423.000000,7.089583,7.129167,-2.708545,2.069589,0.261903,1.253053,4.778135,0.991150,4.879852,11.718920,216.233148,67.836214,4.903312,
