time,eyePositionTraceHoriz,eyePositionTraceVert,
0,0,-0.00063492
0.0020833,0,0.0012698
0.0041667,0,0.00031746
0.00625,0,-0.0012698
0.0083333,0,0.00031746
0.010417,0,0.0046032
0.0125,0,0.01
0.014583,0.00031746,0.014921
0.016667,-0.00015873,0.017778
0.01875,-0.0011111,0.016984
0.020833,-0.0022222,0.016667
0.022917,-0.0034921,0.016667
0.025,-0.0038095,0.01746
0.027083,-0.0020635,0.01627
0.029167,-2.7105e-18,0.013889
0.03125,0.0020635,0.011111
0.033333,0.0034921,0.0087302
0.035417,0.0036508,0.0075397
0.0375,0.0033333,0.0083333
0.039583,0.0031746,0.0083333
0.041667,0.0034127,0.0078571
0.04375,0.0034127,0.0085714
0.045833,0.0046825,0.01
0.047917,0.0065873,0.011667
0.05,0.0084921,0.013095
0.052083,0.0097619,0.01381
0.054167,0.010476,0.013333
0.05625,0.01,0.013333
0.058333,0.01,0.013968
0.060417,0.01,0.013016
0.0625,0.01,0.011111
0.064583,0.01,0.0088889
0.066667,0.01,0.0069841
0.06875,0.0095238,0.0060317
0.070833,0.010238,0.0066667
0.072917,0.011667,0.0066667
0.075,0.012698,0.0063492
0.077083,0.014762,0.0068254
0.079167,0.017857,0.0077778
0.08125,0.020556,0.0088889
0.083333,0.023571,0.0098413
0.085417,0.025476,0.010317
0.0875,0.025317,0.01
0.089583,0.025,0.01
0.091667,0.025,0.010476
0.09375,0.025,0.0097619
0.095833,0.025,0.0083333
0.097917,0.025,0.0066667
0.1,0.025,0.0052381
0.10208,0.025,0.0045238
0.10417,0.025,0.005
0.10625,0.025,0.005
0.10833,0.024524,0.0045238
0.11042,0.024762,0.0052381
0.1125,0.026905,0.0066667
0.11458,0.03,0.0083333
0.11667,0.033571,0.0097619
0.11875,0.035,0.010476
0.12083,0.03381,0.01
0.12292,0.031667,0.01
0.125,0.029762,0.010476
0.12708,0.028968,0.0097619
0.12917,0.032063,0.0083333
0.13125,0.036111,0.0066667
0.13333,0.040317,0.0052381
0.13542,0.043413,0.0045238
0.1375,0.044127,0.005
0.13958,0.043333,0.005
0.14167,0.043175,0.005
0.14375,0.043413,0.005
0.14583,0.043889,0.005
0.14792,0.044444,0.005
0.15,0.045079,0.005
0.15208,0.045079,0.005
0.15417,0.044444,0.005
0.15625,0.043889,0.005
0.15833,0.043254,0.0054762
0.16042,0.042937,0.0047619
0.1625,0.044048,0.0033333
0.16458,0.045556,0.0016667
0.16667,0.047143,0.0002381
0.16875,0.048333,-0.00047619
0.17083,0.048651,0
0.17292,0.048333,0
0.175,0.048175,-0.00031746
0.17708,0.047619,0.00015873
0.17917,0.049286,0.0011111
0.18125,0.052222,0.0022222
0.18333,0.055476,0.0031746
0.18542,0.058095,0.0036508
0.1875,0.059127,0.0033333
0.18958,0.058333,0.0033333
0.19167,0.058175,0.0033333
0.19375,0.057937,0.0033333
0.19583,0.059127,0.0033333
0.19792,0.061111,0.0033333
0.2,0.063254,0.0033333
0.20208,0.065397,0.0033333
0.20417,0.065238,0.0033333
0.20625,0.063333,0.0030159
0.20833,0.06119,0.0031746
0.21042,0.060476,0.0046032
0.2125,0.06119,0.0066667
0.21458,0.063333,0.0087302
0.21667,0.065238,0.010159
0.21875,0.065238,0.010317
0.22083,0.063333,0.01
0.22292,0.061667,0.01
0.225,0.060238,0.010317
0.22708,0.059365,0.0098413
0.22917,0.060079,0.0088889
0.23125,0.060556,0.0077778
0.23333,0.061111,0.0068254
0.23542,0.061746,0.0063492
0.2375,0.061746,0.0066667
0.23958,0.061111,0.0066667
0.24167,0.060397,0.0063492
0.24375,0.060159,0.0068254
0.24583,0.060397,0.0077778
0.24792,0.061111,0.0088889
0.25,0.061746,0.0098413
0.25208,0.061746,0.010317
0.25417,0.061111,0.01
0.25625,0.060556,0.01
0.25833,0.060079,0.010159
0.26042,0.059365,0.0099206
0.2625,0.060238,0.0094444
0.26458,0.061667,0.0088889
0.26667,0.063333,0.0084127
0.26875,0.064762,0.0081746
0.27083,0.065476,0.0083333
0.27292,0.065,0.0083333
0.275,0.065,0.0076984
0.27708,0.065,0.0086508
0.27917,0.065,0.010556
0.28125,0.065,0.012778
0.28333,0.065,0.014683
0.28542,0.065,0.015635
0.2875,0.065,0.015
0.28958,0.065,0.015
0.29167,0.065,0.015476
0.29375,0.065,0.014762
0.29583,0.065,0.013333
0.29792,0.065,0.011667
0.3,0.065159,0.010238
0.30208,0.065238,0.0095238
0.30417,0.064286,0.01
0.30625,0.062778,0.01
0.30833,0.060873,0.0090476
0.31042,0.060159,0.010476
0.3125,0.060794,0.013333
0.31458,0.062222,0.016667
0.31667,0.063968,0.019524
0.31875,0.063254,0.020952
0.32083,0.060556,0.02
0.32292,0.057778,0.02
0.325,0.055397,0.02
0.32708,0.052778,0.02
0.32917,0.055714,0.02
0.33125,0.06,0.02
0.33333,0.065,0.02
0.33542,0.069286,0.02
0.3375,0.071429,0.02
0.33958,0.069524,0.02
0.34167,0.070238,0.02
0.34375,0.071667,0.02
0.34583,0.073333,0.02
0.34792,0.074762,0.02
0.35,0.075476,0.02
0.35208,0.075,0.02
0.35417,0.075,0.02
0.35625,0.075,0.02
0.35833,0.075159,0.020635
0.36042,0.075714,0.019683
0.3625,0.074048,0.017778
0.36458,0.071111,0.015556
0.36667,0.068175,0.013651
0.36875,0.065079,0.012698
0.37083,0.063095,0.013333
0.37292,0.062778,0.013333
0.375,0.061825,0.012063
0.37708,0.061349,0.013651
0.37917,0.061667,0.01746
0.38125,0.061667,0.023571
0.38333,0.062778,0.029921
0.38542,0.061587,0.034127
0.3875,0.058016,0.035079
0.38958,0.05754,0.036508
0.39167,0.052302,0.03754
0.39375,0.016587,0.04
0.39583,-0.03246,0.04246
0.39792,-0.081905,0.043968
0.4,-0.11873,0.045
0.40208,-0.13056,0.045317
0.40417,-0.12405,0.045
0.40625,-0.13397,0.045
0.40833,-0.14825,0.044524
0.41042,-0.16452,0.045238
0.4125,-0.17929,0.046667
0.41458,-0.18833,0.048333
0.41667,-0.18794,0.049762
0.41875,-0.18714,0.050476
0.42083,-0.18619,0.05
0.42292,-0.18746,0.05
0.425,-0.18929,0.05
0.42708,-0.19024,0.05
0.42917,-0.19016,0.049524
0.43125,-0.18984,0.050079
0.43333,-0.19008,0.051746
0.43542,-0.19071,0.053889
0.4375,-0.19103,0.055873
0.43958,-0.19119,0.057063
0.44167,-0.19095,0.05619
0.44375,-0.18905,0.056825
0.44583,-0.18778,0.058968
0.44792,-0.1873,0.061667
0.45,-0.18722,0.064127
0.45208,-0.18786,0.065556
0.45417,-0.18865,0.065159
0.45625,-0.18833,0.065
0.45833,-0.18833,0.065
0.46042,-0.18865,0.065
0.4625,-0.18817,0.064841
0.46458,-0.18722,0.065079
0.46667,-0.18611,0.065556
0.46875,-0.18548,0.066111
0.47083,-0.18452,0.066587
0.47292,-0.18405,0.066825
0.475,-0.18302,0.06619
0.47708,-0.18111,0.066905
0.47917,-0.17913,0.068333
0.48125,-0.17786,0.07
0.48333,-0.17635,0.071429
0.48542,-0.17651,0.072143
0.4875,-0.17778,0.071667
0.48958,-0.17889,0.071667
0.49167,-0.17984,0.07246
0.49375,-0.18063,0.07127
0.49583,-0.17984,0.068889
0.49792,-0.17889,0.066111
0.5,-0.17778,0.06373
0.50208,-0.17683,0.06254
0.50417,-0.17635,0.063333
0.50625,-0.17778,0.063333
0.50833,-0.17659,0.06254
0.51042,-0.17302,0.06373
0.5125,-0.16698,0.066111
0.51458,-0.16056,0.068889
0.51667,-0.15579,0.07127
0.51875,-0.15476,0.07246
0.52083,-0.15452,0.071667
0.52292,-0.155,0.071667
0.525,-0.15595,0.072619
0.52708,-0.15452,0.07119
0.52917,-0.15167,0.068333
0.53125,-0.14833,0.065
0.53333,-0.14548,0.062143
0.53542,-0.14405,0.060714
0.5375,-0.145,0.061667
0.53958,-0.145,0.061667
0.54167,-0.145,0.061667
0.54375,-0.14579,0.061667
0.54583,-0.1446,0.061667
0.54792,-0.14222,0.061667
0.55,-0.13944,0.061667
0.55208,-0.13706,0.061667
0.55417,-0.13587,0.061667
0.55625,-0.13667,0.061667
0.55833,-0.13683,0.061984
0.56042,-0.13659,0.061508
0.5625,-0.13611,0.060556
0.56458,-0.13556,0.059444
0.56667,-0.13492,0.058492
0.56875,-0.13492,0.058016
0.57083,-0.13556,0.058333
0.57292,-0.13611,0.058333
0.575,-0.13675,0.057698
0.57708,-0.13675,0.058651
0.57917,-0.13611,0.060556
0.58125,-0.13556,0.062778
0.58333,-0.13492,0.064683
0.58542,-0.1346,0.065635
0.5875,-0.13571,0.065
0.58958,-0.13722,0.065
0.59167,-0.13913,0.065952
0.59375,-0.14,0.064524
0.59583,-0.13913,0.061667
0.59792,-0.13722,0.058333
0.6,-0.13556,0.055476
0.60208,-0.13484,0.054048
0.60417,-0.1354,0.055
0.60625,-0.13611,0.055
0.60833,-0.13738,0.054683
0.61042,-0.13643,0.055159
0.6125,-0.13389,0.056111
0.61458,-0.13111,0.057222
0.61667,-0.12873,0.058175
0.61875,-0.1269,0.058651
0.62083,-0.12865,0.058333
0.62292,-0.13056,0.058333
0.625,-0.13278,0.058333
0.62708,-0.13468,0.058651
0.62917,-0.13563,0.058175
0.63125,-0.135,0.057222
0.63333,-0.13405,0.056111
0.63542,-0.13548,0.055159
0.6375,-0.13833,0.054683
0.63958,-0.14167,0.055
0.64167,-0.14548,0.055
0.64375,-0.14595,0.055
0.64583,-0.14143,0.055
0.64792,-0.13667,0.055
0.65,-0.13214,0.055
0.65208,-0.12929,0.055
0.65417,-0.12952,0.055
0.65625,-0.13,0.055
0.65833,-0.13095,0.055317
0.66042,-0.12952,0.054841
0.6625,-0.12667,0.053889
0.66458,-0.12333,0.052778
0.66667,-0.12048,0.051825
0.66875,-0.1181,0.051349
0.67083,-0.12048,0.051667
0.67292,-0.12333,0.051667
0.675,-0.1273,0.051349
0.67708,-0.12921,0.051825
0.67917,-0.12873,0.052778
0.68125,-0.12556,0.053889
0.68333,-0.12302,0.054841
0.68542,-0.12302,0.055317
0.6875,-0.12556,0.055
0.68958,-0.12778,0.055
0.69167,-0.12968,0.055317
0.69375,-0.13063,0.054841
0.69583,-0.13,0.053889
0.69792,-0.13,0.052778
0.7,-0.12984,0.051825
0.70208,-0.13008,0.051349
0.70417,-0.13056,0.051667
0.70625,-0.13111,0.051667
0.70833,-0.13222,0.051032
0.71042,-0.13151,0.051984
0.7125,-0.12944,0.053889
0.71458,-0.12722,0.056111
0.71667,-0.12468,0.058016
0.71875,-0.12405,0.058968
0.72083,-0.12754,0.058333
0.72292,-0.13167,0.058333
0.725,-0.13579,0.058968
0.72708,-0.13865,0.058016
0.72917,-0.13897,0.056111
0.73125,-0.13833,0.053889
0.73333,-0.13817,0.051984
0.73542,-0.13841,0.051032
0.7375,-0.13889,0.051667
0.73958,-0.13944,0.051667
0.74167,-0.13992,0.051508
0.74375,-0.14016,0.051746
0.74583,-0.14,0.052222
0.74792,-0.14,0.052778
0.75,-0.13952,0.053254
0.75208,-0.14024,0.053492
0.75417,-0.14167,0.053333
0.75625,-0.14333,0.053333
0.75833,-0.14619,0.05381
0.76042,-0.14476,0.053095
0.7625,-0.14,0.051667
0.76458,-0.135,0.05
0.76667,-0.12929,0.048571
0.76875,-0.12929,0.047857
0.77083,-0.135,0.048333
0.77292,-0.14,0.048333
0.775,-0.14571,0.047857
0.77708,-0.14571,0.048571
0.77917,-0.14,0.05
0.78125,-0.135,0.051667
0.78333,-0.12976,0.053095
0.78542,-0.12905,0.05381
0.7875,-0.13333,0.053333
0.78958,-0.13667,0.053333
0.79167,-0.14048,0.053651
0.79375,-0.14048,0.053175
0.79583,-0.13667,0.052222
0.79792,-0.13333,0.051111
0.8,-0.13,0.050159
0.80208,-0.12929,0.049683
0.80417,-0.13167,0.05
0.80625,-0.13333,0.05
0.80833,-0.13524,0.05
0.81042,-0.13587,0.05
0.8125,-0.13302,0.05
0.81458,-0.12944,0.05
0.81667,-0.12579,0.05
0.81875,-0.12317,0.05
0.82083,-0.1227,0.05
0.82292,-0.12333,0.05
0.825,-0.12365,0.050476
0.82708,-0.12317,0.049762
0.82917,-0.12222,0.048333
0.83125,-0.12111,0.046667
0.83333,-0.11984,0.045238
0.83542,-0.11984,0.044524
0.8375,-0.12111,0.045
0.83958,-0.12222,0.045
