saccadeOrDrift,duration,onsetIndex,offsetIndex,onsetTime,offsetTime,xStart,xEnd,yStart,yEnd,xAmplitude,yAmplitude,vectorAmplitude,direction,peakVelocity,meanVelocity,maximumExcursion
saccade,0.014583,381.000000,388.000000,0.791667,0.806250,-0.275159,-0.588333,0.145476,0.091667,-0.313175,-0.053810,0.317764,-170.250660,46.329206,8.693424,0.330947,
saccade,0.010417,399.000000,404.000000,0.829167,0.839583,-0.544365,-0.665238,0.074762,0.015873,-0.120873,-0.058889,0.134455,-154.024826,24.395978,5.645606,0.136587,
saccade,0.016667,508.000000,516.000000,1.056250,1.072917,-0.644722,-0.257143,0.025060,0.024206,0.387579,-0.000853,0.387580,-0.126124,34.192816,8.350233,0.387580,
saccade,0.012500,751.000000,757.000000,1.562500,1.575000,-0.023810,0.253333,0.110000,0.111905,0.277143,0.001905,0.277149,0.393779,37.428571,8.101188,0.277149,
saccade,0.014583,1181.000000,1188.000000,2.458333,2.472917,-0.051508,-0.471667,0.190238,0.010952,-0.420159,-0.179286,0.456811,-156.891598,59.573148,11.524531,0.456811,
saccade,0.018750,1377.000000,1386.000000,2.866667,2.885417,-0.457639,0.162937,0.062292,0.062887,0.620575,0.000595,0.620576,0.054956,58.067556,14.116033,0.620576,
saccade,0.010417,2012.000000,2017.000000,4.189583,4.200000,-0.112698,0.083175,0.160972,0.117460,0.195873,-0.043512,0.200648,-12.524506,27.891149,7.415486,0.200648,
saccade,0.012500,2146.000000,2152.000000,4.468750,4.481250,-0.169067,-0.497361,0.085476,0.014524,-0.328294,-0.070952,0.335873,-167.804538,35.384719,11.513548,0.335873,
saccade,0.014583,2301.000000,2308.000000,4.791667,4.806250,-0.710357,-0.185794,0.019683,0.022381,0.524563,0.002698,0.524570,0.294733,68.109790,10.276361,0.531310,
saccade,0.014583,2557.000000,2564.000000,5.325000,5.339583,-0.673413,-0.315238,0.100952,0.090000,0.358175,-0.010952,0.358342,-1.751463,52.173539,9.542965,0.370429,
saccade,0.010417,3022.000000,3027.000000,6.293750,6.304167,-0.310714,-0.127857,0.317381,0.361111,0.182857,0.043730,0.188013,13.449638,25.786628,6.947759,0.188013,
