saccadeOrDrift,duration,onsetIndex,offsetIndex,onsetTime,offsetTime,xStart,xEnd,yStart,yEnd,xAmplitude,yAmplitude,vectorAmplitude,direction,peakVelocity,meanVelocity,maximumExcursion
saccade,0.020833,248.000000,258.000000,0.514583,0.535417,0.024762,0.180952,0.050238,0.042222,0.156190,-0.008016,0.156396,-2.937907,13.128785,4.610506,0.159288,
saccade,0.012500,1218.000000,1224.000000,2.535417,2.547917,0.126190,0.048810,0.052222,0.050635,-0.077381,-0.001587,0.077397,-178.824867,8.427942,2.860364,0.077397,
saccade,0.014583,1592.000000,1599.000000,3.314583,3.329167,0.044762,0.130476,0.061190,0.050873,0.085714,-0.010317,0.086333,-6.863692,11.484972,3.399030,0.088086,
saccade,0.020833,3153.000000,3163.000000,6.566667,6.587500,0.127619,0.378413,0.071190,0.033492,0.250794,-0.037698,0.253611,-8.548497,25.359764,5.998471,0.256669,
saccade,0.031250,5095.000000,5110.000000,10.612500,10.643750,-0.097917,-3.119762,0.003988,-0.449841,-3.021845,-0.453829,3.055734,-171.458988,160.864032,46.179576,3.056581,
saccade,0.018750,5171.000000,5180.000000,10.770833,10.789583,-3.358095,-3.455714,-0.511667,-0.513016,-0.097619,-0.001349,0.097628,-179.208158,7.142857,2.673693,0.099435,
saccade,0.012500,7268.000000,7274.000000,15.139583,15.152083,-3.598889,-3.566667,-0.468571,-0.518016,0.032222,-0.049444,0.059017,-56.908300,7.449251,2.244642,0.059017,
saccade,0.014583,8449.000000,8456.000000,17.600000,17.614583,-3.567381,-3.357619,-0.478333,-0.502778,0.209762,-0.024444,0.211181,-6.646939,22.095903,5.733590,0.211181,
saccade,0.016667,8726.000000,8734.000000,18.177083,18.193750,-3.431587,-3.709841,-0.509603,-0.511111,-0.278254,-0.001508,0.278258,-179.689501,24.685979,6.514353,0.278258,
saccade,0.012500,9028.000000,9034.000000,18.806250,18.818750,-3.666429,-3.451587,-0.503492,-0.514841,0.214841,-0.011349,0.215141,-3.023897,27.382137,6.313685,0.215141,
saccade,0.025000,9664.000000,9676.000000,20.131250,20.156250,-3.658571,-4.428571,-0.620238,-2.092698,-0.770000,-1.472460,1.661638,-117.606611,104.759120,29.777286,1.661638,
saccade,0.014583,9805.000000,9812.000000,20.425000,20.439583,-4.581508,-4.739286,-2.104841,-2.128095,-0.157778,-0.023254,0.159482,-171.615861,18.493502,4.947738,0.159482,
saccade,0.018750,10198.000000,10207.000000,21.243750,21.262500,-4.610952,-4.411984,-1.975159,-1.962619,0.198968,0.012540,0.199363,3.606213,17.766692,4.324982,0.199363,
saccade,0.012500,11331.000000,11337.000000,23.604167,23.616667,-4.484524,-4.560000,-1.925238,-1.948333,-0.075476,-0.023095,0.078931,-162.986220,11.510957,2.418755,0.082728,
saccade,0.016667,11996.000000,12004.000000,24.989583,25.006250,-4.575238,-4.489206,-1.827381,-1.838571,0.086032,-0.011190,0.086756,-7.411070,7.877935,2.762915,0.087311,
saccade,0.016667,12670.000000,12678.000000,26.393750,26.410417,-4.586349,-4.450476,-1.836825,-1.835000,0.135873,0.001825,0.135885,0.769698,16.227252,3.677043,0.137755,
saccade,0.010417,12954.000000,12959.000000,26.985417,26.995833,-4.505000,-4.557619,-1.820000,-1.810000,-0.052619,0.010000,0.053561,169.239531,7.475238,2.544628,0.053875,
drift,0.514583,1.000000,248.000000,0.000000,0.514583,0.001310,0.024762,0.001032,0.050238,0.023452,0.049206,0.054509,64.516929,11.422113,11.422113,0.077298,
drift,1.997917,259.000000,1218.000000,0.537500,2.535417,0.186667,0.126190,0.037619,0.052222,-0.060476,0.014603,0.062214,166.424666,6.306833,6.306833,0.117557,
drift,0.764583,1225.000000,1592.000000,2.550000,3.314583,0.040476,0.044762,0.049683,0.061190,0.004286,0.011508,0.012280,69.573975,7.208159,7.208159,0.076807,
drift,3.235417,1600.000000,3153.000000,3.331250,6.566667,0.129762,0.127619,0.049921,0.071190,-0.002143,0.021270,0.021378,95.752925,7.734365,7.734365,0.078442,
drift,4.022917,3164.000000,5095.000000,6.589583,10.612500,0.382778,-0.097917,0.027857,0.003988,-0.480694,-0.023869,0.481287,-177.157293,61.234969,61.234969,0.481287,
drift,0.125000,5111.000000,5171.000000,10.645833,10.770833,-3.127302,-3.358095,-0.454048,-0.511667,-0.230794,-0.057619,0.237877,-165.982302,7.202242,7.202242,0.237877,
