saccadeOrDrift,duration,onsetIndex,offsetIndex,onsetTime,offsetTime,xStart,xEnd,yStart,yEnd,xAmplitude,yAmplitude,vectorAmplitude,direction,peakVelocity,meanVelocity,maximumExcursion
saccade,0.014583,15.000000,22.000000,0.029167,0.043750,-0.094116,-1.006532,-0.136127,-0.201754,-0.912416,-0.065626,0.914773,-175.886048,85.614733,23.544319,0.914773,
saccade,0.027083,187.000000,200.000000,0.387500,0.414583,-0.859209,1.045457,-0.238249,-0.219300,1.904666,0.018950,1.904761,0.570023,101.721468,30.891061,1.904761,
saccade,0.025000,335.000000,347.000000,0.695833,0.720833,1.012537,0.138518,-0.145186,-0.119377,-0.874019,0.025809,0.874400,178.308579,53.850639,15.535800,0.874400,
saccade,0.008333,566.000000,570.000000,1.177083,1.185417,-0.219438,-0.485735,-0.133224,-0.151892,-0.266297,-0.018667,0.266951,-175.990187,43.053308,13.035541,0.266951,
saccade,0.008333,631.000000,635.000000,1.312500,1.320833,-0.674377,-0.951403,-0.285318,-0.423130,-0.277026,-0.137812,0.309411,-153.551063,40.724970,14.855131,0.309411,
saccade,0.010417,894.000000,899.000000,1.860417,1.870833,0.351093,0.903506,-0.376719,-0.358504,0.552413,0.018215,0.552713,1.888572,79.471960,26.574357,0.552713,
saccade,0.012500,1118.000000,1124.000000,2.327083,2.339583,-0.020187,-0.747773,-0.225006,-0.235115,-0.727586,-0.010109,0.727656,-179.204010,92.094666,20.732378,0.752490,
saccade,0.025000,1330.000000,1342.000000,2.768750,2.793750,-0.196774,2.111266,-0.246207,-0.264939,2.308040,-0.018732,2.308116,-0.465011,150.553753,41.122639,2.308116,
saccade,0.020833,1386.000000,1396.000000,2.885417,2.906250,2.022692,0.864043,-0.234170,-0.234086,-1.158648,0.000084,1.158648,179.995822,101.210303,23.037252,1.158648,
saccade,0.029167,1583.000000,1597.000000,3.295833,3.325000,0.843712,-0.234896,-0.187972,-0.484690,-1.078609,-0.296718,1.118677,-164.618782,50.623309,18.697373,1.118677,
saccade,0.020833,1647.000000,1657.000000,3.429167,3.450000,-0.201976,-0.690298,-0.537270,-0.816588,-0.488322,-0.279318,0.562563,-150.230684,41.130757,12.850108,0.562563,
