saccadeOrDrift,duration,onsetIndex,offsetIndex,onsetTime,offsetTime,xStart,xEnd,yStart,yEnd,xAmplitude,yAmplitude,vectorAmplitude,direction,peakVelocity,meanVelocity,maximumExcursion
saccade,0.014583,157.000000,164.000000,0.325000,0.339583,-0.121429,1.125000,-0.026508,-0.033333,1.246429,-0.006825,1.246447,-0.313746,179.886202,27.204958,1.306910,
saccade,0.010417,175.000000,180.000000,0.362500,0.372917,1.330714,2.002937,-0.041905,-0.069603,0.672222,-0.027698,0.672793,-2.359495,118.940180,19.149937,0.698829,
saccade,0.012500,446.000000,452.000000,0.927083,0.939583,1.293571,-0.062619,-0.061270,0.010079,-1.356190,0.071349,1.358066,176.988444,195.678445,43.973755,1.358066,
saccade,0.014583,653.000000,660.000000,1.358333,1.372917,-0.753016,0.666667,-0.024048,-0.043413,1.419683,-0.019365,1.419815,-0.781491,204.089638,31.721944,1.490132,
saccade,0.010417,671.000000,676.000000,1.395833,1.406250,0.943254,1.717937,-0.052857,-0.090714,0.774683,-0.037857,0.775607,-2.797701,135.828668,21.899557,0.799009,
saccade,0.010417,910.000000,915.000000,1.893750,1.904167,1.171667,0.153333,-0.074206,-0.023333,-1.018333,0.050873,1.019603,177.140045,187.178612,32.180201,1.079577,
saccade,0.014583,1149.000000,1156.000000,2.391667,2.406250,-1.713095,-0.196667,0.285000,0.275317,1.516429,-0.009683,1.516459,-0.365834,219.965497,31.974272,1.587097,
saccade,0.010417,1167.000000,1172.000000,2.429167,2.439583,-0.056667,0.575952,0.261746,0.227857,0.632619,-0.033889,0.633526,-3.066358,114.614006,16.957194,0.663959,
saccade,0.014583,1341.000000,1348.000000,2.791667,2.806250,0.469286,-0.945794,0.231746,0.171667,-1.415079,-0.060079,1.416354,-177.568880,206.772184,36.394204,1.491811,
saccade,0.014583,1709.000000,1716.000000,3.558333,3.572917,-2.437698,-0.976667,0.147063,0.161667,1.461032,0.014603,1.461105,0.572659,211.970635,32.634986,1.528885,
saccade,0.010417,1727.000000,1732.000000,3.595833,3.606250,-0.735476,-0.031190,0.171905,0.186270,0.704286,0.014365,0.704432,1.168481,127.347202,20.039059,0.738939,
saccade,0.014583,1965.000000,1972.000000,4.091667,4.106250,-0.483413,-2.011984,0.139206,0.034127,-1.528571,-0.105079,1.532179,-176.067474,192.327390,34.383049,1.532179,
saccade,0.014583,2317.000000,2324.000000,4.825000,4.839583,-2.174444,-1.043651,0.445873,0.386667,1.130794,-0.059206,1.132343,-2.997169,163.124972,28.078593,1.184993,
saccade,0.012500,2686.000000,2692.000000,5.593750,5.606250,-1.177381,-2.243810,0.282460,0.165000,-1.066429,-0.117460,1.072878,-173.714570,156.628723,32.006118,1.089355,
saccade,0.010417,2830.000000,2835.000000,5.893750,5.904167,-2.039286,-1.292143,0.157063,0.291508,0.747143,0.134444,0.759143,10.200908,140.693467,25.939036,0.811600,
saccade,0.012500,3037.000000,3043.000000,6.325000,6.337500,-0.963571,0.615000,0.357222,0.246667,1.578571,-0.110556,1.582438,-4.006180,228.026513,42.489092,1.655528,
saccade,0.012500,3342.000000,3348.000000,6.960417,6.972917,0.696429,-1.239444,0.178810,0.286190,-1.935873,0.107381,1.938849,176.825114,277.439852,54.673089,1.938849,
saccade,0.010417,3455.000000,3460.000000,7.195833,7.206250,-2.545873,-3.288333,0.328254,0.396905,-0.742460,0.068651,0.745627,174.717228,129.633042,22.186629,0.761392,
saccade,0.010417,3646.000000,3651.000000,7.593750,7.604167,-3.060714,-2.055000,0.359762,0.305000,1.005714,-0.054762,1.007204,-3.116721,184.937032,29.788971,1.066372,
saccade,0.014583,3789.000000,3796.000000,7.891667,7.906250,-1.313254,0.190238,0.214524,0.183333,1.503492,-0.031190,1.503816,-1.188451,216.293548,37.050443,1.556460,
saccade,0.014583,3981.000000,3988.000000,8.291667,8.306250,0.846905,-0.755000,0.155238,0.108333,-1.601905,-0.046905,1.602591,-178.322823,230.725457,40.173781,1.680732,
saccade,0.010417,3999.000000,4004.000000,8.329167,8.339583,-1.229921,-1.931667,0.100714,0.061667,-0.701746,-0.039048,0.702832,-176.815145,125.182126,24.646366,0.726381,
saccade,0.010417,4094.000000,4099.000000,8.527083,8.537500,-2.140873,-2.736667,0.080000,0.083175,-0.595794,0.003175,0.595802,179.694710,106.914293,15.884816,0.634686,
saccade,0.014583,4333.000000,4340.000000,9.025000,9.039583,-2.993333,-1.541746,0.070000,0.074762,1.451587,0.004762,1.451595,0.187957,208.361905,34.327640,1.515000,
saccade,0.010417,4639.000000,4644.000000,9.662500,9.672917,-0.227619,0.579048,0.053413,0.059444,0.806667,0.006032,0.806689,0.428414,135.677923,29.227907,0.806689,
saccade,0.014583,4846.000000,4853.000000,10.093750,10.108333,-0.251587,-1.898492,-0.009127,-0.131111,-1.646905,-0.121984,1.651416,-175.763910,222.018104,40.524077,1.651416,
saccade,0.014583,4957.000000,4964.000000,10.325000,10.339583,-1.902222,-0.536667,-0.080397,0.026667,1.365556,0.107063,1.369746,4.482984,198.232005,30.065339,1.433441,
