saccadeOrDrift,duration,onsetIndex,offsetIndex,onsetTime,offsetTime,xStart,xEnd,yStart,yEnd,xAmplitude,yAmplitude,vectorAmplitude,direction,peakVelocity,meanVelocity,maximumExcursion
saccade,0.014583,61.000000,68.000000,0.125000,0.139583,-0.012540,-0.218333,0.019048,0.010000,-0.205794,-0.009048,0.205992,-177.482640,29.433995,4.789461,0.215225,
saccade,0.012500,79.000000,85.000000,0.162500,0.175000,-0.244444,-0.457857,0.025238,0.020000,-0.213413,-0.005238,0.213477,-178.593989,32.049559,5.215952,0.213477,
saccade,0.014583,318.000000,325.000000,0.660417,0.675000,-0.460476,-0.373016,0.024683,0.038175,0.087460,0.013492,0.088495,8.769603,9.541241,2.008622,0.088495,
saccade,0.012500,1646.000000,1652.000000,3.427083,3.439583,-0.587937,-0.808810,-0.031667,-0.034524,-0.220873,-0.002857,0.220891,-179.258881,25.432680,6.598029,0.220891,
saccade,0.012500,2079.000000,2085.000000,4.329167,4.341667,-0.645317,-0.335635,-0.030873,-0.038333,0.309683,-0.007460,0.309772,-1.380000,46.683087,9.289567,0.309772,
saccade,0.008333,2319.000000,2323.000000,4.829167,4.837500,-0.482937,-0.622302,-0.032778,-0.035000,-0.139365,-0.002222,0.139383,-179.086477,25.185822,4.823433,0.139383,
saccade,0.016667,2337.000000,2345.000000,4.866667,4.883333,-0.650903,-1.253036,-0.022054,-0.020397,-0.602133,0.001657,0.602135,179.842353,65.411932,13.051909,0.602135,
saccade,0.010417,2559.000000,2564.000000,5.329167,5.339583,-0.935556,-0.707143,-0.085714,-0.135159,0.228413,-0.049444,0.233703,-12.214347,41.301502,8.201005,0.242056,
saccade,0.012500,2939.000000,2945.000000,6.120833,6.133333,-0.729365,-1.058333,-0.116429,-0.110000,-0.328968,0.006429,0.329031,178.880490,47.282959,9.244804,0.344901,
saccade,0.010417,2957.000000,2962.000000,6.158333,6.168750,-1.002698,-1.175476,-0.099365,-0.072619,-0.172778,0.026746,0.174836,171.200447,32.946160,7.548687,0.181514,
