saccadeOrDrift,duration,onsetIndex,offsetIndex,onsetTime,offsetTime,xStart,xEnd,yStart,yEnd,xAmplitude,yAmplitude,vectorAmplitude,direction,peakVelocity,meanVelocity,maximumExcursion
saccade,0.014583,411.000000,418.000000,0.854167,0.868750,-0.177460,-0.430079,0.085000,0.080000,-0.252619,-0.005000,0.252669,-178.866113,36.727410,7.392863,0.264249,
saccade,0.020833,949.000000,959.000000,1.975000,1.995833,-0.538016,-0.737857,0.090000,0.085238,-0.199841,-0.004762,0.199898,-178.634990,19.333371,5.266909,0.204796,
saccade,0.012500,3780.000000,3786.000000,7.872917,7.885417,-0.577857,-0.664048,0.161667,0.167143,-0.086190,0.005476,0.086364,176.364547,8.857880,3.615827,0.086364,
saccade,0.020833,4162.000000,4172.000000,8.668750,8.689583,-0.755000,-0.920873,0.089683,0.097937,-0.165873,0.008254,0.166078,177.151268,11.111866,3.920862,0.166078,
saccade,0.012500,4666.000000,4672.000000,9.718750,9.731250,-1.107703,-1.270824,0.030245,-0.257336,-0.163121,-0.287580,0.330622,-119.562714,35.680091,18.387772,0.330622,
saccade,0.010417,4763.000000,4768.000000,9.920833,9.931250,-2.210350,-2.156860,-2.055871,-2.026233,0.053490,0.029638,0.061152,28.990278,8.187027,4.622592,0.061152,
saccade,0.014583,5201.000000,5208.000000,10.833333,10.847917,-2.060461,-2.131017,-1.819665,-1.815380,-0.070556,0.004286,0.070686,176.523987,8.438869,2.287789,0.071035,
saccade,0.012500,5221.000000,5227.000000,10.875000,10.887500,-2.136969,-2.211731,-1.819665,-1.811808,-0.074762,0.007857,0.075174,174.000493,9.100258,2.587357,0.075174,
saccade,0.016667,7613.000000,7621.000000,15.858333,15.875000,-2.460302,-2.590541,-1.844427,-1.834665,-0.130238,0.009762,0.130603,175.713451,14.249452,3.426655,0.134225,
saccade,0.012500,9108.000000,9114.000000,18.972917,18.985417,-2.273308,-2.551481,-1.930499,-1.897794,-0.278173,0.032705,0.280089,173.294523,41.096923,12.009857,0.291049,
saccade,0.012500,9108.000000,9114.000000,18.972917,18.985417,-2.273308,-2.551481,-1.930499,-1.897794,-0.278173,0.032705,0.280089,173.294523,41.096923,12.082384,0.291049,
saccade,0.008333,10424.000000,10428.000000,21.714583,21.722917,-2.073239,-2.021017,-2.038792,-2.024824,0.052222,0.013968,0.054058,14.974766,9.258397,3.331128,0.054058,
saccade,0.010417,10590.000000,10595.000000,22.060417,22.070833,-2.068715,-2.113318,-1.929903,-1.902205,-0.044603,0.027698,0.052504,148.159866,10.514579,2.941100,0.059660,
saccade,0.010417,10965.000000,10970.000000,22.841667,22.852083,-2.109078,-2.189985,-1.898951,-1.899189,-0.080907,-0.000238,0.080907,-179.831389,12.405574,3.807756,0.084558,
saccade,0.010417,11540.000000,11545.000000,24.039583,24.050000,-1.889542,-1.963691,-1.934963,-1.935860,-0.074150,-0.000897,0.074155,-179.306583,12.987682,2.855178,0.078442,
saccade,0.008333,11586.000000,11590.000000,24.135417,24.143750,-1.884650,-1.934003,-1.914804,-1.900439,-0.049353,0.014365,0.051401,163.771371,9.483998,2.762204,0.051943,
saccade,0.010417,12276.000000,12281.000000,25.572917,25.583333,-2.074155,-2.148487,-1.891630,-1.893296,-0.074332,-0.001667,0.074350,-178.715525,11.936359,3.321702,0.078300,
saccade,0.016667,12827.000000,12835.000000,26.720833,26.737500,-2.102937,-1.682518,-1.901992,-1.917990,0.420420,-0.015998,0.420724,-2.179158,36.856216,12.139883,0.420724,
saccade,0.014583,12935.000000,12942.000000,26.945833,26.960417,-1.702257,-2.149082,-1.935439,-1.920598,-0.446825,0.014841,0.447072,178.097625,60.723857,12.862582,0.475241,
drift,0.854167,1.000000,411.000000,0.000000,0.854167,0.000238,-0.177460,-0.000437,0.085000,-0.177698,0.085437,0.197170,154.321985,20.305084,20.305084,0.204080,
drift,1.104167,419.000000,949.000000,0.870833,1.975000,-0.428968,-0.538016,0.080000,0.090000,-0.109048,0.010000,0.109505,174.760456,8.038095,8.038095,0.145077,
drift,5.875000,960.000000,3780.000000,1.997917,7.872917,-0.736508,-0.577857,0.085079,0.161667,0.158651,0.076587,0.176169,25.768526,7.140114,7.140114,0.185403,
drift,0.781250,3787.000000,4162.000000,7.887500,8.668750,-0.665952,-0.755000,0.171190,0.089683,-0.089048,-0.081508,0.120719,-137.531204,6.084813,6.084813,0.158693,
drift,1.027083,4173.000000,4666.000000,8.691667,9.718750,-0.916429,-1.107703,0.096984,0.030245,-0.191274,-0.066740,0.202583,-160.765038,26.802866,26.802866,0.202583,
drift,0.187500,4673.000000,4763.000000,9.733333,9.920833,-1.287780,-2.210350,-0.287259,-2.055871,-0.922570,-1.768612,1.994774,-117.548114,35.396731,35.396731,2.069126,
drift,0.900000,4769.000000,5201.000000,9.933333,10.833333,-2.149863,-2.060461,-2.022389,-1.819665,0.089402,0.202723,0.221561,66.202203,8.158197,8.158197,0.406853,
drift,0.025000,5209.000000,5221.000000,10.850000,10.875000,-2.130541,-2.136969,-1.814665,-1.819665,-0.006429,-0.005000,0.008144,-142.125016,7.200227,7.200227,0.009066,
drift,4.968750,5228.000000,7613.000000,10.889583,15.858333,-2.218636,-2.460302,-1.808634,-1.844427,-0.241667,-0.035794,0.244303,-171.575077,6.781434,6.781434,0.277766,
drift,3.095833,7622.000000,9108.000000,15.877083,18.972917,-2.586731,-2.273308,-1.833237,-1.930499,0.313423,-0.097262,0.328167,-17.240245,36.226192,36.226192,0.340343,
drift,2.727083,9115.000000,10424.000000,18.987500,21.714583,-2.551481,-2.073239,-1.898060,-2.038792,0.478242,-0.140732,0.498519,-16.397552,12.467754,12.467754,0.656080,
drift,0.335417,10429.000000,10590.000000,21.725000,22.060417,-2.012683,-2.068715,-2.022919,-1.929903,-0.056032,0.093016,0.108589,121.064301,10.242059,10.242059,0.108589,
drift,0.768750,10596.000000,10965.000000,22.072917,22.841667,-2.104429,-2.109078,-1.900618,-1.898951,-0.004649,0.001667,0.004938,160.275386,11.720317,11.720317,0.098105,
drift,1.185417,10971.000000,11540.000000,22.854167,24.039583,-2.181096,-1.889542,-1.899189,-1.934963,0.291554,-0.035774,0.293741,-6.995241,12.574612,12.574612,0.335511,
drift,0.083333,11546.000000,11586.000000,24.052083,24.135417,-1.961188,-1.884650,-1.938296,-1.914804,0.076538,0.023492,0.080063,17.062899,9.215194,9.215194,0.098467,
drift,1.427083,11591.000000,12276.000000,24.145833,25.572917,-1.937604,-2.074155,-1.900439,-1.891630,-0.136552,0.008810,0.136836,176.308731,14.542162,14.542162,0.255077,
drift,1.135417,12282.000000,12827.000000,25.585417,26.720833,-2.143269,-2.102937,-1.897225,-1.901992,0.040332,-0.004768,0.040612,-6.741608,23.728278,23.728278,0.186881,
drift,0.206250,12836.000000,12935.000000,26.739583,26.945833,-1.677625,-1.702257,-1.918727,-1.935439,-0.024632,-0.016712,0.029766,-145.843853,23.219048,23.219048,0.123752,
drift,0.852083,12943.000000,13352.000000,26.962500,27.814583,-2.157495,-1.947416,-1.914804,-1.887265,0.210079,0.027540,0.211877,7.468420,19.104392,19.104392,0.254366,
