saccadeOrDrift,duration,onsetIndex,offsetIndex,onsetTime,offsetTime,xStart,xEnd,yStart,yEnd,xAmplitude,yAmplitude,vectorAmplitude,direction,peakVelocity,meanVelocity,maximumExcursion
saccade,0.010417,3.000000,8.000000,0.004167,0.014583,0.011905,0.065476,0.019524,0.070714,0.053571,0.051190,0.074097,43.698047,13.214216,4.643409,0.074154,
saccade,0.012500,304.000000,310.000000,0.631250,0.643750,0.160306,0.234286,0.048175,0.046185,0.073980,-0.001990,0.074006,-1.540687,11.096521,2.565502,0.077372,
saccade,0.012500,1903.000000,1909.000000,3.962500,3.975000,0.021270,0.122397,0.005000,0.008119,0.101127,0.003119,0.101175,1.766607,15.036200,5.014843,0.101175,
saccade,0.012500,1903.000000,1909.000000,3.962500,3.975000,0.021270,0.122397,0.005000,0.008119,0.101127,0.003119,0.101175,1.766607,15.036200,4.447303,0.101175,
saccade,0.014583,2317.000000,2324.000000,4.825000,4.839583,-0.158714,-0.073595,0.009123,-0.043700,0.085119,-0.052823,0.100178,-31.822887,13.771074,2.510779,0.101566,
saccade,0.012500,3092.000000,3098.000000,6.439583,6.452083,-0.133088,0.158466,0.082766,0.059004,0.291554,-0.023762,0.292520,-4.659459,43.274899,8.418866,0.302160,
saccade,0.010417,3121.000000,3126.000000,6.500000,6.510417,-0.030884,-0.080802,0.094678,0.102575,-0.049918,0.007897,0.050538,171.010462,6.793474,3.362941,0.050538,
saccade,0.014583,3790.000000,3797.000000,7.893750,7.908333,-0.600761,-0.454912,0.066241,0.024524,0.145849,-0.041717,0.151698,-15.961960,21.948230,4.300434,0.157865,
saccade,0.010417,3999.000000,4004.000000,8.329167,8.339583,-0.372451,-0.321005,0.096821,0.096910,0.051446,0.000089,0.051446,0.099439,8.221463,1.479102,0.056386,
saccade,0.014583,4141.000000,4148.000000,8.625000,8.639583,-0.285738,-0.214309,0.105166,0.116640,0.071429,0.011474,0.072344,9.125744,8.728044,3.380315,0.076052,
saccade,0.014583,4980.000000,4987.000000,10.372917,10.387500,-3.684648,-3.272446,-0.917429,-0.814149,0.412202,0.103280,0.424944,14.066304,58.610246,10.034552,0.434728,
saccade,0.020833,5309.000000,5319.000000,11.058333,11.079167,-3.792852,-3.417960,-0.957329,-0.950163,0.374892,0.007166,0.374961,1.094994,28.695913,8.103118,0.374961,
saccade,0.008333,5421.000000,5425.000000,11.291667,11.300000,-3.418011,-3.508204,-0.950061,-0.982612,-0.090193,-0.032551,0.095887,-160.155229,15.932694,5.676832,0.095887,
saccade,0.012500,5445.000000,5451.000000,11.341667,11.354167,-3.671769,-3.486163,-0.945027,-0.926444,0.185607,0.018583,0.186535,5.717350,24.814331,6.779269,0.186535,
saccade,0.010417,5467.000000,5472.000000,11.387500,11.397917,-3.662744,-3.747880,-0.924846,-0.948576,-0.085136,-0.023730,0.088381,-164.425135,14.619896,5.349854,0.095216,
