saccadeOrDrift,duration,onsetIndex,offsetIndex,onsetTime,offsetTime,xStart,xEnd,yStart,yEnd,xAmplitude,yAmplitude,vectorAmplitude,direction,peakVelocity,meanVelocity,maximumExcursion
saccade,0.014583,78.000000,85.000000,0.160417,0.175000,-0.823254,-2.090952,0.106746,0.367381,-1.267698,0.260635,1.294214,168.382055,172.323788,33.238464,1.294214,
saccade,0.010417,333.000000,338.000000,0.691667,0.702083,-2.263413,-3.481429,0.420476,0.430476,-1.218016,0.010000,1.218057,179.529608,218.995911,38.388629,1.274558,
saccade,0.010417,604.000000,609.000000,1.256250,1.266667,-3.460714,-2.212778,0.490079,0.365000,1.247937,-0.125079,1.254189,-5.723581,229.400617,36.732510,1.330602,
saccade,0.010417,700.000000,705.000000,1.456250,1.466667,-1.968968,-3.243333,0.398492,0.568333,-1.274365,0.169841,1.285633,172.408629,235.970208,45.434781,1.361365,
saccade,0.010417,927.000000,932.000000,1.929167,1.939583,-3.094107,-2.163869,0.625347,0.550635,0.930238,-0.074712,0.933234,-4.591868,127.758662,47.697696,0.933234,
saccade,0.016667,1018.000000,1026.000000,2.118750,2.135417,-2.330377,-4.485952,0.540635,0.789524,-2.155575,0.248889,2.169897,173.413631,232.431767,46.533200,2.209573,
saccade,0.010417,1130.000000,1135.000000,2.352083,2.362500,-4.143333,-3.362540,0.753512,0.640476,0.780794,-0.113036,0.788933,-8.237496,126.842982,24.922783,0.788933,
saccade,0.010417,1149.000000,1154.000000,2.391667,2.402083,-2.994127,-2.034048,0.614206,0.417540,0.960079,-0.196667,0.980015,-11.576558,172.618974,28.049467,1.014291,
saccade,0.010417,1232.000000,1237.000000,2.564583,2.575000,-3.225675,-4.000357,0.580734,0.639087,-0.774683,0.058353,0.776877,175.692315,124.988719,32.480526,0.776877,
saccade,0.010417,1437.000000,1442.000000,2.991667,3.002083,-2.510556,-1.377381,0.564127,0.394762,1.133175,-0.169365,1.145761,-8.500544,202.775103,32.906694,1.180117,
saccade,0.014583,1532.000000,1539.000000,3.189583,3.204167,-2.333413,-3.908571,0.436746,0.435000,-1.575159,-0.001746,1.575160,-179.936489,218.133341,36.528508,1.602382,
saccade,0.014583,1820.000000,1827.000000,3.789583,3.804167,-3.160794,-1.673571,0.484127,0.293254,1.487222,-0.190873,1.499421,-7.313473,209.210691,33.908780,1.527528,
saccade,0.010417,2115.000000,2120.000000,4.404167,4.414583,-2.028968,-1.346667,-0.226825,-0.382540,0.682302,-0.155714,0.699845,-12.855818,125.717362,19.375055,0.730584,
saccade,0.010417,2256.000000,2261.000000,4.697917,4.708333,-2.029127,-2.786667,-0.226825,-0.100000,-0.757540,0.126825,0.768083,170.495826,140.907155,23.484144,0.813490,
