saccadeOrDrift,duration,onsetIndex,offsetIndex,onsetTime,offsetTime,xStart,xEnd,yStart,yEnd,xAmplitude,yAmplitude,vectorAmplitude,direction,peakVelocity,meanVelocity,maximumExcursion
saccade,0.014583,174.000000,181.000000,0.360417,0.375000,-0.050159,-0.215714,-0.004762,-0.006111,-0.165556,-0.001349,0.165561,-179.533074,21.582844,4.335058,0.165561,
saccade,0.014583,333.000000,340.000000,0.691667,0.706250,-0.193095,-0.025397,0.004683,0.005952,0.167698,0.001270,0.167703,0.433845,23.409718,4.318653,0.167703,
saccade,0.008333,1039.000000,1043.000000,2.162500,2.170833,-0.031905,0.027857,0.035000,0.035000,0.059762,-0.000000,0.059762,-0.000000,11.485714,3.607409,0.059762,
saccade,0.008333,1039.000000,1043.000000,2.162500,2.170833,-0.031905,0.027857,0.035000,0.035000,0.059762,-0.000000,0.059762,-0.000000,11.485714,4.478038,0.059762,
saccade,0.014583,1406.000000,1413.000000,2.927083,2.941667,0.103889,-0.102857,0.006825,0.023333,-0.206746,0.016508,0.207404,175.434821,25.734849,5.609247,0.207404,
saccade,0.014583,2173.000000,2180.000000,4.525000,4.539583,0.041587,-0.156667,0.012222,-0.000000,-0.198254,-0.012222,0.198630,-176.472219,28.569073,5.577933,0.208037,
saccade,0.012500,2766.000000,2772.000000,5.760417,5.772917,-0.019762,-0.309921,0.000079,-0.008413,-0.290159,-0.008492,0.290283,-178.323605,40.761664,7.373807,0.295689,
saccade,0.014583,2894.000000,2901.000000,6.027083,6.041667,-0.059444,0.326349,0.012143,0.025873,0.385794,0.013730,0.386038,2.038261,54.209524,9.319699,0.394553,
saccade,0.014583,3070.000000,3077.000000,6.393750,6.408333,0.242778,-0.066429,0.045159,0.045000,-0.309206,-0.000159,0.309206,-179.970587,40.666667,6.819157,0.309206,
saccade,0.014583,3293.000000,3300.000000,6.858333,6.872917,-0.068651,0.137698,0.049762,0.050000,0.206349,0.000238,0.206349,0.066110,29.181176,5.764031,0.216667,
saccade,0.012500,3501.000000,3507.000000,7.291667,7.304167,0.198492,0.018333,0.043810,0.045000,-0.180159,0.001190,0.180163,179.621399,25.676445,5.366687,0.188258,
saccade,0.014583,3965.000000,3972.000000,8.258333,8.272917,0.219683,-0.173889,0.043571,0.041825,-0.393571,-0.001746,0.393575,-179.745816,48.648574,8.782062,0.393575,
saccade,0.014583,4158.000000,4165.000000,8.660417,8.675000,-0.158333,0.106746,0.028254,0.022381,0.265079,-0.005873,0.265144,-1.269220,35.861300,7.179506,0.265144,
saccade,0.014583,4446.000000,4453.000000,9.260417,9.275000,-0.101825,-0.301667,0.030238,0.025000,-0.199841,-0.005238,0.199910,-178.498548,23.863018,4.749272,0.199910,
saccade,0.014583,4909.000000,4916.000000,10.225000,10.239583,0.138264,1.648333,0.097440,-0.098968,1.510069,-0.196409,1.522789,-7.410632,198.231817,29.244733,1.564054,
saccade,0.012500,5624.000000,5630.000000,11.714583,11.727083,1.717381,1.670714,-0.239048,-0.259762,-0.046667,-0.020714,0.051057,-156.064640,5.995433,1.725107,0.051057,
saccade,0.016667,5910.000000,5918.000000,12.310417,12.327083,1.615714,1.553810,-0.400000,-0.401746,-0.061905,-0.001746,0.061929,-178.384394,5.200000,2.126927,0.061929,
saccade,0.012500,6674.000000,6680.000000,13.902083,13.914583,1.210952,1.330000,-0.658333,-0.644206,0.119048,0.014127,0.119883,6.767452,18.807641,5.142510,0.131629,
saccade,0.016667,7188.000000,7196.000000,14.972917,14.989583,1.225000,1.320238,-0.646429,-0.654524,0.095238,-0.008095,0.095582,-4.858463,9.432034,2.397711,0.095582,
saccade,0.012500,7637.000000,7643.000000,15.908333,15.920833,1.363810,1.261667,-0.610794,-0.600159,-0.102143,0.010635,0.102695,174.055890,13.938862,3.114110,0.102695,
saccade,0.010417,8198.000000,8203.000000,17.077083,17.087500,1.261111,1.321667,-0.546905,-0.555238,0.060556,-0.008333,0.061126,-7.835525,11.914526,2.115812,0.064272,
saccade,0.014583,8565.000000,8572.000000,17.841667,17.856250,1.454921,1.201111,-0.555238,-0.550238,-0.253810,0.005000,0.253859,178.871430,29.609320,5.417095,0.253859,
saccade,0.014583,8853.000000,8860.000000,18.441667,18.456250,1.101984,1.311667,-0.566111,-0.574048,0.209683,-0.007937,0.209833,-2.167617,30.169276,5.617599,0.219645,
saccade,0.010417,8871.000000,8876.000000,18.479167,18.489583,1.292222,1.385000,-0.560000,-0.560000,0.092778,0.000000,0.092778,0.000000,15.733333,3.466702,0.092778,
saccade,0.014583,9146.000000,9153.000000,19.052083,19.066667,1.410317,1.485000,-0.524365,-0.532302,0.074683,-0.007937,0.075103,-6.066051,10.426010,1.990697,0.078407,
saccade,0.014583,9607.000000,9614.000000,20.012500,20.027083,1.448968,1.283333,-0.570476,-0.580000,-0.165635,-0.009524,0.165908,-176.709185,23.779791,4.483561,0.173357,
saccade,0.012500,9625.000000,9631.000000,20.050000,20.062500,1.293016,1.146667,-0.564365,-0.564762,-0.146349,-0.000397,0.146350,-179.844643,20.308335,4.268368,0.146350,
saccade,0.014583,10056.000000,10063.000000,20.947917,20.962500,1.193810,1.251746,-0.580238,-0.566111,0.057937,0.014127,0.059634,13.703347,7.849399,1.863377,0.059634,
