saccadeOrDrift,duration,onsetIndex,offsetIndex,onsetTime,offsetTime,xStart,xEnd,yStart,yEnd,xAmplitude,yAmplitude,vectorAmplitude,direction,peakVelocity,meanVelocity,maximumExcursion
saccade,0.014583,134.000000,141.000000,0.277083,0.291667,-0.320793,-2.272544,-0.193202,-0.199116,-1.951752,-0.005913,1.951760,-179.826415,180.946416,50.754449,1.951760,
saccade,0.010417,319.000000,324.000000,0.662500,0.672917,-3.975368,-4.963122,-0.331789,-0.321272,-0.987754,0.010517,0.987810,179.389981,179.796642,38.386083,0.998817,
saccade,0.037500,474.000000,492.000000,0.985417,1.022917,-4.419860,0.787920,-0.278340,0.419866,5.207780,0.698206,5.254376,7.636097,187.525149,77.292061,5.254376,
saccade,0.016667,622.000000,630.000000,1.293750,1.310417,0.364326,-2.258130,0.168521,0.274001,-2.622456,0.105480,2.624577,177.696698,210.334873,71.035078,2.624577,
saccade,0.008333,863.000000,867.000000,1.795833,1.804167,-5.669987,-6.354564,0.439911,0.542286,-0.684577,0.102375,0.692190,171.494741,120.748356,36.509889,0.692190,
saccade,0.039583,1042.000000,1061.000000,2.168750,2.208333,-5.769315,0.025448,0.552506,1.388370,5.794763,0.835864,5.854737,8.207996,200.170443,82.440429,5.854737,
saccade,0.016667,1237.000000,1245.000000,2.575000,2.591667,-0.207575,-1.272334,1.191279,1.788494,-1.064759,0.597214,1.220810,150.712307,117.640990,31.599366,1.220810,
saccade,0.012500,1470.000000,1476.000000,3.060417,3.072917,-1.992787,-2.703956,2.621964,2.928077,-0.711169,0.306113,0.774253,156.711197,101.823298,25.777760,0.784222,
saccade,0.014583,1762.000000,1769.000000,3.668750,3.683333,-1.196510,0.323472,2.846138,2.911996,1.519982,0.065859,1.521408,2.480990,140.389623,44.147184,1.521408,
saccade,0.010417,1917.000000,1922.000000,3.991667,4.002083,-1.113454,-1.931378,3.444786,3.647735,-0.817924,0.202949,0.842726,166.064800,145.566015,35.008467,0.863418,
saccade,0.027083,2068.000000,2081.000000,4.306250,4.333333,-1.902083,0.253905,2.955575,-0.816876,2.155988,-3.772450,4.345074,-60.251654,256.056706,73.823133,4.345074,
