saccadeOrDrift,duration,onsetIndex,offsetIndex,onsetTime,offsetTime,xStart,xEnd,yStart,yEnd,xAmplitude,yAmplitude,vectorAmplitude,direction,peakVelocity,meanVelocity,maximumExcursion
saccade,0.016667,1420.000000,1428.000000,2.956250,2.972917,-0.016746,0.360317,-0.148333,-0.141270,0.377063,0.007063,0.377130,1.073190,40.190589,8.109050,0.381402,
saccade,0.014583,1573.000000,1580.000000,3.275000,3.289583,0.414762,0.140952,-0.134524,-0.113016,-0.273810,0.021508,0.274653,175.508597,35.239609,6.149048,0.274653,
saccade,0.018750,2231.000000,2240.000000,4.645833,4.664583,0.025238,-0.161429,-0.098571,-0.079286,-0.186667,0.019286,0.187660,174.101339,17.437677,3.839919,0.187660,
saccade,0.014583,4277.000000,4284.000000,8.908333,8.922917,0.038095,0.304365,-0.045000,-0.045000,0.266270,-0.000000,0.266270,-0.000000,30.400000,6.586775,0.266270,
saccade,0.008333,4600.000000,4604.000000,9.581250,9.589583,0.370317,0.276508,-0.049603,-0.044524,-0.093810,0.005079,0.093947,176.900717,13.466074,6.397770,0.093947,
saccade,0.010417,7860.000000,7865.000000,16.372917,16.383333,0.002937,0.070000,-0.027857,-0.030000,0.067063,-0.002143,0.067098,-1.830130,14.147304,3.423453,0.073682,
saccade,0.010417,8463.000000,8468.000000,17.629167,17.639583,0.042827,0.195893,-0.020754,-0.033750,0.153065,-0.012996,0.153616,-4.853062,23.932972,6.270753,0.153616,
saccade,0.012500,8518.000000,8524.000000,17.743750,17.756250,0.183637,0.333730,-0.026250,-0.024940,0.150094,0.001310,0.150099,0.499877,23.078916,5.280713,0.160054,
saccade,0.008333,8533.000000,8537.000000,17.775000,17.783333,0.300476,0.226429,-0.020446,-0.019218,-0.074048,0.001229,0.074058,179.049325,16.505352,3.741943,0.084634,
saccade,0.012500,8612.000000,8618.000000,17.939583,17.952083,0.286786,0.110000,-0.023810,-0.035000,-0.176786,-0.011190,0.177140,-176.378029,27.641031,5.596115,0.194843,
saccade,0.012500,8775.000000,8781.000000,18.279167,18.291667,-0.034504,0.098968,-0.057778,-0.064147,0.133472,-0.006369,0.133624,-2.731976,17.738527,3.935327,0.133624,
saccade,0.008333,9464.000000,9468.000000,19.714583,19.722917,-5.417553,-5.557068,1.701424,1.701489,-0.139515,0.000066,0.139515,179.973068,31.092723,5.199704,0.159446,
saccade,0.008333,9883.000000,9887.000000,20.587500,20.595833,-5.485013,-5.389140,1.735448,1.733781,0.095873,-0.001667,0.095888,-0.995936,19.666009,8.355869,0.100796,
saccade,0.016667,11187.000000,11195.000000,23.304167,23.320833,-5.594696,-5.296125,1.749733,1.739099,0.298571,-0.010635,0.298761,-2.039976,27.029102,10.402784,0.298761,
saccade,0.014583,11239.000000,11246.000000,23.412500,23.427083,-5.064379,-5.316918,1.739972,1.749972,-0.252540,0.010000,0.252738,177.732401,25.238332,9.625102,0.252738,
saccade,0.012500,11485.000000,11491.000000,23.925000,23.937500,-5.392712,-5.520331,1.766956,1.770051,-0.127619,0.003095,0.127657,178.610636,20.057224,6.533772,0.141915,
saccade,0.006250,11807.000000,11810.000000,24.595833,24.602083,-5.514775,-5.574775,1.749416,1.751956,-0.060000,0.002540,0.060054,177.576229,14.133385,8.990396,0.060054,
saccade,0.022917,12092.000000,12103.000000,25.189583,25.212500,-5.475569,-5.114696,1.746400,1.743067,0.360873,-0.003333,0.360888,-0.529218,23.627410,9.018591,0.360888,
