saccadeOrDrift,duration,onsetIndex,offsetIndex,onsetTime,offsetTime,xStart,xEnd,yStart,yEnd,xAmplitude,yAmplitude,vectorAmplitude,direction,peakVelocity,meanVelocity,maximumExcursion
saccade,0.012500,159.000000,165.000000,0.329167,0.341667,0.116655,0.061786,0.075170,0.075595,-0.054870,0.000425,0.054871,179.556039,9.264048,1.614000,0.057178,
saccade,0.012500,1461.000000,1467.000000,3.041667,3.054167,0.238625,0.192419,0.059363,0.090000,-0.046205,0.030637,0.055439,146.453366,9.040273,1.519069,0.060398,
saccade,0.012500,1637.000000,1643.000000,3.408333,3.420833,0.227356,0.180526,0.054935,0.088233,-0.046829,0.033298,0.057461,144.585173,7.992314,1.661418,0.057461,
saccade,0.012500,2958.000000,2964.000000,6.160417,6.172917,0.375565,0.652939,0.051838,-0.065000,0.277373,-0.116838,0.300977,-22.842271,43.757012,7.260558,0.314549,
saccade,0.012500,3011.000000,3017.000000,6.270833,6.283333,0.789395,0.707115,-0.062558,-0.030641,-0.082279,0.031917,0.088253,158.798251,13.651106,2.764238,0.096060,
saccade,0.014583,3549.000000,3556.000000,7.391667,7.406250,0.681944,0.585000,-0.114516,-0.163209,-0.096944,-0.048693,0.108486,-153.330591,15.329433,2.517265,0.114021,
saccade,0.010417,3735.000000,3740.000000,7.779167,7.789583,0.569085,0.520795,-0.096548,-0.078409,-0.048290,0.018139,0.051584,159.412331,10.054586,1.758831,0.054497,
saccade,0.012500,3797.000000,3803.000000,7.908333,7.920833,0.586908,0.526364,-0.094316,-0.082891,-0.060545,0.011425,0.061613,169.313781,8.931759,1.845713,0.064291,
saccade,0.022917,4489.000000,4500.000000,9.350000,9.372917,0.760060,1.960744,-0.096786,0.149946,1.200685,0.246732,1.225773,11.612226,83.492984,22.030700,1.225773,
saccade,0.014583,4553.000000,4560.000000,9.483333,9.497917,1.972252,2.302625,0.156716,0.387292,0.330373,0.230575,0.402879,34.912129,57.503679,8.826199,0.416123,
saccade,0.010417,4763.000000,4768.000000,9.920833,9.931250,2.584554,2.518125,0.513244,0.515523,-0.066429,0.002279,0.066468,178.035170,12.391629,5.085760,0.070596,
saccade,0.014583,5083.000000,5090.000000,10.587500,10.602083,2.351855,2.556300,0.565387,0.560625,0.204444,-0.004762,0.204500,-1.334288,24.239957,4.523849,0.204500,
saccade,0.014583,5864.000000,5871.000000,12.214583,12.229167,2.615506,2.281118,0.569503,0.572411,-0.334388,0.002908,0.334400,179.501712,44.221847,7.794313,0.342348,
saccade,0.012500,6295.000000,6301.000000,13.112500,13.125000,2.364315,2.223125,0.585942,0.581974,-0.141190,-0.003968,0.141246,-178.390087,18.920768,6.105403,0.148386,
saccade,0.010417,6305.000000,6310.000000,13.133333,13.143750,2.245050,2.343542,0.586200,0.584792,0.098492,-0.001409,0.098502,-0.819445,17.891047,5.030291,0.104576,
saccade,0.008333,6823.000000,6827.000000,14.212500,14.220833,2.316200,2.215317,0.555625,0.555863,-0.100883,0.000238,0.100883,179.864776,15.899262,6.007219,0.100883,
saccade,0.012500,7129.000000,7135.000000,14.850000,14.862500,2.132411,2.318013,0.526270,0.527272,0.185603,0.001002,0.185605,0.309311,23.502807,6.265697,0.185605,
saccade,0.014583,7221.000000,7228.000000,15.041667,15.056250,2.804732,2.605794,0.592768,0.594018,-0.198938,0.001250,0.198942,179.639995,22.842839,5.059225,0.198942,
saccade,0.012500,7240.000000,7246.000000,15.081250,15.093750,2.623601,2.374111,0.598165,0.620489,-0.249490,0.022324,0.250487,174.886810,36.626826,5.793571,0.258676,
saccade,0.012500,7880.000000,7886.000000,16.414583,16.427083,2.127649,2.313760,0.550863,0.530942,0.186111,-0.019921,0.187174,-6.109465,24.961867,6.631073,0.187174,
saccade,0.018750,8023.000000,8032.000000,16.712500,16.731250,2.450347,2.188108,0.529831,0.566696,-0.262239,0.036865,0.264818,171.997909,26.914818,5.411141,0.274032,
saccade,0.008333,8373.000000,8377.000000,17.441667,17.450000,2.131607,2.200030,0.565149,0.563974,0.068423,-0.001175,0.068433,-0.983493,11.079263,4.740108,0.068433,
saccade,0.010417,8663.000000,8668.000000,18.045833,18.056250,2.500109,2.419940,0.610625,0.610625,-0.080169,-0.000000,0.080169,-180.000000,12.333333,2.896530,0.080169,
saccade,0.016667,8683.000000,8691.000000,18.087500,18.104167,2.386322,2.112422,0.610625,0.610625,-0.273900,0.000000,0.273900,180.000000,24.065306,7.100150,0.273900,
saccade,0.037500,9126.000000,9144.000000,19.010417,19.047917,2.193839,5.592649,0.563317,0.500845,3.398810,-0.062473,3.399384,-1.053018,150.617996,47.991020,3.410956,
saccade,0.010417,9175.000000,9180.000000,19.112500,19.122917,5.553395,5.645678,0.496913,0.502853,0.092283,0.005939,0.092474,3.682363,15.321329,3.381486,0.098658,
