saccadeOrDrift,duration,onsetIndex,offsetIndex,onsetTime,offsetTime,xStart,xEnd,yStart,yEnd,xAmplitude,yAmplitude,vectorAmplitude,direction,peakVelocity,meanVelocity,maximumExcursion
saccade,0.014583,3.000000,10.000000,0.004167,0.018750,-0.015252,-0.113626,-0.011416,-0.033881,-0.098374,-0.022466,0.100907,-167.135987,9.637624,4.594872,0.100907,
saccade,0.016667,639.000000,647.000000,1.329167,1.345833,-0.508060,-0.282283,0.004553,0.016210,0.225778,0.011657,0.226079,2.955534,23.442475,6.011007,0.227824,
saccade,0.014583,1039.000000,1046.000000,2.162500,2.177083,-0.392250,-0.161686,0.016900,0.037022,0.230564,0.020122,0.231440,4.987705,26.930616,5.693232,0.238463,
saccade,0.014583,1421.000000,1428.000000,2.958333,2.972917,-0.312527,-0.014096,-0.006663,0.018437,0.298431,0.025100,0.299485,4.807680,32.647255,7.019887,0.299485,
saccade,0.016667,1762.000000,1770.000000,3.668750,3.685417,-0.278462,-0.011442,-0.030087,0.004776,0.267019,0.034863,0.269286,7.438638,25.589372,6.697561,0.269286,
saccade,0.018750,2062.000000,2071.000000,4.293750,4.312500,-0.262634,0.100187,-0.008002,0.024807,0.362820,0.032809,0.364301,5.167038,36.489704,8.433193,0.366805,
saccade,0.012500,2884.000000,2890.000000,6.006250,6.018750,-0.246588,0.176235,-0.001330,0.029174,0.422824,0.030504,0.423923,4.126387,51.599246,9.974343,0.423923,
saccade,0.014583,3102.000000,3109.000000,6.460417,6.475000,-0.109015,-0.734175,0.026094,0.034279,-0.625160,0.008185,0.625214,179.249921,81.294668,14.205328,0.631380,
saccade,0.014583,3262.000000,3269.000000,6.793750,6.808333,-0.683895,-0.106154,0.021529,0.023546,0.577741,0.002017,0.577745,0.200058,83.978151,13.972485,0.600529,
saccade,0.016667,3382.000000,3390.000000,7.043750,7.060417,-0.249470,0.307354,0.028871,0.082661,0.556824,0.053790,0.559416,5.517739,57.419537,12.162136,0.559416,
