saccadeOrDrift,duration,onsetIndex,offsetIndex,onsetTime,offsetTime,xStart,xEnd,yStart,yEnd,xAmplitude,yAmplitude,vectorAmplitude,direction,peakVelocity,meanVelocity,maximumExcursion
saccade,0.010417,1630.000000,1635.000000,3.393750,3.404167,-0.153254,0.031667,-0.024841,-0.028333,0.184921,-0.003492,0.184954,-1.081852,33.676277,6.758332,0.197469,
saccade,0.014583,1693.000000,1700.000000,3.525000,3.539583,0.060794,-0.363810,-0.021667,-0.001349,-0.424603,0.020317,0.425089,177.260460,51.527644,10.737842,0.425089,
saccade,0.014583,1757.000000,1764.000000,3.658333,3.672917,-0.451667,-0.022302,-0.004762,-0.009762,0.429365,-0.005000,0.429394,-0.667185,51.169084,9.005953,0.429394,
saccade,0.016667,3631.000000,3639.000000,7.562500,7.579167,-0.125556,-0.059048,-0.056667,-0.049286,0.066508,0.007381,0.066916,6.332687,7.448496,1.910136,0.066916,
saccade,0.018750,4905.000000,4914.000000,10.216667,10.235417,-1.482508,-2.638042,-0.404952,-0.669667,-1.155534,-0.264714,1.185468,-167.097099,95.821375,32.688863,1.185468,
saccade,0.018750,4984.000000,4993.000000,10.381250,10.400000,-2.876190,-3.517460,-0.706905,-0.974286,-0.641270,-0.267381,0.694780,-157.366038,68.698610,15.121675,0.694780,
saccade,0.014583,5069.000000,5076.000000,10.558333,10.572917,-3.513413,-3.256667,-0.995238,-0.982222,0.256746,0.013016,0.257076,2.902155,36.895243,8.259214,0.269405,
saccade,0.012500,5087.000000,5093.000000,10.595833,10.608333,-3.317381,-3.187222,-0.987698,-0.976190,0.130159,0.011508,0.130666,5.052647,18.514531,5.078419,0.130666,
saccade,0.014583,6283.000000,6290.000000,13.087500,13.102083,-3.323492,-3.118333,-0.946052,-0.966667,0.205159,-0.020615,0.206192,-5.738023,28.916214,5.196893,0.216063,
saccade,0.010417,6303.000000,6308.000000,13.129167,13.139583,-3.138929,-3.084603,-0.971042,-0.974167,0.054325,-0.003125,0.054415,-3.292239,7.213028,2.886865,0.054415,
