saccadeOrDrift,duration,onsetIndex,offsetIndex,onsetTime,offsetTime,xStart,xEnd,yStart,yEnd,xAmplitude,yAmplitude,vectorAmplitude,direction,peakVelocity,meanVelocity,maximumExcursion
saccade,0.014583,27.000000,34.000000,0.054167,0.068750,-0.009778,0.071683,0.020931,0.040762,0.081462,0.019831,0.083841,13.681999,7.337927,2.827335,0.083841,
saccade,0.022917,185.000000,196.000000,0.383333,0.406250,0.299701,0.481347,0.075103,0.171014,0.181646,0.095911,0.205412,27.834587,15.837129,6.094740,0.216959,
saccade,0.039583,328.000000,347.000000,0.681250,0.720833,0.761982,0.486578,0.176671,0.396760,-0.275404,0.220089,0.352543,141.369938,51.331514,16.862446,0.655411,
saccade,0.022917,336.000000,347.000000,0.697917,0.720833,0.233861,0.486578,0.493391,0.396760,0.252716,-0.096630,0.270561,-20.925213,39.471604,13.292001,0.320662,
saccade,0.018750,362.000000,371.000000,0.752083,0.770833,0.289250,0.411279,0.555688,0.538750,0.122029,-0.016938,0.123199,-7.902434,9.171376,4.275456,0.123199,
saccade,0.058333,505.000000,533.000000,1.050000,1.108333,0.581605,1.461540,0.537516,-0.016724,0.879935,-0.554240,1.039936,-32.205365,71.430289,26.784519,1.073643,
saccade,0.010417,532.000000,537.000000,1.106250,1.116667,1.482178,1.433430,-0.023320,-0.007226,-0.048748,0.016094,0.051336,161.730076,9.152144,3.547404,0.051336,
saccade,0.070833,568.000000,602.000000,1.181250,1.252083,1.580050,0.485011,0.052682,0.417231,-1.095039,0.364549,1.154126,161.586907,92.147358,30.798521,1.187412,
saccade,0.022917,591.000000,602.000000,1.229167,1.252083,0.877345,0.485011,0.336095,0.417231,-0.392335,0.081136,0.400637,168.315810,45.118225,13.921898,0.434959,
saccade,0.066667,629.000000,661.000000,1.308333,1.375000,0.789805,-0.150065,0.413057,0.690937,-0.939870,0.277879,0.980088,163.529311,102.985967,24.700131,1.221750,
saccade,0.012500,655.000000,661.000000,1.362500,1.375000,-0.057881,-0.150065,0.640000,0.690937,-0.092184,0.050937,0.105321,151.076976,21.755920,5.611414,0.105321,
saccade,0.014583,683.000000,690.000000,1.420833,1.435417,-0.055386,0.014344,0.686217,0.675373,0.069730,-0.010845,0.070568,-8.840013,6.280654,3.022136,0.070568,
saccade,0.020833,746.000000,756.000000,1.552083,1.572917,-0.184045,-0.032124,0.737569,0.666018,0.151922,-0.071551,0.167927,-25.219037,15.154233,6.697498,0.175894,
saccade,0.020833,746.000000,756.000000,1.552083,1.572917,-0.184045,-0.032124,0.737569,0.666018,0.151922,-0.071551,0.167927,-25.219037,15.154233,6.561366,0.175894,
saccade,0.089583,858.000000,901.000000,1.785417,1.875000,0.128158,-1.481738,0.649738,0.546584,-1.609896,-0.103154,1.613197,-176.333793,129.872574,31.025172,1.975983,
saccade,0.020833,1544.000000,1554.000000,3.214583,3.235417,-0.777894,-0.634169,0.450855,0.513670,0.143725,0.062814,0.156852,23.607484,13.130495,5.194806,0.163910,
saccade,0.016667,1561.000000,1569.000000,3.250000,3.266667,-0.648501,-0.569837,0.516373,0.556615,0.078664,0.040243,0.088360,27.093426,7.272151,3.565146,0.088360,
saccade,0.031250,1747.000000,1762.000000,3.637500,3.668750,-0.243597,-0.972065,0.542211,0.622032,-0.728468,0.079821,0.732828,173.746865,62.401299,17.359023,0.814617,
saccade,0.022917,1751.000000,1762.000000,3.645833,3.668750,-0.227765,-0.972065,0.556548,0.622032,-0.744300,0.065484,0.747175,174.972015,62.401299,21.720684,0.829161,
saccade,0.010417,1757.000000,1762.000000,3.658333,3.668750,-0.879296,-0.972065,0.605828,0.622032,-0.092769,0.016204,0.094174,170.092330,50.204714,10.969557,0.175770,
saccade,0.020833,2375.000000,2385.000000,4.945833,4.966667,-0.203735,-0.389086,0.654995,0.494819,-0.185351,-0.160176,0.244973,-139.167174,19.993421,6.837543,0.255621,
saccade,0.020833,2375.000000,2385.000000,4.945833,4.966667,-0.203735,-0.389086,0.654995,0.494819,-0.185351,-0.160176,0.244973,-139.167174,19.993421,8.263012,0.255621,
saccade,0.014583,2385.000000,2392.000000,4.966667,4.981250,-0.389086,-0.368445,0.494819,0.581905,0.020641,0.087086,0.089499,76.665875,11.372376,4.105462,0.091765,
saccade,0.016667,2531.000000,2539.000000,5.270833,5.287500,-0.325398,-0.722090,0.538828,0.487068,-0.396692,-0.051760,0.400055,-172.566077,86.616861,16.749657,0.400055,
saccade,0.064583,2531.000000,2562.000000,5.270833,5.335417,-0.325398,-1.328881,0.538828,0.430228,-1.003483,-0.108600,1.009342,-173.823296,86.616861,17.621843,1.108709,
saccade,0.018750,2705.000000,2714.000000,5.633333,5.652083,-1.732407,-1.432842,0.504060,0.472752,0.299566,-0.031308,0.301197,-5.966483,54.803451,19.561027,0.451823,
saccade,0.037500,2705.000000,2723.000000,5.633333,5.670833,-1.732407,-1.998229,0.504060,0.517883,-0.265821,0.013823,0.266180,177.023326,63.938620,23.341009,0.451823,
saccade,0.025000,3927.000000,3939.000000,8.179167,8.204167,-1.301857,-2.057955,0.635884,0.584664,-0.756098,-0.051220,0.757831,-176.124544,53.429141,15.383277,0.777650,
saccade,0.012500,3947.000000,3953.000000,8.220833,8.233333,-2.100238,-2.016136,0.597253,0.592459,0.084103,-0.004795,0.084239,-3.263026,11.346613,3.948247,0.084239,
saccade,0.004167,4168.000000,4170.000000,8.681250,8.685417,-1.718268,-1.618359,0.598199,0.570698,0.099910,-0.027501,0.103625,-15.389921,34.787806,9.260498,0.103625,
saccade,0.022917,4168.000000,4179.000000,8.681250,8.704167,-1.718268,-1.228878,0.598199,0.499249,0.489391,-0.098950,0.499294,-11.430570,39.364636,15.933861,0.511674,
saccade,0.022917,4168.000000,4179.000000,8.681250,8.704167,-1.718268,-1.228878,0.598199,0.499249,0.489391,-0.098950,0.499294,-11.430570,39.364636,12.302127,0.511674,
saccade,0.010417,4212.000000,4217.000000,8.772917,8.783333,-1.289911,-1.205410,0.477290,0.502860,0.084501,0.025570,0.088285,16.835944,13.869394,4.511541,0.088285,
saccade,0.025000,4212.000000,4224.000000,8.772917,8.797917,-1.289911,-1.076080,0.477290,0.523276,0.213831,0.045986,0.218720,12.137144,16.855508,6.517287,0.225036,
saccade,0.016667,4487.000000,4495.000000,9.345833,9.362500,-0.864783,-0.764778,0.584997,0.498659,0.100005,-0.086338,0.132118,-40.805341,11.568878,4.043596,0.132118,
saccade,0.043750,4578.000000,4599.000000,9.535417,9.579167,-0.665240,-1.110186,0.528416,0.757891,-0.444946,0.229475,0.500635,152.718152,60.356084,18.041876,0.787057,
saccade,0.022917,4588.000000,4599.000000,9.556250,9.579167,-1.321876,-1.110186,0.824581,0.757891,0.211691,-0.066689,0.221947,-17.486074,41.523749,13.196608,0.281559,
saccade,0.018750,4864.000000,4873.000000,10.131250,10.150000,-1.642293,-2.999050,1.018157,0.980525,-1.356757,-0.037632,1.357279,-178.411211,318.372418,58.244040,1.357279,
saccade,0.066667,4864.000000,4896.000000,10.131250,10.197917,-1.642293,-5.345722,1.018157,0.951511,-3.703430,-0.066646,3.704029,-178.969038,318.372418,64.903475,3.723223,
saccade,0.012500,4936.000000,4942.000000,10.281250,10.293750,-5.274335,-5.224688,1.032781,1.054691,0.049647,0.021910,0.054267,23.812114,8.442995,3.436842,0.063930,
saccade,0.012500,5000.000000,5006.000000,10.414583,10.427083,-5.144333,-5.091009,1.102425,1.096588,0.053324,-0.005837,0.053643,-6.246969,7.600551,3.069117,0.059044,
saccade,0.031250,5090.000000,5105.000000,10.602083,10.633333,-5.060314,-3.589517,1.151268,1.593689,1.470797,0.442420,1.535897,16.741459,105.418938,30.830063,1.599214,
saccade,0.022917,5094.000000,5105.000000,10.610417,10.633333,-4.799343,-3.589517,1.262293,1.593689,1.209826,0.331396,1.254393,15.318745,105.418938,33.776338,1.317501,
saccade,0.022917,5187.000000,5198.000000,10.804167,10.827083,-2.953864,-2.768756,1.844484,1.825268,0.185108,-0.019215,0.186103,-5.926347,13.182853,6.987219,0.192226,
saccade,0.018750,5205.000000,5214.000000,10.841667,10.860417,-2.790011,-2.646268,1.847303,1.835935,0.143742,-0.011368,0.144191,-4.521897,12.439179,5.944383,0.144191,
saccade,0.010417,5209.000000,5214.000000,10.850000,10.860417,-2.698977,-2.646268,1.838017,1.835935,0.052709,-0.002081,0.052750,-2.261407,11.653168,5.593785,0.052750,
saccade,0.068750,5285.000000,5318.000000,11.008333,11.077083,-2.477484,-3.932026,1.842493,1.899834,-1.454541,0.057341,1.455671,177.742457,58.216426,17.257434,1.474340,
