saccadeOrDrift,duration,onsetIndex,offsetIndex,onsetTime,offsetTime,xStart,xEnd,yStart,yEnd,xAmplitude,yAmplitude,vectorAmplitude,direction,peakVelocity,meanVelocity,maximumExcursion
saccade,0.004167,124.000000,126.000000,0.256250,0.260417,0.080504,0.128443,0.059087,0.081762,0.047939,0.022676,0.053032,25.314571,16.962197,4.506192,0.053032,
saccade,0.022917,124.000000,135.000000,0.256250,0.279167,0.080504,0.335502,0.059087,0.165551,0.254998,0.106464,0.276331,22.660978,18.674874,6.775425,0.277513,
saccade,0.022917,283.000000,294.000000,0.587500,0.610417,0.270005,0.054255,0.163931,0.074017,-0.215750,-0.089914,0.233736,-157.375983,18.450376,6.468392,0.252000,
saccade,0.022917,283.000000,294.000000,0.587500,0.610417,0.270005,0.054255,0.163931,0.074017,-0.215750,-0.089914,0.233736,-157.375983,18.450376,7.934562,0.252000,
saccade,0.012500,293.000000,299.000000,0.608333,0.620833,0.045953,0.060190,0.059434,0.121551,0.014237,0.062116,0.063727,77.090967,8.164148,4.098162,0.063727,
saccade,0.020833,427.000000,437.000000,0.887500,0.908333,0.057756,0.280822,0.091798,0.016499,0.223066,-0.075299,0.235433,-18.652708,23.361413,9.232977,0.263354,
saccade,0.020833,427.000000,437.000000,0.887500,0.908333,0.057756,0.280822,0.091798,0.016499,0.223066,-0.075299,0.235433,-18.652708,23.361413,12.028375,0.263354,
saccade,0.016667,436.000000,444.000000,0.906250,0.922917,0.301170,0.172370,0.008995,0.077496,-0.128801,0.068501,0.145884,151.994418,18.952543,7.637630,0.173390,
saccade,0.014583,510.000000,517.000000,1.060417,1.075000,0.291724,0.220647,0.008534,0.000526,-0.071077,-0.008008,0.071527,-173.572148,6.897591,2.672680,0.071527,
saccade,0.022917,601.000000,612.000000,1.250000,1.272917,0.243526,0.203799,0.016502,-0.195596,-0.039727,-0.212098,0.215786,-100.608855,20.662234,7.571140,0.256464,
saccade,0.022917,601.000000,612.000000,1.250000,1.272917,0.243526,0.203799,0.016502,-0.195596,-0.039727,-0.212098,0.215786,-100.608855,20.662234,9.238861,0.256464,
saccade,0.014583,611.000000,618.000000,1.270833,1.285417,0.205350,0.193612,-0.224757,-0.127652,-0.011738,0.097106,0.097812,96.892144,14.302887,5.487101,0.106438,
saccade,0.022917,777.000000,788.000000,1.616667,1.639583,0.287122,0.264063,-0.229018,-0.027593,-0.023059,0.201425,0.202741,96.530692,18.455456,7.516300,0.241844,
saccade,0.022917,777.000000,788.000000,1.616667,1.639583,0.287122,0.264063,-0.229018,-0.027593,-0.023059,0.201425,0.202741,96.530692,18.455456,9.616269,0.241844,
saccade,0.014583,787.000000,794.000000,1.637500,1.652083,0.271294,0.220478,-0.000000,-0.097496,-0.050816,-0.097496,0.109944,-117.528966,14.084631,5.885859,0.117619,
saccade,0.020833,905.000000,915.000000,1.883333,1.904167,0.255878,0.225036,0.060163,-0.164350,-0.030842,-0.224513,0.226621,-97.821842,19.968099,8.221266,0.241072,
saccade,0.020833,905.000000,915.000000,1.883333,1.904167,0.255878,0.225036,0.060163,-0.164350,-0.030842,-0.224513,0.226621,-97.821842,19.968099,10.298980,0.241072,
saccade,0.016667,915.000000,923.000000,1.904167,1.920833,0.225036,0.226258,-0.164350,-0.033623,0.001222,0.130727,0.130733,89.464553,17.722010,6.830960,0.153542,
saccade,0.025000,1081.000000,1093.000000,2.250000,2.275000,0.283011,0.206897,-0.111665,-0.378229,-0.076113,-0.266564,0.277218,-105.935847,19.595954,6.692145,0.286381,
saccade,0.020833,1243.000000,1253.000000,2.587500,2.608333,0.241466,0.202213,-0.284345,-0.092181,-0.039253,0.192164,0.196133,101.544973,15.544817,8.393080,0.196133,
saccade,0.020833,1243.000000,1253.000000,2.587500,2.608333,0.241466,0.202213,-0.284345,-0.092181,-0.039253,0.192164,0.196133,101.544973,15.544817,6.083022,0.196133,
