saccadeOrDrift,duration,onsetIndex,offsetIndex,onsetTime,offsetTime,xStart,xEnd,yStart,yEnd,xAmplitude,yAmplitude,vectorAmplitude,direction,peakVelocity,meanVelocity,maximumExcursion
saccade,0.012500,2.000000,8.000000,0.002083,0.014583,0.073920,0.177605,-0.050986,-0.074814,0.103685,-0.023828,0.106387,-12.942564,30.161000,5.683266,0.114570,
saccade,0.033333,347.000000,363.000000,0.720833,0.754167,0.135062,0.812965,-0.129715,-0.102403,0.677904,0.027312,0.678454,2.307109,40.238471,12.056336,0.692442,
saccade,0.016667,355.000000,363.000000,0.737500,0.754167,0.516157,0.812965,-0.110158,-0.102403,0.296809,0.007755,0.296910,1.496597,39.782174,10.142881,0.310957,
saccade,0.016667,381.000000,389.000000,0.791667,0.808333,1.004762,1.090562,-0.073916,-0.061316,0.085800,0.012600,0.086720,8.354351,5.430806,5.179732,0.086720,
saccade,0.016667,381.000000,389.000000,0.791667,0.808333,1.004762,1.090562,-0.073916,-0.061316,0.085800,0.012600,0.086720,8.354351,5.430806,5.178740,0.086720,
saccade,0.016667,381.000000,389.000000,0.791667,0.808333,1.004762,1.090562,-0.073916,-0.061316,0.085800,0.012600,0.086720,8.354351,5.430806,5.178740,0.086720,
saccade,0.014583,412.000000,419.000000,0.856250,0.870833,1.337735,1.404465,-0.024870,-0.014190,0.066730,0.010680,0.067579,9.092706,5.755385,4.809778,0.067579,
saccade,0.014583,412.000000,419.000000,0.856250,0.870833,1.337735,1.404465,-0.024870,-0.014190,0.066730,0.010680,0.067579,9.092706,5.755385,4.279971,0.067579,
saccade,0.018750,557.000000,566.000000,1.158333,1.177083,1.164164,0.414352,-0.009674,0.145087,-0.749812,0.154761,0.765617,168.337913,55.210736,17.899860,0.765617,
saccade,0.029167,557.000000,571.000000,1.158333,1.187500,1.164164,0.307605,-0.009674,0.161723,-0.856559,0.171397,0.873539,168.684586,55.210736,16.760991,0.939709,
saccade,0.018750,636.000000,645.000000,1.322917,1.341667,0.387106,0.273505,0.158824,0.196889,-0.113600,0.038066,0.119808,161.474849,8.935730,3.064219,0.119808,
saccade,0.033333,664.000000,680.000000,1.381250,1.414583,0.303314,0.188615,0.187374,0.159643,-0.114700,-0.027732,0.118005,-166.408160,12.922723,4.631941,0.132488,
saccade,0.047917,3342.000000,3365.000000,6.960417,7.008333,0.027279,1.572741,-0.471211,-0.224070,1.545462,0.247141,1.565098,9.085466,58.496737,18.904685,1.565098,
saccade,0.064583,3583.000000,3614.000000,7.462500,7.527083,1.491845,0.530808,-0.177940,0.048852,-0.961036,0.226792,0.987434,166.721880,65.263631,20.726556,1.053900,
saccade,0.022917,3603.000000,3614.000000,7.504167,7.527083,0.908012,0.530808,0.000890,0.048852,-0.377204,0.047962,0.380241,172.753598,50.570022,11.648718,0.443451,
saccade,0.029167,6619.000000,6633.000000,13.787500,13.816667,0.362069,1.449384,-0.396296,-0.270459,1.087315,0.125837,1.094572,6.601569,69.558049,17.870726,1.104934,
saccade,0.108333,6990.000000,7042.000000,14.560417,14.668750,1.396167,0.274491,-0.248444,-0.157405,-1.121676,0.091039,1.125365,175.359850,12.224377,7.954393,1.125365,
saccade,0.068750,8446.000000,8479.000000,17.593750,17.662500,-0.003953,1.472289,-0.249195,-0.290483,1.476242,-0.041288,1.476820,-1.602052,29.929376,14.095788,1.476820,
saccade,0.033333,10971.000000,10987.000000,22.854167,22.887500,0.867198,-0.314787,-0.637451,-0.544392,-1.181985,0.093059,1.185643,175.498333,73.084837,20.555119,1.230092,
saccade,0.022917,10976.000000,10987.000000,22.864583,22.887500,0.364911,-0.314787,-0.615941,-0.544392,-0.679698,0.071549,0.683454,173.990842,73.084837,20.158428,0.727748,
saccade,0.018750,10986.000000,10995.000000,22.885417,22.904167,-0.342113,-0.201688,-0.543784,-0.585199,0.140425,-0.041415,0.146405,-16.432045,15.495204,8.554535,0.160636,
saccade,0.016667,10995.000000,11003.000000,22.904167,22.920833,-0.201688,-0.303603,-0.585199,-0.543842,-0.101916,0.041357,0.109987,157.912617,15.434843,7.184962,0.135119,
saccade,0.016667,11002.000000,11010.000000,22.918750,22.935417,-0.324965,-0.205051,-0.545463,-0.560443,0.119914,-0.014980,0.120846,-7.120847,11.530311,5.617414,0.122824,
saccade,0.047917,11630.000000,11653.000000,24.227083,24.275000,-0.335529,1.544146,-0.605252,-0.514474,1.879675,0.090778,1.881866,2.764921,63.145338,22.530554,1.892562,
saccade,0.091667,12350.000000,12394.000000,25.727083,25.818750,1.244622,0.108031,-0.526980,-0.483401,-1.136591,0.043578,1.137426,177.804284,20.470111,9.206164,1.137426,
saccade,0.058333,12840.000000,12868.000000,26.747917,26.806250,0.075015,1.647678,-0.421219,-0.264571,1.572663,0.156647,1.580445,5.688268,39.458139,16.774374,1.583198,
saccade,0.064583,13861.000000,13892.000000,28.875000,28.939583,1.202733,0.306152,-0.389666,-0.234052,-0.896581,0.155614,0.909985,170.153630,28.289732,9.079405,0.909985,
saccade,0.056250,14249.000000,14276.000000,29.683333,29.739583,0.312227,2.090054,-0.334566,-0.184879,1.777828,0.149687,1.784118,4.812750,47.464585,19.382610,1.788948,
drift,0.002083,1.000000,2.000000,0.000000,0.002083,0.004765,0.073920,-0.026876,-0.050986,0.069155,-0.024111,0.073238,-19.220928,30.161000,30.161000,0.073238,
drift,0.704167,9.000000,347.000000,0.016667,0.720833,0.174861,0.135062,-0.066466,-0.129715,-0.039799,-0.063249,0.074729,-122.180222,5.451208,5.451208,0.095413,
drift,0.035417,364.000000,381.000000,0.756250,0.791667,0.822935,1.004762,-0.100766,-0.073916,0.181828,0.026850,0.183800,8.400070,5.430806,5.430806,0.183800,
drift,0.045833,390.000000,412.000000,0.810417,0.856250,1.101567,1.337735,-0.059700,-0.024870,0.236168,0.034830,0.238722,8.389551,5.430806,5.430806,0.238722,
drift,0.285417,420.000000,557.000000,0.872917,1.158333,1.403068,1.164164,-0.010812,-0.009674,-0.238904,0.001138,0.238906,179.727162,12.252328,12.252328,0.271355,
drift,0.133333,572.000000,636.000000,1.189583,1.322917,0.309069,0.387106,0.159139,0.158824,0.078036,-0.000315,0.078037,-0.231590,7.336738,7.336738,0.097836,
drift,0.037500,646.000000,664.000000,1.343750,1.381250,0.276615,0.303314,0.192991,0.187374,0.026699,-0.005617,0.027284,-11.880501,5.701412,5.701412,0.034078,
drift,5.543750,681.000000,3342.000000,1.416667,6.960417,0.192336,0.027279,0.169385,-0.471211,-0.165057,-0.640595,0.661518,-104.448668,15.521922,15.521922,0.676413,
drift,0.452083,3366.000000,3583.000000,7.010417,7.462500,1.575893,1.491845,-0.223877,-0.177940,-0.084048,0.045937,0.095783,151.340878,6.883151,6.883151,0.095783,
drift,6.258333,3615.000000,6619.000000,7.529167,13.787500,0.541975,0.362069,0.046256,-0.396296,-0.179905,-0.442552,0.477722,-112.122662,19.210357,19.210357,0.498039,
drift,0.741667,6634.000000,6990.000000,13.818750,14.560417,1.447187,1.396167,-0.269080,-0.248444,-0.051020,0.020636,0.055035,157.978661,5.428708,5.428708,0.157757,
drift,2.922917,7043.000000,8446.000000,14.670833,17.593750,0.274667,-0.003953,-0.158341,-0.249195,-0.278620,-0.090854,0.293059,-161.939675,5.227574,5.227574,0.297058,
drift,5.189583,8480.000000,10971.000000,17.664583,22.854167,1.469801,0.867198,-0.290824,-0.637451,-0.602604,-0.346627,0.695185,-150.091787,16.026280,16.026280,0.710825,
drift,1.289583,11011.000000,11630.000000,22.937500,24.227083,-0.213449,-0.335529,-0.560941,-0.605252,-0.122080,-0.044311,0.129873,-160.050890,11.926683,11.926683,0.141467,
drift,1.450000,11654.000000,12350.000000,24.277083,25.727083,1.541781,1.244622,-0.510128,-0.526980,-0.297159,-0.016852,0.297636,-176.754209,7.106371,7.106371,0.315921,
drift,0.927083,12395.000000,12840.000000,25.820833,26.747917,0.104991,0.075015,-0.483071,-0.421219,-0.029976,0.061852,0.068733,115.856710,7.635906,7.635906,0.090890,
drift,2.066667,12869.000000,13861.000000,26.808333,28.875000,1.641998,1.202733,-0.264433,-0.389666,-0.439265,-0.125233,0.456768,-164.087326,7.110502,7.110502,0.473084,
drift,0.741667,13893.000000,14249.000000,28.941667,29.683333,0.305795,0.312227,-0.233669,-0.334566,0.006432,-0.100898,0.101102,-86.352418,8.223712,8.223712,0.103641,
