saccadeOrDrift,duration,onsetIndex,offsetIndex,onsetTime,offsetTime,xStart,xEnd,yStart,yEnd,xAmplitude,yAmplitude,vectorAmplitude,direction,peakVelocity,meanVelocity,maximumExcursion
saccade,0.060417,231.000000,260.000000,0.479167,0.539583,0.221668,0.980359,-0.003959,-0.176557,0.758691,-0.172597,0.778076,-12.816298,50.857485,13.077808,0.779819,
saccade,0.012500,284.000000,290.000000,0.589583,0.602083,1.027569,1.098736,-0.163389,-0.170059,0.071167,-0.006670,0.071479,-5.354019,8.081164,3.408516,0.071479,
saccade,0.018750,358.000000,367.000000,0.743750,0.762500,0.700107,0.540997,-0.173142,-0.221848,-0.159110,-0.048706,0.166398,-162.979900,105.541372,26.650440,0.405552,
saccade,0.047917,358.000000,381.000000,0.743750,0.791667,0.700107,-0.350624,-0.173142,-0.280582,-1.050732,-0.107440,1.056210,-174.161628,105.541372,29.483113,1.056720,
saccade,0.018750,372.000000,381.000000,0.772917,0.791667,-0.251561,-0.350624,-0.319015,-0.280582,-0.099063,0.038433,0.106257,158.795606,33.079670,6.887985,0.110332,
saccade,0.016667,538.000000,546.000000,1.118750,1.135417,-0.246029,-0.090897,-0.276014,-0.245181,0.155131,0.030833,0.158166,11.241139,16.834809,6.122909,0.158524,
saccade,0.016667,538.000000,546.000000,1.118750,1.135417,-0.246029,-0.090897,-0.276014,-0.245181,0.155131,0.030833,0.158166,11.241139,16.834809,5.832443,0.158524,
saccade,0.018750,787.000000,796.000000,1.637500,1.656250,-0.653801,-0.168811,-0.021443,-0.045875,0.484989,-0.024431,0.485604,-2.883841,69.018379,27.666789,0.658362,
saccade,0.039583,787.000000,806.000000,1.637500,1.677083,-0.653801,-0.848855,-0.021443,-0.022591,-0.195054,-0.001148,0.195058,-179.662842,69.554118,30.021196,0.658362,
saccade,0.031250,1221.000000,1236.000000,2.541667,2.572917,-0.601768,0.263330,-0.056647,-0.183256,0.865098,-0.126609,0.874314,-8.326275,79.757522,26.869006,1.015853,
saccade,0.022917,1225.000000,1236.000000,2.550000,2.572917,-0.621943,0.263330,-0.039014,-0.183256,0.885273,-0.144243,0.896947,-9.254222,79.757522,27.642125,1.038399,
saccade,0.031250,1557.000000,1572.000000,3.241667,3.272917,0.254240,-0.602784,-0.111769,-0.278276,-0.857024,-0.166507,0.873049,-169.005272,73.048834,20.232052,0.950881,
saccade,0.022917,1561.000000,1572.000000,3.250000,3.272917,0.265606,-0.602784,-0.089493,-0.278276,-0.868391,-0.188783,0.888674,-167.735086,73.048834,19.608569,0.966898,
saccade,0.064583,1862.000000,1893.000000,3.877083,3.941667,-0.669020,0.641196,-0.137391,-0.344072,1.310216,-0.206682,1.326417,-8.964332,108.433305,35.695013,1.354651,
saccade,0.020833,1994.000000,2004.000000,4.152083,4.172917,0.549483,0.423253,-0.219947,-0.058807,-0.126229,0.161140,0.204695,128.073380,15.117293,5.623440,0.204695,
saccade,0.020833,1994.000000,2004.000000,4.152083,4.172917,0.549483,0.423253,-0.219947,-0.058807,-0.126229,0.161140,0.204695,128.073380,15.117293,7.031256,0.204695,
saccade,0.014583,2153.000000,2160.000000,4.483333,4.497917,0.397480,0.481995,-0.044833,-0.009718,0.084516,0.035115,0.091520,22.561902,9.608521,3.320793,0.091520,
saccade,0.066667,2280.000000,2312.000000,4.747917,4.814583,0.564480,1.283115,0.137786,0.408143,0.718635,0.270357,0.767808,20.616787,49.166420,14.690875,0.767808,
saccade,0.018750,2303.000000,2312.000000,4.795833,4.814583,1.124617,1.283115,0.408612,0.408143,0.158498,-0.000469,0.158498,-0.169568,31.091576,6.028199,0.160067,
saccade,0.064583,2439.000000,2470.000000,5.079167,5.143750,1.377181,-0.528538,0.441615,0.559422,-1.905719,0.117807,1.909357,176.462616,134.139062,45.761284,1.940329,
saccade,0.016667,2462.000000,2470.000000,5.127083,5.143750,-0.280377,-0.528538,0.539382,0.559422,-0.248161,0.020041,0.248969,175.382995,81.452585,10.015665,0.279907,
saccade,0.043750,2579.000000,2600.000000,5.370833,5.414583,-0.253748,-1.243090,0.573721,0.729701,-0.989342,0.155980,1.001563,171.040458,84.768117,19.572850,1.144789,
saccade,0.022917,2589.000000,2600.000000,5.391667,5.414583,-1.102359,-1.243090,0.636498,0.729701,-0.140732,0.093204,0.168797,146.484303,71.855293,13.275029,0.294242,
saccade,0.012500,2647.000000,2653.000000,5.512500,5.525000,-1.303100,-1.264529,0.685189,0.735941,0.038570,0.050753,0.063745,52.766504,6.285031,2.709734,0.063745,
saccade,0.018750,2768.000000,2777.000000,5.764583,5.783333,-1.670471,-1.948204,0.725522,0.605721,-0.277733,-0.119801,0.302470,-156.666916,141.001089,31.814886,0.470058,
saccade,0.068750,2768.000000,2801.000000,5.764583,5.833333,-1.670471,-2.939175,0.725522,0.418403,-1.268704,-0.307119,1.305348,-166.392011,141.001089,30.939820,1.479585,
saccade,0.087500,2888.000000,2930.000000,6.014583,6.102083,-2.971604,-0.214309,0.494579,-0.386138,2.757296,-0.880717,2.894536,-17.714180,198.706596,37.393273,3.439105,
saccade,0.054167,3044.000000,3070.000000,6.339583,6.393750,-0.015307,1.798064,-0.444149,-0.527108,1.813371,-0.082959,1.815268,-2.619354,71.510419,20.988419,1.828032,
saccade,0.022917,3215.000000,3226.000000,6.695833,6.718750,-4.809937,-5.242290,1.256860,1.489972,-0.432353,0.233112,0.491193,151.667798,101.497692,15.671032,0.508411,
saccade,0.016667,3626.000000,3634.000000,7.552083,7.568750,-4.971783,-4.839599,1.433410,1.433052,0.132184,-0.000357,0.132184,-0.154945,13.288188,4.022779,0.132184,
saccade,0.020833,3672.000000,3682.000000,7.647917,7.668750,-4.781836,-4.549270,1.502378,1.482428,0.232566,-0.019950,0.233420,-4.903013,20.056092,5.383047,0.233420,
saccade,0.012500,3720.000000,3726.000000,7.747917,7.760417,-4.507506,-4.454248,1.571572,1.586826,0.053258,0.015253,0.055399,15.982037,6.242072,2.326704,0.055399,
saccade,0.062500,3861.000000,3891.000000,8.041667,8.104167,-4.270623,-5.847604,1.637987,1.939704,-1.576980,0.301716,1.605584,169.168756,111.666361,33.932210,1.605584,
saccade,0.014583,3884.000000,3891.000000,8.089583,8.104167,-5.438313,-5.847604,1.896052,1.939704,-0.409291,0.043652,0.411612,173.912321,82.145086,13.609705,0.411612,
saccade,0.018750,4278.000000,4287.000000,8.910417,8.929167,-5.398522,-6.262113,2.033975,2.620527,-0.863591,0.586552,1.043951,145.815614,81.797109,28.150046,1.043951,
saccade,0.029167,4278.000000,4292.000000,8.910417,8.939583,-5.398522,-6.243307,2.033975,2.577695,-0.844784,0.543719,1.004635,147.233887,81.797109,26.391258,1.043951,
saccade,0.050000,4421.000000,4445.000000,9.208333,9.258333,-6.046700,-6.157977,2.566333,2.614254,-0.111277,0.047922,0.121157,156.700688,84.661566,23.588188,0.952380,
saccade,0.077083,4640.000000,4677.000000,9.664583,9.741667,-7.585441,-5.731660,3.499441,2.745378,1.853781,-0.754064,2.001279,-22.135042,126.732169,36.236309,2.068040,
saccade,0.008333,4773.000000,4777.000000,9.941667,9.950000,-5.854355,-5.159255,2.927830,2.545903,0.695100,-0.381928,0.793115,-28.786921,132.930808,23.471489,0.793115,
saccade,0.058333,4773.000000,4801.000000,9.941667,10.000000,-5.854355,-4.243660,2.927830,2.133141,1.610695,-0.794689,1.796071,-26.260937,134.230602,29.862490,1.896820,
saccade,0.064583,4822.000000,4853.000000,10.043750,10.108333,-4.293198,-3.384593,2.191357,1.440733,0.908605,-0.750624,1.178558,-39.561046,94.580528,24.509003,1.244552,
saccade,0.035417,5445.000000,5462.000000,11.341667,11.377083,-3.200353,-4.527967,1.579921,1.971034,-1.327614,0.391113,1.384026,163.585103,115.907786,31.010555,1.616226,
saccade,0.022917,5451.000000,5462.000000,11.354167,11.377083,-4.343258,-4.527967,1.934272,1.971034,-0.184709,0.036762,0.188332,168.743792,100.264749,17.960005,0.419747,
saccade,0.075000,5621.000000,5657.000000,11.708333,11.783333,-4.450782,-5.909158,2.177699,2.790002,-1.458376,0.612303,1.581700,157.224782,116.445173,28.828861,1.616330,
saccade,0.068750,5857.000000,5890.000000,12.200000,12.268750,-5.708457,-7.658461,3.230300,3.634618,-1.950004,0.404318,1.991479,168.286160,121.212820,31.944848,2.025400,
saccade,0.022917,5879.000000,5890.000000,12.245833,12.268750,-6.894435,-7.658461,3.509867,3.634618,-0.764026,0.124751,0.774144,170.726508,63.355656,17.808758,0.808127,
saccade,0.064583,6048.000000,6079.000000,12.597917,12.662500,-6.298768,-5.106668,3.368635,2.473752,1.192100,-0.894883,1.490610,-36.894753,104.398983,22.722433,1.583743,
saccade,0.008333,6115.000000,6119.000000,12.737500,12.745833,-5.142575,-4.773095,2.553743,2.288329,0.369480,-0.265413,0.454928,-35.691329,77.359065,14.463227,0.454928,
saccade,0.045833,6115.000000,6137.000000,12.737500,12.783333,-5.142575,-4.161751,2.553743,2.005173,0.980824,-0.548570,1.123808,-29.218086,77.375374,17.940500,1.124236,
saccade,0.018750,6514.000000,6523.000000,13.568750,13.587500,-7.036977,-7.922210,3.531765,3.725388,-0.885233,0.193623,0.906161,167.662236,65.503630,29.696839,0.906161,
