saccadeOrDrift,duration,onsetIndex,offsetIndex,onsetTime,offsetTime,xStart,xEnd,yStart,yEnd,xAmplitude,yAmplitude,vectorAmplitude,direction,peakVelocity,meanVelocity,maximumExcursion
saccade,0.018750,1452.000000,1461.000000,3.022917,3.041667,-0.047724,0.053973,0.019317,-0.006561,0.101697,-0.025878,0.104938,-14.276525,7.431329,3.790888,0.104938,
saccade,0.018750,1939.000000,1948.000000,4.037500,4.056250,0.070587,-0.079291,0.001543,0.025407,-0.149878,0.023864,0.151766,170.953040,17.224336,7.166099,0.173935,
saccade,0.018750,1939.000000,1948.000000,4.037500,4.056250,0.070587,-0.079291,0.001543,0.025407,-0.149878,0.023864,0.151766,170.953040,17.224336,8.673699,0.173935,
saccade,0.018750,1939.000000,1948.000000,4.037500,4.056250,0.070587,-0.079291,0.001543,0.025407,-0.149878,0.023864,0.151766,170.953040,17.224336,5.904910,0.173935,
saccade,0.016667,3059.000000,3067.000000,6.370833,6.387500,0.023677,-0.103199,0.008419,0.040943,-0.126876,0.032523,0.130979,165.622424,14.139359,6.049704,0.137400,
saccade,0.016667,3059.000000,3067.000000,6.370833,6.387500,0.023677,-0.103199,0.008419,0.040943,-0.126876,0.032523,0.130979,165.622424,14.139359,7.151526,0.137400,
saccade,0.020833,4361.000000,4371.000000,9.083333,9.104167,-0.150603,0.036353,0.019941,-0.001059,0.186956,-0.021000,0.188132,-6.408927,15.657474,6.915457,0.200178,
saccade,0.020833,4361.000000,4371.000000,9.083333,9.104167,-0.150603,0.036353,0.019941,-0.001059,0.186956,-0.021000,0.188132,-6.408927,15.657474,8.744045,0.200178,
saccade,0.016667,4371.000000,4379.000000,9.104167,9.120833,0.036353,-0.083765,-0.001059,0.021131,-0.120118,0.022190,0.122150,169.533412,15.352003,5.664336,0.137431,
saccade,0.018750,5831.000000,5840.000000,12.145833,12.164583,-0.297513,-0.143618,0.060783,0.039682,0.153894,-0.021101,0.155334,-7.807361,13.296160,5.482443,0.156466,
saccade,0.018750,6408.000000,6417.000000,13.347917,13.366667,-0.145833,-0.260265,0.078946,0.045418,-0.114433,-0.033528,0.119243,-163.669845,9.355798,3.759589,0.119243,
saccade,0.020833,6759.000000,6769.000000,14.079167,14.100000,-0.206213,-0.356425,0.049538,-0.067538,-0.150213,-0.117077,0.190449,-142.066872,15.020892,4.491400,0.190449,
saccade,0.022917,7732.000000,7743.000000,16.106250,16.129167,-0.431122,-0.633416,-0.047913,-0.176567,-0.202294,-0.128655,0.239739,-147.544539,17.879492,5.355211,0.241099,
saccade,0.022917,7795.000000,7806.000000,16.237500,16.260417,-0.670222,-0.877335,-0.153407,-0.284072,-0.207113,-0.130665,0.244886,-147.752669,17.691718,5.455884,0.244886,
saccade,0.047917,7824.000000,7847.000000,16.297917,16.345833,-0.875692,-1.499620,-0.269472,-0.682789,-0.623928,-0.413317,0.748409,-146.477779,22.803352,9.589484,0.748409,
saccade,0.010417,8427.000000,8432.000000,17.554167,17.564583,-1.511727,-0.268673,-0.645320,-0.359097,1.243054,0.286223,1.275581,12.966805,157.495003,31.725112,1.275581,
saccade,0.035417,8427.000000,8444.000000,17.554167,17.589583,-1.511727,0.341335,-0.645320,-0.236576,1.853062,0.408744,1.897606,12.438971,157.495003,42.485971,2.187765,
saccade,0.022917,8433.000000,8444.000000,17.566667,17.589583,0.035038,0.341335,-0.288970,-0.236576,0.306297,0.052394,0.310746,9.706786,138.349764,23.740153,0.600550,
saccade,0.012500,8568.000000,8574.000000,17.847917,17.860417,0.698884,0.640516,-0.087525,-0.064968,-0.058368,0.022557,0.062575,158.870772,10.382358,4.870040,0.064273,
saccade,0.012500,8568.000000,8574.000000,17.847917,17.860417,0.698884,0.640516,-0.087525,-0.064968,-0.058368,0.022557,0.062575,158.870772,10.382358,6.867873,0.064273,
saccade,0.012500,8568.000000,8574.000000,17.847917,17.860417,0.698884,0.640516,-0.087525,-0.064968,-0.058368,0.022557,0.062575,158.870772,10.382358,5.760714,0.064273,
saccade,0.014583,9077.000000,9084.000000,18.908333,18.922917,0.757430,0.678876,-0.002973,-0.000998,-0.078554,0.001974,0.078578,178.560235,10.098333,4.385347,0.087043,
saccade,0.014583,9077.000000,9084.000000,18.908333,18.922917,0.757430,0.678876,-0.002973,-0.000998,-0.078554,0.001974,0.078578,178.560235,10.098333,5.607172,0.087043,
saccade,0.014583,9077.000000,9084.000000,18.908333,18.922917,0.757430,0.678876,-0.002973,-0.000998,-0.078554,0.001974,0.078578,178.560235,10.098333,4.427706,0.087043,
drift,3.022917,1.000000,1452.000000,0.000000,3.022917,0.000447,-0.047724,-0.002227,0.019317,-0.048171,0.021544,0.052769,155.904094,6.488518,6.488518,0.103930,
drift,0.993750,1462.000000,1939.000000,3.043750,4.037500,0.057691,0.070587,-0.003421,0.001543,0.012896,0.004964,0.013818,21.052328,15.613836,15.613836,0.167953,
drift,2.312500,1949.000000,3059.000000,4.058333,6.370833,-0.058882,0.023677,0.017279,0.008419,0.082560,-0.008860,0.083034,-6.125150,13.896324,13.896324,0.101475,
drift,2.693750,3068.000000,4361.000000,6.389583,9.083333,-0.094281,-0.150603,0.034505,0.019941,-0.056323,-0.014564,0.058175,-165.501867,6.233852,6.233852,0.117783,
drift,3.022917,4380.000000,5831.000000,9.122917,12.145833,-0.065722,-0.297513,0.019480,0.060783,-0.231790,0.041303,0.235442,169.896402,10.732260,10.732260,0.249490,
drift,1.181250,5841.000000,6408.000000,12.166667,13.347917,-0.156988,-0.145833,0.042845,0.078946,0.011155,0.036101,0.037785,72.828665,9.825033,9.825033,0.063695,
drift,0.710417,6418.000000,6759.000000,13.368750,14.079167,-0.267433,-0.206213,0.051434,0.049538,0.061220,-0.001896,0.061250,-1.773825,7.678915,7.678915,0.085177,
drift,2.004167,6770.000000,7732.000000,14.102083,16.106250,-0.357498,-0.431122,-0.064190,-0.047913,-0.073624,0.016278,0.075402,167.533100,5.274897,5.274897,0.088862,
drift,0.106250,7744.000000,7795.000000,16.131250,16.237500,-0.633385,-0.670222,-0.172459,-0.153407,-0.036837,0.019051,0.041472,152.653060,8.751622,8.751622,0.041472,
drift,0.035417,7807.000000,7824.000000,16.262500,16.297917,-0.876751,-0.875692,-0.276873,-0.269472,0.001059,0.007401,0.007477,81.858455,5.485648,5.485648,0.017187,
drift,1.206250,7848.000000,8427.000000,16.347917,17.554167,-1.499692,-1.511727,-0.677410,-0.645320,-0.012035,0.032090,0.034273,110.557226,42.370188,42.370188,0.174843,
drift,0.256250,8445.000000,8568.000000,17.591667,17.847917,0.395513,0.698884,-0.218890,-0.087525,0.303371,0.131365,0.330592,23.413462,28.464318,28.464318,0.349939,
drift,1.045833,8575.000000,9077.000000,17.862500,18.908333,0.651262,0.757430,-0.051154,-0.002973,0.106167,0.048181,0.116589,24.409540,9.601896,9.601896,0.148369,
drift,8.235417,9085.000000,13038.000000,18.925000,27.160417,0.689183,0.598345,-0.000535,0.002589,-0.090838,0.003125,0.090891,178.029833,25.667102,25.667102,0.099505,
