saccadeOrDrift,duration,onsetIndex,offsetIndex,onsetTime,offsetTime,xStart,xEnd,yStart,yEnd,xAmplitude,yAmplitude,vectorAmplitude,direction,peakVelocity,meanVelocity,maximumExcursion
saccade,0.041667,11.000000,31.000000,0.020833,0.062500,0.092776,-1.399241,-0.124718,-0.272742,-1.492017,-0.148024,1.499342,-174.334171,71.437648,22.004048,1.528867,
saccade,0.022917,20.000000,31.000000,0.039583,0.062500,-0.805696,-1.399241,-0.187212,-0.272742,-0.593545,-0.085530,0.599676,-171.800129,70.194793,16.116234,0.628797,
saccade,0.043750,183.000000,204.000000,0.379167,0.422917,-1.075997,1.079731,-0.243434,-0.210249,2.155728,0.033185,2.155984,0.881943,102.205499,27.221102,2.169630,
saccade,0.037500,332.000000,350.000000,0.689583,0.727083,1.132830,0.095450,-0.146842,-0.114106,-1.037380,0.032736,1.037897,178.192539,51.199239,14.897871,1.044013,
saccade,0.039583,556.000000,575.000000,1.156250,1.195833,0.256180,-0.494947,-0.098616,-0.219751,-0.751127,-0.121135,0.760832,-170.838726,34.721397,11.378528,0.777200,
saccade,0.047917,624.000000,647.000000,1.297917,1.345833,-0.347600,-1.185974,-0.221799,-0.531092,-0.838374,-0.309293,0.893607,-159.749966,39.064247,12.080561,0.915416,
saccade,0.041667,883.000000,903.000000,1.837500,1.879167,-0.852785,0.929986,-0.445251,-0.355114,1.782771,0.090136,1.785048,2.894395,78.524270,23.545848,1.802377,
saccade,0.027083,1035.000000,1048.000000,2.154167,2.181250,0.918180,0.255230,-0.305620,-0.249942,-0.662949,0.055679,0.665284,175.199201,40.611724,11.701544,0.666867,
saccade,0.033333,1112.000000,1128.000000,2.314583,2.347917,0.297504,-0.796107,-0.222004,-0.240510,-1.093611,-0.018507,1.093767,-179.030491,63.997624,17.730836,1.125479,
saccade,0.016667,1120.000000,1128.000000,2.331250,2.347917,-0.372037,-0.796107,-0.237326,-0.240510,-0.424069,-0.003185,0.424081,-179.569705,63.997624,12.183714,0.455783,
saccade,0.047917,1325.000000,1348.000000,2.758333,2.806250,-0.531186,2.285762,-0.238146,-0.266171,2.816948,-0.028025,2.817087,-0.569993,124.145825,33.543543,2.822136,
saccade,0.033333,1383.000000,1399.000000,2.879167,2.912500,2.138035,0.768369,-0.242003,-0.228768,-1.369666,0.013235,1.369729,179.446382,75.538154,20.705512,1.374571,
saccade,0.014583,1392.000000,1399.000000,2.897917,2.912500,1.052118,0.768369,-0.235661,-0.228768,-0.283749,0.006893,0.283833,178.608452,62.425608,9.867290,0.288657,
saccade,0.047917,1579.000000,1602.000000,3.287500,3.335417,1.000757,-0.252858,-0.174630,-0.530785,-1.253614,-0.356155,1.303225,-164.140031,49.166031,16.260046,1.307640,
saccade,0.056250,1644.000000,1671.000000,3.422917,3.479167,-0.126138,-0.583336,-0.519451,-0.910158,-0.457198,-0.390707,0.601400,-139.483805,33.619587,9.924506,0.692629,
