time,eyePositionTraceHoriz,eyePositionTraceVert,
0,0.0030508,-0.013957
0.0020833,-0.056553,-0.036148
0.0041667,-0.10406,-0.052958
0.00625,-0.14061,-0.065038
0.0083333,-0.16736,-0.073037
0.010417,-0.18543,-0.077603
0.0125,-0.19598,-0.079387
0.014583,-0.20014,-0.079036
0.016667,-0.19955,-0.075932
0.01875,-0.19478,-0.075124
0.020833,-0.18682,-0.074412
0.022917,-0.17771,-0.072743
0.025,-0.16712,-0.070695
0.027083,-0.15673,-0.069386
0.029167,-0.14765,-0.068626
0.03125,-0.13985,-0.068034
0.033333,-0.13317,-0.067838
0.035417,-0.12953,-0.067608
0.0375,-0.12943,-0.067855
0.039583,-0.12913,-0.068421
0.041667,-0.13171,-0.068684
0.04375,-0.13443,-0.068732
0.045833,-0.13712,-0.068775
0.047917,-0.13753,-0.068813
0.05,-0.13594,-0.068691
0.052083,-0.13244,-0.06758
0.054167,-0.12726,-0.066944
0.05625,-0.12073,-0.06652
0.058333,-0.11401,-0.066047
0.060417,-0.10729,-0.065588
0.0625,-0.10091,-0.06542
0.064583,-0.095297,-0.065117
0.066667,-0.090959,-0.065562
0.06875,-0.090916,-0.065918
0.070833,-0.095202,-0.066541
0.072917,-0.1002,-0.067529
0.075,-0.10784,-0.068715
0.077083,-0.11611,-0.069918
0.079167,-0.12189,-0.070774
0.08125,-0.1251,-0.070933
0.083333,-0.12593,-0.070701
0.085417,-0.12409,-0.069915
0.0875,-0.11973,-0.068968
0.089583,-0.11423,-0.067852
0.091667,-0.1075,-0.066472
0.09375,-0.099644,-0.065363
0.095833,-0.093186,-0.064797
0.097917,-0.08861,-0.064378
0.1,-0.085447,-0.064546
0.10208,-0.087187,-0.065166
0.10417,-0.093774,-0.065997
0.10625,-0.10166,-0.066986
0.10833,-0.11038,-0.067945
0.11042,-0.11876,-0.068369
0.1125,-0.12504,-0.068712
0.11458,-0.1293,-0.068786
0.11667,-0.13162,-0.068614
0.11875,-0.13215,-0.067888
0.12083,-0.13067,-0.067063
0.12292,-0.12724,-0.066469
0.125,-0.12174,-0.065647
0.12708,-0.11416,-0.065103
0.12917,-0.10717,-0.064851
0.13125,-0.10177,-0.064876
0.13333,-0.096832,-0.065206
0.13542,-0.096469,-0.065814
0.1375,-0.10063,-0.066584
0.13958,-0.10563,-0.067237
0.14167,-0.11393,-0.068028
0.14375,-0.12335,-0.068531
0.14583,-0.12981,-0.068936
0.14792,-0.13321,-0.068786
0.15,-0.13415,-0.06839
0.15208,-0.13222,-0.067725
0.15417,-0.12826,-0.06698
0.15625,-0.12235,-0.066218
0.15833,-0.1145,-0.065266
0.16042,-0.10473,-0.064633
0.1625,-0.095921,-0.064325
0.16458,-0.089789,-0.064325
0.16667,-0.085072,-0.064669
0.16875,-0.085922,-0.065328
0.17083,-0.092384,-0.066189
0.17292,-0.099712,-0.06697
0.175,-0.10879,-0.067928
0.17708,-0.11837,-0.068351
0.17917,-0.12482,-0.068841
0.18125,-0.1282,-0.068808
0.18333,-0.12932,-0.068568
0.18542,-0.12769,-0.06776
0.1875,-0.12374,-0.06695
0.18958,-0.11761,-0.066225
0.19167,-0.10959,-0.065457
0.19375,-0.099642,-0.064748
0.19583,-0.090499,-0.064194
0.19792,-0.085186,-0.063678
0.2,-0.079151,-0.063607
0.20208,-0.078414,-0.063741
0.20417,-0.083124,-0.064143
0.20625,-0.088597,-0.06457
0.20833,-0.095666,-0.065106
0.21042,-0.1043,-0.065474
0.2125,-0.10973,-0.066047
0.21458,-0.11214,-0.066261
0.21667,-0.11209,-0.066188
0.21875,-0.10912,-0.065635
0.22083,-0.10437,-0.064899
0.22292,-0.098005,-0.063997
0.225,-0.090185,-0.062546
0.22708,-0.080884,-0.061412
0.22917,-0.070596,-0.061049
0.23125,-0.065327,-0.060601
0.23333,-0.06005,-0.060759
0.23542,-0.059962,-0.061262
0.2375,-0.065256,-0.062125
0.23958,-0.071811,-0.063204
0.24167,-0.079078,-0.064275
0.24375,-0.08611,-0.065048
0.24583,-0.09062,-0.06581
0.24792,-0.092641,-0.066267
0.25,-0.093199,-0.066657
0.25208,-0.091886,-0.066162
0.25417,-0.0888,-0.065575
0.25625,-0.084041,-0.065263
0.25833,-0.078697,-0.064365
0.26042,-0.071549,-0.063408
0.2625,-0.0628,-0.063125
0.26458,-0.057658,-0.06266
0.26667,-0.051536,-0.062672
0.26875,-0.049667,-0.062674
0.27083,-0.052252,-0.063038
0.27292,-0.054943,-0.063642
0.275,-0.059817,-0.064549
0.27708,-0.064614,-0.06513
0.27917,-0.067915,-0.065548
0.28125,-0.069852,-0.065302
0.28333,-0.070557,-0.065579
0.28542,-0.070163,-0.064465
0.2875,-0.068801,-0.063426
0.28958,-0.065365,-0.062609
0.29167,-0.061238,-0.061045
0.29375,-0.055187,-0.059579
0.29583,-0.047353,-0.058801
0.29792,-0.042909,-0.058314
0.3,-0.036914,-0.058459
0.30208,-0.035055,-0.058859
0.30417,-0.037437,-0.059622
0.30625,-0.039902,-0.060494
0.30833,-0.045459,-0.061557
0.31042,-0.05152,-0.062659
0.3125,-0.055221,-0.063989
0.31458,-0.056817,-0.064351
0.31667,-0.056568,-0.064908
0.31875,-0.05473,-0.064456
0.32083,-0.051561,-0.063452
0.32292,-0.045943,-0.062807
0.325,-0.039237,-0.061865
0.32708,-0.03071,-0.061117
0.32917,-0.020592,-0.060796
0.33125,-0.014697,-0.060299
0.33333,-0.0076776,-0.060417
0.33542,-0.0058063,-0.06048
0.3375,-0.0092816,-0.060957
0.33958,-0.013278,-0.061418
0.34167,-0.020877,-0.062046
0.34375,-0.026499,-0.062279
0.34583,-0.030146,-0.062374
0.34792,-0.031976,-0.062255
0.35,-0.03215,-0.06194
0.35208,-0.030829,-0.061223
0.35417,-0.028172,-0.060485
0.35625,-0.023377,-0.060034
0.35833,-0.017502,-0.059368
0.36042,-0.0097826,-0.058781
0.3625,-0.00037714,-0.05913
0.36458,0.0044826,-0.059026
0.36667,0.010456,-0.05958
0.36875,0.011274,-0.06
0.37083,0.0067828,-0.060764
0.37292,0.0042297,-0.061871
