saccadeOrDrift,duration,onsetIndex,offsetIndex,onsetTime,offsetTime,xStart,xEnd,yStart,yEnd,xAmplitude,yAmplitude,vectorAmplitude,direction,peakVelocity,meanVelocity,maximumExcursion
saccade,0.016667,119.000000,127.000000,0.245833,0.262500,-0.278385,-0.896816,0.013270,-0.059350,-0.618431,-0.072620,0.622681,-173.302658,150.487165,27.488554,0.622681,
saccade,0.033333,119.000000,135.000000,0.245833,0.279167,-0.278385,-2.036428,0.013270,-0.112965,-1.758044,-0.126235,1.762570,-175.892959,150.487165,40.090522,1.879026,
saccade,0.012500,129.000000,135.000000,0.266667,0.279167,-1.510614,-2.036428,-0.109419,-0.112965,-0.525814,-0.003546,0.525826,-179.613613,131.356338,20.152874,0.641281,
saccade,0.060417,235.000000,264.000000,0.487500,0.547917,-2.149416,-3.055715,-0.105541,-0.121775,-0.906299,-0.016234,0.906444,-178.973817,67.723223,24.465819,0.932525,
saccade,0.064583,423.000000,454.000000,0.879167,0.943750,-3.098745,-1.457051,-0.115997,-0.041698,1.641694,0.074299,1.643374,2.591285,138.041836,33.754837,1.706530,
saccade,0.018750,709.000000,718.000000,1.475000,1.493750,-0.154181,-1.075172,-0.105833,-0.106318,-0.920991,-0.000486,0.920991,-179.969786,159.835584,59.582926,1.395749,
saccade,0.043750,709.000000,730.000000,1.475000,1.518750,-0.154181,0.708982,-0.105833,-0.129495,0.863163,-0.023662,0.863487,-1.570273,181.697103,66.021065,1.395749,
saccade,0.016667,722.000000,730.000000,1.502083,1.518750,0.278745,0.708982,-0.116157,-0.129495,0.430237,-0.013338,0.430443,-1.775669,125.643722,15.089851,0.490503,
saccade,0.018750,956.000000,965.000000,1.989583,2.008333,0.365329,-1.647370,-0.132560,-0.189330,-2.012698,-0.056771,2.013499,-178.384327,156.337930,48.090744,2.013499,
saccade,0.031250,956.000000,971.000000,1.989583,2.020833,0.365329,-1.550109,-0.132560,-0.192578,-1.915437,-0.060018,1.916377,-178.205288,156.337930,44.573050,2.013499,
saccade,0.029167,1112.000000,1126.000000,2.314583,2.343750,-1.664944,-2.387846,-0.185914,-0.072303,-0.722902,0.113611,0.731775,171.068483,64.887992,20.505150,0.851472,
saccade,0.022917,1115.000000,1126.000000,2.320833,2.343750,-1.671344,-2.387846,-0.178973,-0.072303,-0.716502,0.106670,0.724399,171.532252,64.887992,27.448853,0.844140,
saccade,0.010417,1121.000000,1126.000000,2.333333,2.343750,-2.329523,-2.387846,-0.086765,-0.072303,-0.058323,0.014462,0.060089,166.073981,56.221236,15.221674,0.179537,
saccade,0.016667,1333.000000,1341.000000,2.775000,2.791667,-2.439968,-1.465183,-0.012631,-0.046706,0.974785,-0.034075,0.975380,-2.002031,101.586279,23.003600,0.975380,
saccade,0.037500,1333.000000,1351.000000,2.775000,2.812500,-2.439968,-0.645824,-0.012631,-0.082282,1.794145,-0.069651,1.795496,-2.223192,101.586279,25.431116,1.808696,
saccade,0.050000,1511.000000,1535.000000,3.145833,3.195833,-0.742002,-2.583207,-0.074903,-0.097345,-1.841206,-0.022442,1.841343,-179.301673,135.989761,27.891536,2.037328,
saccade,0.058333,1692.000000,1720.000000,3.522917,3.581250,-2.645537,-1.047643,-0.131624,0.038063,1.597894,0.169688,1.606879,6.061785,115.510341,33.000213,1.621523,
saccade,0.012500,1714.000000,1720.000000,3.568750,3.581250,-1.404834,-1.047643,0.011140,0.038063,0.357192,0.026923,0.358205,4.310481,84.920061,11.918678,0.372758,
saccade,0.006250,1964.000000,1967.000000,4.089583,4.095833,-1.276477,-1.096454,0.039384,0.039357,0.180023,-0.000027,0.180023,-0.008641,54.803827,8.696845,0.180023,
saccade,0.018750,1964.000000,1973.000000,4.089583,4.108333,-1.276477,-0.150859,0.039384,0.050348,1.125619,0.010965,1.125672,0.558096,80.686310,27.484716,1.125672,
saccade,0.047917,1964.000000,1987.000000,4.089583,4.137500,-1.276477,1.342783,0.039384,0.034668,2.619260,-0.004716,2.619264,-0.103155,92.527757,32.707862,2.651991,
saccade,0.041667,2183.000000,2203.000000,4.545833,4.587500,1.116238,-2.400385,0.056561,-0.124131,-3.516623,-0.180692,3.521262,-177.058596,238.716984,51.391398,3.623155,
saccade,0.043750,2237.000000,2258.000000,4.658333,4.702083,-2.449208,-3.099247,-0.126667,-0.101707,-0.650039,0.024960,0.650518,177.801051,74.291260,27.308678,0.932567,
saccade,0.022917,2247.000000,2258.000000,4.679167,4.702083,-3.216091,-3.099247,-0.096811,-0.101707,0.116844,-0.004895,0.116946,-2.399003,54.417688,22.065686,0.220681,
saccade,0.039583,2429.000000,2448.000000,5.058333,5.097917,-3.744440,-1.396754,-0.091986,0.015849,2.347686,0.107836,2.350161,2.629902,157.434413,36.456771,2.402130,
saccade,0.045833,2637.000000,2659.000000,5.491667,5.537500,-1.593992,0.280557,-0.047525,-0.171964,1.874549,-0.124439,1.878675,-3.797916,245.585260,69.132292,3.002395,
saccade,0.022917,2648.000000,2659.000000,5.514583,5.537500,1.048567,0.280557,-0.267793,-0.171964,-0.768011,0.095830,0.773966,172.887600,153.405880,49.904680,0.981337,
saccade,0.064583,2877.000000,2908.000000,5.991667,6.056250,1.097062,-1.413155,-0.287857,-0.324124,-2.510217,-0.036267,2.510479,-179.172263,193.369579,42.679094,2.517933,
saccade,0.039583,3021.000000,3040.000000,6.291667,6.331250,-1.532272,-2.802281,-0.292608,-0.279499,-1.270009,0.013109,1.270077,179.408608,85.689616,19.366837,1.331029,
saccade,0.033333,3201.000000,3217.000000,6.666667,6.700000,-2.889220,-1.354968,-0.284480,-0.109573,1.534252,0.174906,1.544189,6.503707,123.224277,32.139840,1.743486,
saccade,0.020833,3207.000000,3217.000000,6.679167,6.700000,-1.619706,-1.354968,-0.135730,-0.109573,0.264738,0.026157,0.266027,5.642681,108.101074,17.850710,0.465293,
saccade,0.006250,3378.000000,3381.000000,7.035417,7.041667,-1.246322,-1.116193,-0.088987,-0.090397,0.130129,-0.001411,0.130137,-0.621078,39.060150,6.590729,0.130137,
saccade,0.045833,3378.000000,3400.000000,7.035417,7.081250,-1.246322,0.573398,-0.088987,-0.135251,1.819720,-0.046265,1.820308,-1.456373,66.565492,23.438598,1.839158,
saccade,0.041667,3629.000000,3649.000000,7.558333,7.600000,0.432582,-1.789958,-0.154176,-0.227911,-2.222540,-0.073735,2.223763,-178.099864,160.283753,35.745427,2.370864,
saccade,0.039583,3757.000000,3776.000000,7.825000,7.864583,-1.834077,-2.963747,-0.171150,-0.013807,-1.129670,0.157343,1.140575,172.070717,75.230192,17.652823,1.176358,
saccade,0.039583,3949.000000,3968.000000,8.225000,8.264583,-2.917853,-0.825492,-0.041715,-0.159964,2.092361,-0.118249,2.095700,-3.234605,138.132825,32.455642,2.136696,
saccade,0.014583,3961.000000,3968.000000,8.250000,8.264583,-1.035874,-0.825492,-0.183557,-0.159964,0.210382,0.023593,0.211701,6.398547,91.830957,10.428147,0.250025,
saccade,0.022917,4033.000000,4044.000000,8.400000,8.422917,-1.001413,0.328718,-0.149344,-0.254554,1.330131,-0.105210,1.334286,-4.522520,118.519203,40.910509,1.521724,
saccade,0.022917,4033.000000,4044.000000,8.400000,8.422917,-1.001413,0.328718,-0.149344,-0.254554,1.330131,-0.105210,1.334286,-4.522520,118.519203,36.800109,1.521724,
saccade,0.018750,4252.000000,4261.000000,8.856250,8.875000,0.174839,-0.313796,-0.259703,-0.247986,-0.488635,0.011716,0.488775,178.626431,124.388700,23.089681,0.488775,
saccade,0.035417,4252.000000,4269.000000,8.856250,8.891667,0.174839,-1.234262,-0.259703,-0.220112,-1.409101,0.039591,1.409657,178.390594,124.388700,33.196451,1.521499,
saccade,0.012500,4263.000000,4269.000000,8.879167,8.891667,-0.826715,-1.234262,-0.242024,-0.220112,-0.407548,0.021913,0.408136,176.922354,109.763735,16.833277,0.519806,
saccade,0.047917,4430.000000,4453.000000,9.227083,9.275000,-1.426713,-2.938435,-0.216483,-0.200562,-1.511722,0.015921,1.511806,179.396593,60.077212,18.780424,1.526897,
saccade,0.041667,4659.000000,4679.000000,9.704167,9.745833,-3.017306,-0.170671,-0.227575,-0.304288,2.846635,-0.076713,2.847668,-1.543679,206.125570,45.980046,3.094516,
saccade,0.066667,4697.000000,4729.000000,9.783333,9.850000,-0.108472,2.941513,-0.284599,-0.222721,3.049985,0.061878,3.050613,1.162252,223.265284,50.713728,3.067023,
saccade,0.014583,4751.000000,4758.000000,9.895833,9.910417,2.863061,2.777758,-0.226663,-0.253756,-0.085303,-0.027094,0.089502,-162.379403,9.413556,3.680668,0.092350,
saccade,0.014583,4767.000000,4774.000000,9.929167,9.943750,2.784314,2.721984,-0.230795,-0.262580,-0.062330,-0.031784,0.069966,-152.981444,7.791972,2.748847,0.072177,
saccade,0.075000,5001.000000,5037.000000,10.416667,10.491667,2.443813,-1.618054,-0.196635,1.296096,-4.061867,1.492732,4.327472,159.821678,296.647832,73.509733,4.440384,
saccade,0.035417,5134.000000,5151.000000,10.693750,10.729167,-1.710105,-3.173500,1.258372,1.703297,-1.463395,0.444925,1.529537,163.088844,92.092170,23.577985,1.545628,
saccade,0.016667,5246.000000,5254.000000,10.927083,10.943750,-3.283863,-3.513976,1.756270,1.718801,-0.230113,-0.037469,0.233143,-170.751687,16.040717,7.631654,0.233143,
saccade,0.077083,5246.000000,5283.000000,10.927083,11.004167,-3.283863,-3.682840,1.756270,2.564748,-0.398977,0.808478,0.901565,116.265949,20.048113,11.951173,0.901565,
saccade,0.014583,5276.000000,5283.000000,10.989583,11.004167,-3.713349,-3.682840,2.477323,2.564748,0.030509,0.087425,0.092596,70.762351,9.480167,4.399131,0.092596,
saccade,0.012500,5399.000000,5405.000000,11.245833,11.258333,-3.866616,-3.902162,2.529916,2.492243,-0.035546,-0.037673,0.051795,-133.335970,5.886912,2.821145,0.051795,
saccade,0.029167,5490.000000,5504.000000,11.435417,11.464583,-3.936971,-4.832601,2.542992,2.527313,-0.895630,-0.015679,0.895767,-178.997069,55.253806,15.679762,0.895767,
saccade,0.020833,5494.000000,5504.000000,11.443750,11.464583,-4.237366,-4.832601,2.533158,2.527313,-0.595235,-0.005845,0.595264,-179.437410,55.253806,15.907161,0.595264,
saccade,0.016667,5519.000000,5527.000000,11.495833,11.512500,-4.807245,-4.915458,2.529611,2.547390,-0.108213,0.017778,0.109663,170.670210,12.220552,6.132163,0.115362,
saccade,0.016667,5519.000000,5527.000000,11.495833,11.512500,-4.807245,-4.915458,2.529611,2.547390,-0.108213,0.017778,0.109663,170.670210,12.220552,5.578851,0.115362,
saccade,0.012500,5579.000000,5585.000000,11.620833,11.633333,-4.890832,-4.938950,2.511807,2.487051,-0.048118,-0.024756,0.054112,-152.775002,7.727532,3.570307,0.058430,
saccade,0.066667,5653.000000,5685.000000,11.775000,11.841667,-4.902126,-2.617173,2.461414,1.929567,2.284953,-0.531847,2.346033,-13.102904,84.248095,25.986522,2.370958,
saccade,0.020833,5870.000000,5880.000000,12.227083,12.247917,-2.794465,-2.906340,2.010240,1.916759,-0.111875,-0.093480,0.145790,-140.118677,10.219523,4.737570,0.146562,
saccade,0.033333,6123.000000,6139.000000,12.754167,12.787500,-4.776633,-5.020519,2.860378,2.951937,-0.243886,0.091559,0.260506,159.422989,15.637287,6.694180,0.262124,
saccade,0.014583,6132.000000,6139.000000,12.772917,12.787500,-5.018275,-5.020519,2.890896,2.951937,-0.002244,0.061041,0.061082,92.105508,9.051972,4.544203,0.061082,
saccade,0.037500,6165.000000,6183.000000,12.841667,12.879167,-5.203678,-5.076441,2.858934,2.918471,0.127237,0.059537,0.140478,25.075800,15.648579,8.137296,0.223305,
saccade,0.047917,6182.000000,6205.000000,12.877083,12.925000,-5.085573,-5.107924,2.929687,2.876510,-0.022351,-0.053177,0.057683,-112.798045,15.078199,8.804906,0.177952,
saccade,0.022917,6194.000000,6205.000000,12.902083,12.925000,-4.950547,-5.107924,2.979342,2.876510,-0.157377,-0.102832,0.187995,-146.838931,15.078199,9.547343,0.208904,
saccade,0.022917,6211.000000,6222.000000,12.937500,12.960417,-5.074909,-5.257557,2.911374,2.881959,-0.182648,-0.029415,0.185002,-170.851257,14.748240,6.920882,0.196780,
saccade,0.008333,6245.000000,6249.000000,13.008333,13.016667,-5.123294,-5.210054,2.691017,2.690773,-0.086760,-0.000244,0.086761,-179.838638,14.388033,7.148367,0.086761,
saccade,0.020833,6245.000000,6255.000000,13.008333,13.029167,-5.123294,-5.275663,2.691017,2.695071,-0.152370,0.004054,0.152423,178.475815,14.388033,7.013382,0.170825,
saccade,0.016667,6261.000000,6269.000000,13.041667,13.058333,-5.253712,-5.374894,2.708316,2.702569,-0.121183,-0.005747,0.121319,-177.285006,11.763660,5.509752,0.123364,
