saccadeOrDrift,duration,onsetIndex,offsetIndex,onsetTime,offsetTime,xStart,xEnd,yStart,yEnd,xAmplitude,yAmplitude,vectorAmplitude,direction,peakVelocity,meanVelocity,maximumExcursion
saccade,0.056250,61.000000,88.000000,0.125000,0.181250,-0.006869,-0.585980,0.018941,-0.051994,-0.579112,-0.070935,0.583440,-173.016650,45.593057,15.323621,0.600545,
saccade,0.025000,298.000000,310.000000,0.618750,0.643750,-0.527451,-0.102437,-0.042090,-0.050329,0.425014,-0.008238,0.425093,-1.110462,34.748172,12.217408,0.488830,
saccade,0.022917,299.000000,310.000000,0.620833,0.643750,-0.503937,-0.102437,-0.041332,-0.050329,0.401499,-0.008997,0.401600,-1.283696,34.748172,15.207833,0.465333,
saccade,0.012500,304.000000,310.000000,0.631250,0.643750,-0.203519,-0.102437,-0.044885,-0.050329,0.101081,-0.005443,0.101228,-3.082515,34.748172,9.745404,0.164918,
saccade,0.031250,348.000000,363.000000,0.722917,0.754167,-0.065211,-0.432626,-0.045677,-0.045140,-0.367415,0.000537,0.367415,179.916266,17.769234,9.069955,0.371292,
saccade,0.018750,354.000000,363.000000,0.735417,0.754167,-0.226047,-0.432626,-0.048852,-0.045140,-0.206579,0.003712,0.206613,178.970592,17.769234,7.717562,0.210469,
saccade,0.027083,570.000000,583.000000,1.185417,1.212500,-0.252701,-0.677311,-0.000659,0.003231,-0.424609,0.003890,0.424627,179.475122,26.456264,7.397218,0.429801,
saccade,0.004167,685.000000,687.000000,1.425000,1.429167,-0.677727,-0.601201,0.010520,0.003176,0.076526,-0.007344,0.076878,-5.481630,22.629636,8.369446,0.076878,
saccade,0.022917,685.000000,696.000000,1.425000,1.447917,-0.677727,-0.377630,0.010520,-0.004655,0.300097,-0.015175,0.300480,-2.894806,22.629636,12.160887,0.300585,
saccade,0.022917,685.000000,696.000000,1.425000,1.447917,-0.677727,-0.377630,0.010520,-0.004655,0.300097,-0.015175,0.300480,-2.894806,22.629636,9.247154,0.300585,
saccade,0.018750,1133.000000,1142.000000,2.358333,2.377083,-0.330573,-0.465142,-0.005213,-0.016235,-0.134569,-0.011023,0.135019,-175.317311,13.228780,6.389586,0.149564,
saccade,0.020833,1149.000000,1159.000000,2.391667,2.412500,-0.362223,-0.544480,-0.004225,0.000727,-0.182256,0.004952,0.182324,178.443711,14.297177,8.907611,0.183753,
saccade,0.020833,1149.000000,1159.000000,2.391667,2.412500,-0.362223,-0.544480,-0.004225,0.000727,-0.182256,0.004952,0.182324,178.443711,14.297177,6.289426,0.183753,
saccade,0.027083,1276.000000,1289.000000,2.656250,2.683333,-0.498712,-0.199668,0.038805,0.003100,0.299044,-0.035706,0.301168,-6.808893,16.847153,6.190910,0.301168,
saccade,0.020833,1459.000000,1469.000000,3.037500,3.058333,-0.609787,-0.200599,0.015842,0.057309,0.409189,0.041468,0.411284,5.786655,43.448299,16.761318,0.462454,
saccade,0.020833,1459.000000,1469.000000,3.037500,3.058333,-0.609787,-0.200599,0.015842,0.057309,0.409189,0.041468,0.411284,5.786655,43.448299,19.043413,0.462454,
saccade,0.020833,1459.000000,1469.000000,3.037500,3.058333,-0.609787,-0.200599,0.015842,0.057309,0.409189,0.041468,0.411284,5.786655,43.448299,12.104099,0.462454,
saccade,0.022917,1928.000000,1939.000000,4.014583,4.037500,-0.395922,-0.046023,0.002656,-0.053599,0.349899,-0.056255,0.354392,-9.133551,31.029700,11.187167,0.395679,
