saccadeOrDrift,duration,onsetIndex,offsetIndex,onsetTime,offsetTime,xStart,xEnd,yStart,yEnd,xAmplitude,yAmplitude,vectorAmplitude,direction,peakVelocity,meanVelocity,maximumExcursion
saccade,0.014583,193.000000,200.000000,0.400000,0.414583,-0.570532,-0.491791,-0.001334,0.033673,0.078741,0.035007,0.086172,23.969075,8.004816,5.815402,0.086172,
saccade,0.014583,193.000000,200.000000,0.400000,0.414583,-0.570532,-0.491791,-0.001334,0.033673,0.078741,0.035007,0.086172,23.969075,8.004816,4.669962,0.086172,
saccade,0.012500,305.000000,311.000000,0.633333,0.645833,-0.592635,-0.511136,0.005891,0.032657,0.081499,0.026766,0.085781,18.181565,7.507290,4.710930,0.085781,
saccade,0.025000,305.000000,317.000000,0.633333,0.658333,-0.592635,-0.448864,0.005891,0.018894,0.143771,0.013003,0.144358,5.168074,7.507290,4.983869,0.144358,
saccade,0.018750,308.000000,317.000000,0.639583,0.658333,-0.553196,-0.448864,0.022514,0.018894,0.104333,-0.003620,0.104395,-1.987022,7.507290,5.338636,0.104395,
saccade,0.012500,318.000000,324.000000,0.660417,0.672917,-0.438333,-0.376546,0.016667,0.003596,0.061787,-0.013070,0.063155,-11.944177,5.255581,5.017448,0.063155,
saccade,0.012500,342.000000,348.000000,0.710417,0.722917,-0.192018,-0.130230,-0.035439,-0.048509,0.061787,-0.013070,0.063155,-11.944177,5.255581,5.023565,0.063155,
saccade,0.012500,356.000000,362.000000,0.739583,0.752083,-0.048914,0.015760,-0.067252,-0.067299,0.064674,-0.000047,0.064674,-0.041282,6.070161,4.757363,0.064674,
saccade,0.012500,356.000000,362.000000,0.739583,0.752083,-0.048914,0.015760,-0.067252,-0.067299,0.064674,-0.000047,0.064674,-0.041282,6.070161,4.394154,0.064674,
saccade,0.052083,520.000000,545.000000,1.081250,1.133333,0.046201,-0.425565,-0.001721,-0.041906,-0.471766,-0.040185,0.473475,-175.131295,10.856754,6.828640,0.477466,
saccade,0.012500,833.000000,839.000000,1.733333,1.745833,-0.380806,-0.327186,-0.004313,0.023428,0.053619,0.027741,0.060371,27.355987,6.268325,3.549314,0.060371,
saccade,0.012500,857.000000,863.000000,1.783333,1.795833,-0.331301,-0.391045,0.017821,-0.006489,-0.059744,-0.024309,0.064500,-157.858947,6.885142,4.034832,0.064500,
saccade,0.027083,979.000000,992.000000,2.037500,2.064583,-0.428900,0.335866,0.023675,-0.007729,0.764766,-0.031404,0.765411,-2.351434,49.202443,14.221827,0.783831,
