saccadeOrDrift,duration,onsetIndex,offsetIndex,onsetTime,offsetTime,xStart,xEnd,yStart,yEnd,xAmplitude,yAmplitude,vectorAmplitude,direction,peakVelocity,meanVelocity,maximumExcursion
saccade,0.037500,144.000000,162.000000,0.297917,0.335417,-0.044426,0.243295,0.010040,-0.021606,0.287722,-0.031646,0.289457,-6.276628,9.461590,4.438596,0.289457,
saccade,0.027083,490.000000,503.000000,1.018750,1.045833,-0.000833,-0.533984,0.056671,-0.115282,-0.533152,-0.171954,0.560195,-162.124296,37.860277,10.879988,0.594434,
saccade,0.043750,750.000000,771.000000,1.560417,1.604167,-0.561658,0.098305,0.010394,0.057540,0.659963,0.047146,0.661645,4.086106,19.818841,9.107040,0.662056,
saccade,0.012500,942.000000,948.000000,1.960417,1.972917,-0.036725,-0.003253,0.103848,0.052637,0.033472,-0.051211,0.061180,-56.830992,6.231868,2.844875,0.061180,
saccade,0.020833,1083.000000,1093.000000,2.254167,2.275000,0.118121,-0.075588,0.001376,0.022493,-0.193709,0.021118,0.194857,173.778336,15.037413,4.801806,0.194857,
saccade,0.020833,1214.000000,1224.000000,2.527083,2.547917,-0.116362,0.065291,0.032261,-0.002938,0.181652,-0.035198,0.185031,-10.966193,15.153031,5.618249,0.187623,
saccade,0.014583,1246.000000,1253.000000,2.593750,2.608333,0.143186,0.055215,-0.139873,-0.123998,-0.087971,0.015875,0.089392,169.770937,10.004877,5.048904,0.089392,
saccade,0.014583,1246.000000,1253.000000,2.593750,2.608333,0.143186,0.055215,-0.139873,-0.123998,-0.087971,0.015875,0.089392,169.770937,10.004877,4.479030,0.089392,
saccade,0.014583,1287.000000,1294.000000,2.679167,2.693750,0.022225,0.099793,-0.139923,-0.146760,0.077567,-0.006837,0.077868,-5.037395,10.003925,4.704625,0.085254,
saccade,0.014583,1287.000000,1294.000000,2.679167,2.693750,0.022225,0.099793,-0.139923,-0.146760,0.077567,-0.006837,0.077868,-5.037395,10.003925,4.442530,0.085254,
saccade,0.012500,1375.000000,1381.000000,2.862500,2.875000,-0.050929,0.016462,-0.122781,-0.114414,0.067391,0.008368,0.067908,7.077933,9.406904,4.138997,0.071342,
saccade,0.014583,1390.000000,1397.000000,2.893750,2.908333,-0.061112,0.156651,-0.101752,-0.082103,0.217762,0.019649,0.218647,5.155859,15.670282,8.154235,0.218647,
saccade,0.037500,1390.000000,1408.000000,2.893750,2.931250,-0.061112,0.398112,-0.101752,-0.037556,0.459224,0.064195,0.463689,7.957857,15.733782,8.153120,0.469478,
saccade,0.006250,1564.000000,1567.000000,3.256250,3.262500,0.355278,0.218846,-0.015118,-0.024102,-0.136432,-0.008984,0.136727,-176.232452,32.301099,6.578599,0.136727,
saccade,0.039583,1564.000000,1583.000000,3.256250,3.295833,0.355278,-0.109959,-0.015118,-0.156093,-0.465237,-0.140976,0.486127,-163.142191,37.668288,10.788341,0.573075,
