saccadeOrDrift,duration,onsetIndex,offsetIndex,onsetTime,offsetTime,xStart,xEnd,yStart,yEnd,xAmplitude,yAmplitude,vectorAmplitude,direction,peakVelocity,meanVelocity,maximumExcursion
saccade,0.035417,155.000000,172.000000,0.320833,0.356250,-0.128690,0.480555,0.031482,0.257700,0.609245,0.226218,0.649888,20.370423,42.020817,12.244773,0.682591,
saccade,0.039583,394.000000,413.000000,0.818750,0.858333,0.335608,0.445925,0.239000,0.007907,0.110316,-0.231093,0.256074,-64.481693,17.222750,5.893574,0.266689,
saccade,0.020833,588.000000,598.000000,1.222917,1.243750,0.335481,0.249024,0.046471,0.159510,-0.086457,0.113039,0.142312,127.410322,9.258698,3.126394,0.142312,
saccade,0.035417,827.000000,844.000000,1.720833,1.756250,0.211555,0.704122,0.176522,0.432247,0.492567,0.255725,0.554993,27.436859,32.954023,9.645725,0.562074,
saccade,0.029167,1178.000000,1192.000000,2.452083,2.481250,0.364870,0.928639,0.363607,0.504289,0.563769,0.140682,0.581056,14.011357,38.577950,10.948887,0.603243,
saccade,0.047917,1402.000000,1425.000000,2.918750,2.966667,0.757370,1.383719,0.449312,0.570264,0.626348,0.120952,0.637920,10.929625,48.449939,11.279397,0.774346,
saccade,0.043750,1603.000000,1624.000000,3.337500,3.381250,1.201225,0.048446,0.504134,-0.115702,-1.152779,-0.619836,1.308853,-151.733575,58.202385,16.689014,1.309514,
saccade,0.033333,1791.000000,1807.000000,3.729167,3.762500,0.048064,-0.418715,-0.106228,0.115692,-0.466779,0.221920,0.516847,154.572240,27.539882,7.658859,0.516847,
saccade,0.033333,2043.000000,2059.000000,4.254167,4.287500,-0.418314,-0.074996,0.104698,0.326698,0.343318,0.222000,0.408841,32.887967,25.041023,7.358598,0.411784,
saccade,0.035417,2380.000000,2397.000000,4.956250,4.991667,-0.218110,0.413521,0.322269,0.485626,0.631632,0.163357,0.652414,14.500501,40.909770,11.537895,0.681938,
saccade,0.039583,2674.000000,2693.000000,5.568750,5.608333,0.214551,1.193779,0.408197,0.662120,0.979228,0.253923,1.011614,14.537161,55.743007,14.929716,1.020423,
saccade,0.037500,2892.000000,2910.000000,6.022917,6.060417,0.920477,2.294243,0.604327,0.241711,1.373766,-0.362616,1.420818,-14.786395,76.024088,22.875978,1.455093,
saccade,0.022917,2899.000000,2910.000000,6.037500,6.060417,1.582803,2.294243,0.473217,0.241711,0.711440,-0.231506,0.748159,-18.025154,76.024088,18.868859,0.781259,
saccade,0.041667,3209.000000,3229.000000,6.683333,6.725000,1.899272,2.301175,0.176396,0.342687,0.401903,0.166291,0.434946,22.477792,33.854859,8.966854,0.531478,
saccade,0.035417,3460.000000,3477.000000,7.206250,7.241667,2.017834,2.788785,0.339405,0.359413,0.770952,0.020009,0.771211,1.486672,37.193930,12.660106,0.772686,
saccade,0.018750,3468.000000,3477.000000,7.222917,7.241667,2.536032,2.788785,0.314793,0.359413,0.252753,0.044620,0.256662,10.011562,35.299560,8.405925,0.257701,
saccade,0.039583,3722.000000,3741.000000,7.752083,7.791667,2.456675,1.213015,0.287149,0.285537,-1.243660,-0.001612,1.243661,-179.925732,61.788564,16.959734,1.251396,
saccade,0.041667,4107.000000,4127.000000,8.554167,8.595833,1.304112,1.857044,0.173155,0.390449,0.552932,0.217294,0.594096,21.454057,41.656509,11.172200,0.671442,
saccade,0.039583,4338.000000,4357.000000,9.035417,9.075000,1.816610,0.191939,0.315884,0.428885,-1.624670,0.113001,1.628595,176.021309,80.205856,21.654885,1.636871,
saccade,0.041667,4626.000000,4646.000000,9.635417,9.677083,-0.105381,0.859349,0.364825,0.485737,0.964730,0.120913,0.972278,7.143818,61.952400,15.119652,1.042063,
saccade,0.043750,4887.000000,4908.000000,10.179167,10.222917,0.692287,1.560225,0.458294,0.712510,0.867938,0.254215,0.904401,16.325095,55.990464,14.007377,0.974024,
saccade,0.047917,5135.000000,5158.000000,10.695833,10.743750,1.344921,-0.592084,0.624929,0.424190,-1.937005,-0.200739,1.947378,-174.083339,91.970468,23.356703,1.950695,
saccade,0.033333,5344.000000,5360.000000,11.131250,11.164583,-0.656953,-1.525812,0.417175,0.556716,-0.868859,0.139541,0.879993,170.876077,49.558736,12.814916,0.880702,
