saccadeOrDrift,duration,onsetIndex,offsetIndex,onsetTime,offsetTime,xStart,xEnd,yStart,yEnd,xAmplitude,yAmplitude,vectorAmplitude,direction,peakVelocity,meanVelocity,maximumExcursion
saccade,0.012500,2.000000,8.000000,0.002083,0.014583,0.065714,0.141787,-0.019211,-0.017872,0.076073,0.001339,0.076085,1.008321,18.963546,4.087500,0.077778,
saccade,0.020833,731.000000,741.000000,1.520833,1.541667,0.023199,-0.249652,0.028011,-0.027677,-0.272851,-0.055688,0.278476,-168.464579,24.041066,9.691206,0.299330,
saccade,0.020833,731.000000,741.000000,1.520833,1.541667,0.023199,-0.249652,0.028011,-0.027677,-0.272851,-0.055688,0.278476,-168.464579,24.041066,11.936079,0.299330,
saccade,0.016667,740.000000,748.000000,1.539583,1.556250,-0.269335,-0.140368,-0.029698,0.006333,0.128967,0.036032,0.133906,15.609681,19.135879,7.603820,0.162564,
saccade,0.025000,970.000000,982.000000,2.018750,2.043750,-0.282674,0.049935,-0.003362,-0.034891,0.332609,-0.031529,0.334100,-5.415122,22.020735,6.903269,0.334100,
saccade,0.022917,1259.000000,1270.000000,2.620833,2.643750,0.062235,0.297475,0.034466,-0.016157,0.235240,-0.050623,0.240625,-12.144674,18.061212,4.717780,0.240625,
saccade,0.014583,1316.000000,1323.000000,2.739583,2.754167,0.324456,0.296935,0.119388,0.039792,-0.027520,-0.079596,0.084219,-109.072905,10.791704,5.213278,0.089366,
saccade,0.020833,1323.000000,1333.000000,2.754167,2.775000,0.296935,0.268285,0.039792,0.198151,-0.028650,0.158359,0.160930,100.254943,11.605062,7.718034,0.160930,
saccade,0.020833,1323.000000,1333.000000,2.754167,2.775000,0.296935,0.268285,0.039792,0.198151,-0.028650,0.158359,0.160930,100.254943,11.605062,5.613529,0.160930,
saccade,0.020833,1850.000000,1860.000000,3.852083,3.872917,0.332166,0.587223,0.202597,0.193861,0.255057,-0.008736,0.255207,-1.961689,27.195289,11.528077,0.300928,
saccade,0.020833,1850.000000,1860.000000,3.852083,3.872917,0.332166,0.587223,0.202597,0.193861,0.255057,-0.008736,0.255207,-1.961689,27.195289,15.057495,0.300928,
saccade,0.020833,1867.000000,1877.000000,3.887500,3.908333,0.389926,0.687903,0.204335,0.213650,0.297977,0.009315,0.298123,1.790572,27.036069,10.105930,0.298123,
saccade,0.004167,2169.000000,2171.000000,4.516667,4.520833,0.574888,0.488071,0.224322,0.214051,-0.086817,-0.010271,0.087423,-173.253088,28.234540,6.773868,0.087423,
saccade,0.018750,2169.000000,2178.000000,4.516667,4.535417,0.574888,0.012843,0.224322,0.171629,-0.562045,-0.052693,0.564510,-174.644038,37.196622,15.605236,0.564510,
