saccadeOrDrift,duration,onsetIndex,offsetIndex,onsetTime,offsetTime,xStart,xEnd,yStart,yEnd,xAmplitude,yAmplitude,vectorAmplitude,direction,peakVelocity,meanVelocity,maximumExcursion
saccade,0.020833,68.000000,78.000000,0.139583,0.160417,-0.067265,-0.111215,-0.005347,0.120589,-0.043949,0.125936,0.133384,109.238072,9.202452,3.012585,0.133534,
saccade,0.033333,397.000000,413.000000,0.825000,0.858333,-0.212441,0.169287,0.080094,0.070003,0.381728,-0.010090,0.381862,-1.514115,21.048293,6.141867,0.381862,
saccade,0.022917,1028.000000,1039.000000,2.139583,2.162500,-0.116426,0.031147,-0.011142,0.060152,0.147573,0.071294,0.163892,25.785611,11.419930,3.892343,0.172242,
saccade,0.022917,1460.000000,1471.000000,3.039583,3.062500,-0.051520,-0.217976,-0.018666,0.064192,-0.166455,0.082858,0.185937,153.536833,14.132927,4.862167,0.198527,
saccade,0.020833,1461.000000,1471.000000,3.041667,3.062500,-0.065574,-0.217976,-0.010421,0.064192,-0.152402,0.074613,0.169686,153.914566,14.132927,5.529518,0.182260,
saccade,0.020833,1588.000000,1598.000000,3.306250,3.327083,-0.207982,-0.373293,-0.008454,-0.086602,-0.165312,-0.078148,0.182853,-154.698383,12.763038,3.973197,0.182853,
saccade,0.033333,1618.000000,1634.000000,3.368750,3.402083,-0.393349,-0.725027,-0.092633,-0.205744,-0.331678,-0.113111,0.350434,-161.169230,15.612931,5.450315,0.350434,
saccade,0.022917,1766.000000,1777.000000,3.677083,3.700000,-0.807730,-0.593468,-0.192076,-0.160657,0.214262,0.031419,0.216553,8.342389,15.248596,5.614117,0.225271,
saccade,0.020833,1767.000000,1777.000000,3.679167,3.700000,-0.789353,-0.593468,-0.189609,-0.160657,0.195884,0.028952,0.198012,8.407586,15.248596,6.060547,0.206729,
saccade,0.020833,1910.000000,1920.000000,3.977083,3.997917,-0.730627,-0.875966,-0.178019,-0.239186,-0.145339,-0.061166,0.157686,-157.175996,10.995686,3.757010,0.157686,
saccade,0.025000,2343.000000,2355.000000,4.879167,4.904167,-0.853778,-0.666040,-0.294451,-0.218062,0.187738,0.076388,0.202684,22.140801,11.821784,4.142250,0.202684,
saccade,0.025000,3249.000000,3261.000000,6.766667,6.791667,-0.872584,-0.617066,-0.333498,-0.268693,0.255519,0.064805,0.263609,14.231429,18.460863,5.498822,0.273447,
saccade,0.025000,3597.000000,3609.000000,7.491667,7.516667,-0.869056,-0.584720,-0.355685,-0.318526,0.284336,0.037160,0.286754,7.445788,18.861215,5.884222,0.293623,
saccade,0.025000,3955.000000,3967.000000,8.237500,8.262500,-0.679302,-0.392243,-0.362330,-0.303142,0.287059,0.059188,0.293097,11.650382,19.306580,5.669775,0.295818,
saccade,0.025000,4179.000000,4191.000000,8.704167,8.729167,-0.524838,-0.760199,-0.373400,-0.268867,-0.235360,0.104533,0.257530,156.052022,17.852104,5.944385,0.276123,
saccade,0.041667,4355.000000,4375.000000,9.070833,9.112500,-0.778153,-0.566633,-0.285764,-0.283900,0.211520,0.001864,0.211528,0.505000,28.844265,9.064875,0.416860,
saccade,0.012500,4383.000000,4389.000000,9.129167,9.141667,-0.542219,-0.603779,-0.289233,-0.287498,-0.061559,0.001734,0.061584,178.386269,6.832442,3.591401,0.061584,
saccade,0.025000,4579.000000,4591.000000,9.537500,9.562500,-0.662025,-0.091481,-0.294428,-0.318248,0.570544,-0.023819,0.571041,-2.390627,38.405829,12.892346,0.599236,
saccade,0.022917,4580.000000,4591.000000,9.539583,9.562500,-0.630742,-0.091481,-0.294833,-0.318248,0.539261,-0.023415,0.539769,-2.486247,38.405829,13.770733,0.567957,
saccade,0.016667,4606.000000,4614.000000,9.593750,9.610417,-0.207968,-0.300157,-0.329165,-0.340693,-0.092189,-0.011528,0.092907,-172.872449,7.984505,3.910600,0.092907,
saccade,0.027083,4803.000000,4816.000000,10.004167,10.031250,-0.355086,-0.751099,-0.365482,-0.258663,-0.396013,0.106818,0.410167,164.904599,27.213592,8.295841,0.423498,
saccade,0.020833,4806.000000,4816.000000,10.010417,10.031250,-0.457483,-0.751099,-0.340673,-0.258663,-0.293616,0.082010,0.304854,164.394356,27.213592,8.565754,0.318141,
saccade,0.025000,4989.000000,5001.000000,10.391667,10.416667,-0.705096,-0.494784,-0.298684,-0.302610,0.210312,-0.003926,0.210348,-1.069383,12.721953,4.127734,0.210348,
saccade,0.025000,5721.000000,5733.000000,11.916667,11.941667,-0.605731,-0.336016,-0.415418,-0.418948,0.269715,-0.003530,0.269738,-0.749937,19.799892,5.523156,0.269738,
saccade,0.025000,5965.000000,5977.000000,12.425000,12.450000,-0.430933,-0.595547,-0.474802,-0.370517,-0.164614,0.104286,0.194867,147.645125,12.508642,4.388474,0.194867,
saccade,0.029167,6090.000000,6104.000000,12.685417,12.714583,-0.563214,0.434836,-0.384513,-0.300800,0.998049,0.083714,1.001554,4.794594,66.453678,19.717957,1.057467,
saccade,0.022917,6093.000000,6104.000000,12.691667,12.714583,-0.377224,0.434836,-0.376488,-0.300800,0.812059,0.075688,0.815579,5.324869,66.453678,20.567874,0.871427,
