saccadeOrDrift,duration,onsetIndex,offsetIndex,onsetTime,offsetTime,xStart,xEnd,yStart,yEnd,xAmplitude,yAmplitude,vectorAmplitude,direction,peakVelocity,meanVelocity,maximumExcursion
saccade,0.012500,141.000000,147.000000,0.291667,0.304167,-0.087115,-0.026590,0.020190,0.042588,0.060525,0.022398,0.064536,20.307789,6.392332,2.880696,0.064536,
saccade,0.056250,379.000000,406.000000,0.787500,0.843750,-0.255819,-0.681184,0.167397,-0.015422,-0.425365,-0.182819,0.462988,-156.742294,48.210812,16.408660,0.557179,
saccade,0.029167,505.000000,519.000000,1.050000,1.079167,-0.710614,-0.214109,0.033685,0.020023,0.496505,-0.013662,0.496693,-1.576188,29.467322,8.602135,0.497784,
saccade,0.004167,748.000000,750.000000,1.556250,1.560417,-0.177466,-0.090606,0.116498,0.114398,0.086860,-0.002100,0.086885,-1.384667,27.632136,5.891761,0.086885,
saccade,0.025000,748.000000,760.000000,1.556250,1.581250,-0.177466,0.277101,0.116498,0.120326,0.454567,0.003828,0.454583,0.482495,30.129574,9.856045,0.454583,
saccade,0.029167,1176.000000,1190.000000,2.447917,2.477083,-0.019348,-0.488563,0.200529,-0.040941,-0.469214,-0.241471,0.527703,-152.768397,40.593103,14.178162,0.565050,
saccade,0.022917,1179.000000,1190.000000,2.454167,2.477083,-0.032167,-0.488563,0.212421,-0.040941,-0.456395,-0.253362,0.522005,-150.963711,40.593103,13.911111,0.560340,
saccade,0.018750,1358.000000,1367.000000,2.827083,2.845833,-0.695558,-0.342544,0.049760,0.056277,0.353014,0.006517,0.353074,1.057613,45.343232,17.544373,0.414271,
saccade,0.045833,1366.000000,1388.000000,2.843750,2.889583,-0.294796,0.184165,0.055765,0.062846,0.478962,0.007081,0.479014,0.847037,46.645854,20.971371,0.484802,
saccade,0.012500,1630.000000,1636.000000,3.393750,3.406250,-0.268719,-0.234305,0.236394,0.188157,0.034415,-0.048237,0.059255,-54.493856,6.559648,3.237285,0.059255,
saccade,0.016667,1717.000000,1725.000000,3.575000,3.591667,0.015370,-0.184056,0.133789,0.204422,-0.199425,0.070633,0.211565,160.496613,25.256727,10.275872,0.233222,
saccade,0.016667,1717.000000,1725.000000,3.575000,3.591667,0.015370,-0.184056,0.133789,0.204422,-0.199425,0.070633,0.211565,160.496613,25.256727,13.810466,0.233222,
saccade,0.016667,1717.000000,1725.000000,3.575000,3.591667,0.015370,-0.184056,0.133789,0.204422,-0.199425,0.070633,0.211565,160.496613,25.256727,9.906021,0.233222,
saccade,0.014583,1854.000000,1861.000000,3.860417,3.875000,-0.121560,-0.218790,0.155529,0.165836,-0.097231,0.010306,0.097775,173.949404,9.261492,3.414330,0.097775,
saccade,0.016667,1869.000000,1877.000000,3.891667,3.908333,-0.203516,-0.305744,0.174146,0.190190,-0.102228,0.016044,0.103479,171.080689,9.037386,3.503724,0.103479,
saccade,0.029167,2007.000000,2021.000000,4.179167,4.208333,-0.237507,0.105821,0.197645,0.095492,0.343327,-0.102153,0.358202,-16.569768,21.616591,6.395404,0.360310,
saccade,0.041667,2140.000000,2160.000000,4.456250,4.497917,0.039650,-0.672037,0.131042,-0.045946,-0.711687,-0.176988,0.733364,-166.034535,28.311016,10.378608,0.736244,
saccade,0.025000,2299.000000,2311.000000,4.787500,4.812500,-0.722333,-0.176416,0.019983,0.027535,0.545917,0.007553,0.545969,0.792639,36.867966,10.275984,0.568194,
saccade,0.037500,2554.000000,2572.000000,5.318750,5.356250,-0.716804,-0.391998,0.112113,0.114867,0.324805,0.002754,0.324817,0.485821,45.300859,15.365339,0.584277,
saccade,0.022917,2561.000000,2572.000000,5.333333,5.356250,-0.234130,-0.391998,0.084913,0.114867,-0.157869,0.029955,0.160686,169.256156,37.872956,12.386600,0.186706,
