saccadeOrDrift,duration,onsetIndex,offsetIndex,onsetTime,offsetTime,xStart,xEnd,yStart,yEnd,xAmplitude,yAmplitude,vectorAmplitude,direction,peakVelocity,meanVelocity,maximumExcursion
saccade,0.029167,108.000000,122.000000,0.222917,0.252083,0.015896,-0.343431,0.002308,0.083179,-0.359327,0.080872,0.368316,167.316103,21.712093,6.691517,0.371803,
saccade,0.025000,224.000000,236.000000,0.464583,0.489583,-0.320513,-0.040810,0.063692,0.060557,0.279703,-0.003136,0.279720,-0.642316,18.393287,6.138753,0.293371,
saccade,0.031250,818.000000,833.000000,1.702083,1.733333,-0.080713,-0.098919,0.014831,0.083695,-0.018205,0.068864,0.071230,104.808094,7.728411,3.417267,0.090554,
saccade,0.022917,988.000000,999.000000,2.056250,2.079167,-0.070916,0.136821,0.073348,0.048733,0.207736,-0.024615,0.209189,-6.757671,15.593857,5.320756,0.224654,
saccade,0.022917,1133.000000,1144.000000,2.358333,2.381250,0.045139,-0.199437,0.025605,0.037593,-0.244576,0.011988,0.244870,177.193885,16.060512,5.193096,0.248881,
saccade,0.020833,1253.000000,1263.000000,2.608333,2.629167,-0.171026,-0.009255,-0.002020,0.054312,0.161771,0.056332,0.171298,19.199145,12.071241,3.975203,0.171298,
saccade,0.016667,1772.000000,1780.000000,3.689583,3.706250,-0.031217,-0.121288,0.071548,0.067870,-0.090071,-0.003677,0.090146,-177.662147,8.792117,3.200243,0.091294,
saccade,0.022917,1975.000000,1986.000000,4.112500,4.135417,-0.158887,0.064253,0.027629,0.075643,0.223140,0.048014,0.228247,12.143308,16.367338,5.476061,0.229751,
saccade,0.018750,1977.000000,1986.000000,4.116667,4.135417,-0.118240,0.064253,0.038914,0.075643,0.182493,0.036729,0.186153,11.379308,16.367338,5.954514,0.187715,
saccade,0.020833,2280.000000,2290.000000,4.747917,4.768750,-0.019885,-0.164002,0.058701,0.057131,-0.144116,-0.001570,0.144125,-179.375791,9.820927,3.361970,0.144125,
saccade,0.018750,2448.000000,2457.000000,5.097917,5.116667,-0.151790,-0.039878,0.025661,0.055971,0.111913,0.030311,0.115945,15.154578,9.697022,3.771562,0.115945,
saccade,0.014583,2740.000000,2747.000000,5.706250,5.720833,-0.103362,-0.094525,0.031018,0.101748,0.008837,0.070730,0.071280,82.878292,6.241530,3.285292,0.071280,
saccade,0.020833,2886.000000,2896.000000,6.010417,6.031250,-0.155042,-0.251506,0.017589,-0.027921,-0.096463,-0.045510,0.106660,-154.742675,6.450273,3.008674,0.106660,
saccade,0.037500,3031.000000,3049.000000,6.312500,6.350000,-0.158036,-0.037883,-0.040465,0.071176,0.120152,0.111641,0.164013,42.897078,16.636208,5.288029,0.241880,
saccade,0.022917,3644.000000,3655.000000,7.589583,7.612500,-0.052040,-0.173598,0.080448,0.103757,-0.121558,0.023309,0.123773,169.145090,8.398738,3.887827,0.123773,
saccade,0.020833,3766.000000,3776.000000,7.843750,7.864583,-0.197503,-0.041770,0.088550,0.068727,0.155733,-0.019824,0.156990,-7.254267,10.370489,3.793842,0.156990,
saccade,0.056250,4797.000000,4824.000000,9.991667,10.047917,0.039302,-2.607006,-0.010726,0.333525,-2.646308,0.344250,2.668605,172.588183,83.348936,29.416345,2.686579,
saccade,0.027083,4888.000000,4901.000000,10.181250,10.208333,-2.671353,-3.621730,0.326475,0.573841,-0.950378,0.247366,0.982043,165.410655,61.158851,16.704012,1.006046,
saccade,0.027083,5277.000000,5290.000000,10.991667,11.018750,-3.757401,-3.287000,0.505183,0.532733,0.470401,0.027550,0.471207,3.351775,28.773047,9.189175,0.488666,
saccade,0.025000,5417.000000,5429.000000,11.283333,11.308333,-3.408629,-3.596118,0.503781,0.559286,-0.187488,0.055505,0.195532,163.508898,11.691861,3.872669,0.199359,
saccade,0.018750,5529.000000,5538.000000,11.516667,11.535417,-3.645539,-3.526372,0.526601,0.508648,0.119167,-0.017953,0.120512,-8.567343,9.766563,3.692140,0.124024,
saccade,0.022917,6933.000000,6944.000000,14.441667,14.464583,-3.610411,-3.410744,0.546761,0.478671,0.199667,-0.068090,0.210958,-18.830412,15.508145,5.758242,0.223520,
saccade,0.022917,7109.000000,7120.000000,14.808333,14.831250,-3.578922,-3.367457,0.503665,0.447304,0.211466,-0.056360,0.218847,-14.923739,14.378529,4.835412,0.225303,
saccade,0.025000,7205.000000,7217.000000,15.008333,15.033333,-3.395425,-3.728281,0.438683,0.471616,-0.332856,0.032933,0.334482,174.349542,20.498549,6.228520,0.345497,
saccade,0.018750,9072.000000,9081.000000,18.897917,18.916667,-3.506187,-3.617605,0.399230,0.453118,-0.111418,0.053888,0.123766,154.188936,8.927031,4.422870,0.123766,
saccade,0.072917,9386.000000,9421.000000,19.552083,19.625000,-3.614031,0.359025,0.502591,-1.412329,3.973056,-1.914920,4.410453,-25.732983,184.803227,40.930623,4.410453,
saccade,0.054167,9457.000000,9483.000000,19.700000,19.754167,0.390927,1.156585,-1.426910,-1.910483,0.765658,-0.483574,0.905580,-32.275645,23.963539,10.415586,0.905580,
saccade,0.022917,9577.000000,9588.000000,19.950000,19.972917,1.102006,1.103714,-1.889004,-1.730556,0.001709,0.158448,0.158457,89.382075,10.273215,4.162082,0.158457,
saccade,0.016667,9823.000000,9831.000000,20.462500,20.479167,1.046692,1.060407,-1.779162,-1.693782,0.013715,0.085380,0.086475,80.874317,6.995106,3.166651,0.086475,
saccade,0.027083,10219.000000,10232.000000,21.287500,21.314583,1.023874,1.443876,-1.741076,-1.677162,0.420002,0.063914,0.424837,8.652642,29.531663,9.064611,0.453003,
saccade,0.022917,10221.000000,10232.000000,21.291667,21.314583,1.081536,1.443876,-1.744239,-1.677162,0.362339,0.067077,0.368496,10.487967,29.531663,9.650749,0.396352,
saccade,0.022917,10335.000000,10346.000000,21.529167,21.552083,1.305733,1.140095,-1.712978,-1.688914,-0.165638,0.024065,0.167377,171.733573,11.040484,3.898413,0.167464,
saccade,0.025000,11058.000000,11070.000000,23.035417,23.060417,1.022330,1.243224,-1.714787,-1.741787,0.220894,-0.027000,0.222538,-6.968715,14.934531,5.335650,0.236000,
saccade,0.020833,11679.000000,11689.000000,24.329167,24.350000,1.058387,1.229516,-1.709096,-1.671602,0.171129,0.037494,0.175189,12.358194,16.859225,5.993777,0.187934,
saccade,0.020833,11679.000000,11689.000000,24.329167,24.350000,1.058387,1.229516,-1.709096,-1.671602,0.171129,0.037494,0.175189,12.358194,16.859225,6.358364,0.187934,
saccade,0.025000,12526.000000,12538.000000,26.093750,26.118750,1.101292,0.822811,-1.729437,-1.668641,-0.278481,0.060796,0.285040,167.684746,17.519104,5.459565,0.285040,
saccade,0.037500,12613.000000,12631.000000,26.275000,26.312500,0.777201,1.088654,-1.684667,-1.692371,0.311453,-0.007704,0.311549,-1.417028,11.245405,4.957952,0.311549,
saccade,0.012500,12961.000000,12967.000000,27.000000,27.012500,1.023380,1.072286,-1.729606,-1.692546,0.048906,0.037060,0.061362,37.154103,6.728343,3.591110,0.061362,
saccade,0.012500,12961.000000,12967.000000,27.000000,27.012500,1.023380,1.072286,-1.729606,-1.692546,0.048906,0.037060,0.061362,37.154103,6.728343,3.608922,0.061362,
saccade,0.025000,13258.000000,13270.000000,27.618750,27.643750,0.944884,1.232766,-1.709145,-1.671508,0.287882,0.037637,0.290332,7.448360,19.298758,6.442099,0.293224,
