saccadeOrDrift,duration,onsetIndex,offsetIndex,onsetTime,offsetTime,xStart,xEnd,yStart,yEnd,xAmplitude,yAmplitude,vectorAmplitude,direction,peakVelocity,meanVelocity,maximumExcursion
saccade,0.018750,1183.000000,1192.000000,2.462500,2.481250,0.055742,0.176119,-0.041090,-0.020510,0.120377,0.020581,0.122124,9.701972,9.765694,3.917211,0.122240,
saccade,0.016667,1661.000000,1669.000000,3.458333,3.475000,0.076262,-0.110937,-0.021923,-0.018370,-0.187199,0.003554,0.187233,178.912502,13.214041,8.010533,0.187233,
saccade,0.018750,1676.000000,1685.000000,3.489583,3.508333,-0.204816,-0.057101,-0.001615,-0.025326,0.147715,-0.023710,0.149606,-9.119025,14.485578,8.088378,0.149606,
saccade,0.018750,1676.000000,1685.000000,3.489583,3.508333,-0.204816,-0.057101,-0.001615,-0.025326,0.147715,-0.023710,0.149606,-9.119025,14.485578,6.384491,0.149606,
saccade,0.016667,2173.000000,2181.000000,4.525000,4.541667,0.012029,0.111235,0.019247,-0.025116,0.099207,-0.044363,0.108674,-24.093371,11.405031,5.893935,0.108674,
saccade,0.016667,2173.000000,2181.000000,4.525000,4.541667,0.012029,0.111235,0.019247,-0.025116,0.099207,-0.044363,0.108674,-24.093371,11.405031,4.645888,0.108674,
saccade,0.020833,2347.000000,2357.000000,4.887500,4.908333,0.123964,-0.187472,-0.009941,0.000925,-0.311436,0.010866,0.311625,178.001804,27.340106,9.155635,0.325792,
saccade,0.020833,2347.000000,2357.000000,4.887500,4.908333,0.123964,-0.187472,-0.009941,0.000925,-0.311436,0.010866,0.311625,178.001804,27.340106,10.124295,0.325792,
saccade,0.035417,2588.000000,2605.000000,5.389583,5.425000,-0.101706,0.163537,-0.021176,0.009003,0.265243,0.030179,0.266954,6.491232,13.366903,5.259562,0.269078,
saccade,0.018750,3093.000000,3102.000000,6.441667,6.460417,-0.198581,0.055244,-0.021584,-0.032643,0.253825,-0.011059,0.254066,-2.494724,24.590265,9.981517,0.254066,
saccade,0.018750,3093.000000,3102.000000,6.441667,6.460417,-0.198581,0.055244,-0.021584,-0.032643,0.253825,-0.011059,0.254066,-2.494724,24.590265,10.841011,0.254066,
saccade,0.016667,3533.000000,3541.000000,7.358333,7.375000,0.130703,0.022526,0.021324,0.013023,-0.108176,-0.008302,0.108495,-175.611619,8.297061,4.055175,0.108495,
saccade,0.016667,3766.000000,3774.000000,7.843750,7.860417,-0.181971,0.043766,-0.035433,-0.030098,0.225738,0.005335,0.225801,1.353816,17.615871,8.173469,0.225801,
saccade,0.033333,3766.000000,3782.000000,7.843750,7.877083,-0.181971,0.166480,-0.035433,-0.062437,0.348451,-0.027005,0.349496,-4.431495,17.615871,8.257233,0.353265,
saccade,0.006250,4010.000000,4013.000000,8.352083,8.358333,0.150012,0.042799,-0.076605,-0.072802,-0.107213,0.003802,0.107280,177.968795,22.561453,6.280652,0.107280,
saccade,0.035417,4010.000000,4027.000000,8.352083,8.387500,0.150012,-0.294410,-0.076605,-0.049192,-0.444422,0.027413,0.445267,176.470300,23.085045,10.191542,0.458189,
saccade,0.020833,4017.000000,4027.000000,8.366667,8.387500,-0.139071,-0.294410,-0.069633,-0.049192,-0.155339,0.020442,0.156679,172.503221,19.536220,6.789003,0.169439,
saccade,0.025000,4620.000000,4632.000000,9.622917,9.647917,-0.042113,0.101514,-0.082745,-0.102131,0.143627,-0.019386,0.144930,-7.687044,9.055493,4.559936,0.144930,
saccade,0.004167,4939.000000,4941.000000,10.287500,10.291667,-0.254058,-0.362955,0.056070,0.169929,-0.108898,0.113859,0.157552,133.723999,53.563664,17.320733,0.157552,
saccade,0.018750,4939.000000,4948.000000,10.287500,10.306250,-0.254058,-1.038590,0.056070,0.724615,-0.784532,0.668546,1.030749,139.563738,63.464566,33.543704,1.030749,
saccade,0.081250,4939.000000,4978.000000,10.287500,10.368750,-0.254058,-3.343601,0.056070,2.631682,-3.089544,2.575613,4.022320,140.183561,63.464566,36.981962,4.041461,
saccade,0.012500,5325.000000,5331.000000,11.091667,11.104167,-3.370149,-3.327716,2.540922,2.577487,0.042432,0.036566,0.056014,40.752907,6.008320,3.054968,0.056014,
saccade,0.014583,5612.000000,5619.000000,11.689583,11.704167,-3.629058,-3.452416,2.595365,2.580389,0.176642,-0.014976,0.177276,-4.845996,15.637169,8.321312,0.177276,
saccade,0.020833,5612.000000,5622.000000,11.689583,11.710417,-3.629058,-3.459193,2.595365,2.586816,0.169865,-0.008549,0.170080,-2.881164,15.637169,7.258777,0.182590,
saccade,0.018750,5811.000000,5820.000000,12.104167,12.122917,-3.268166,-3.424471,2.567344,2.568579,-0.156305,0.001235,0.156310,179.547194,13.798909,6.190777,0.161740,
saccade,0.018750,5811.000000,5820.000000,12.104167,12.122917,-3.268166,-3.424471,2.567344,2.568579,-0.156305,0.001235,0.156310,179.547194,13.798909,6.895553,0.161740,
saccade,0.014583,6235.000000,6242.000000,12.987500,13.002083,-3.327415,-3.232094,2.558045,2.535199,0.095321,-0.022846,0.098021,-13.478142,10.050680,3.005708,0.098021,
saccade,0.012500,6762.000000,6768.000000,14.085417,14.097917,-3.126520,-3.057910,2.590262,2.579235,0.068611,-0.011027,0.069491,-9.130505,6.792137,3.273340,0.069491,
saccade,0.020833,6920.000000,6930.000000,14.414583,14.435417,-3.129577,-3.310241,2.582242,2.573409,-0.180664,-0.008833,0.180879,-177.200820,17.176609,7.635444,0.193611,
saccade,0.018750,6936.000000,6945.000000,14.447917,14.466667,-3.183792,-3.370940,2.575536,2.582649,-0.187148,0.007112,0.187283,177.823578,19.017739,10.014894,0.193186,
saccade,0.018750,6936.000000,6945.000000,14.447917,14.466667,-3.183792,-3.370940,2.575536,2.582649,-0.187148,0.007112,0.187283,177.823578,19.017739,7.284239,0.193186,
saccade,0.027083,6983.000000,6996.000000,14.545833,14.572917,-3.325713,-2.590090,2.574745,2.520244,0.735622,-0.054501,0.737638,-4.237187,48.303815,14.027815,0.740071,
