saccadeOrDrift,duration,onsetIndex,offsetIndex,onsetTime,offsetTime,xStart,xEnd,yStart,yEnd,xAmplitude,yAmplitude,vectorAmplitude,direction,peakVelocity,meanVelocity,maximumExcursion
saccade,0.012500,434.000000,440.000000,0.902083,0.914583,0.042101,0.101354,0.008454,0.032673,0.059253,0.024219,0.064012,22.231360,6.421973,3.113744,0.064012,
saccade,0.014583,1231.000000,1238.000000,2.562500,2.577083,0.235670,0.112994,-0.163816,-0.202278,-0.122676,-0.038462,0.128564,-162.592643,9.979436,6.259871,0.128564,
saccade,0.025000,1231.000000,1243.000000,2.562500,2.587500,0.235670,0.054762,-0.163816,-0.216602,-0.180908,-0.052786,0.188452,-163.733669,9.979436,6.073163,0.188452,
saccade,0.014583,1253.000000,1260.000000,2.608333,2.622917,-0.002222,-0.057588,-0.248326,-0.204278,-0.055367,0.044048,0.070751,141.495088,6.107798,3.132875,0.070751,
saccade,0.027083,1417.000000,1430.000000,2.950000,2.977083,-0.079137,0.405551,-0.154483,-0.141270,0.484688,0.013213,0.484868,1.561506,31.286029,8.839597,0.490718,
saccade,0.025000,1570.000000,1582.000000,3.268750,3.293750,0.461371,0.110303,-0.142558,-0.101902,-0.351068,0.040656,0.353414,173.394175,23.879075,7.290806,0.366340,
saccade,0.022917,2230.000000,2241.000000,4.643750,4.666667,0.031537,-0.187712,-0.098560,-0.077394,-0.219249,0.021166,0.220268,174.485851,14.526403,4.700346,0.220268,
saccade,0.027083,4274.000000,4287.000000,8.902083,8.929167,-0.009415,0.313875,-0.052498,-0.044944,0.323290,0.007554,0.323378,1.338452,22.302079,7.749707,0.363965,
saccade,0.022917,4276.000000,4287.000000,8.906250,8.929167,0.044020,0.313875,-0.052308,-0.044944,0.269855,0.007363,0.269956,1.563034,22.302079,8.477919,0.310557,
saccade,0.025000,4602.000000,4614.000000,9.585417,9.610417,0.367492,0.063477,-0.043306,-0.044131,-0.304015,-0.000825,0.304016,-179.844511,20.624789,6.211258,0.304016,
saccade,0.016667,4940.000000,4948.000000,10.289583,10.306250,0.073385,0.037398,-0.017747,-0.097130,-0.035986,-0.079383,0.087159,-114.386022,8.434564,3.282935,0.088268,
saccade,0.014583,5140.000000,5147.000000,10.706250,10.720833,0.011330,-0.067056,-0.106086,-0.090884,-0.078386,0.015202,0.079846,169.024060,6.659777,3.695811,0.079846,
saccade,0.014583,5437.000000,5444.000000,11.325000,11.339583,-0.015106,0.053306,-0.070935,-0.101793,0.068412,-0.030858,0.075049,-24.278516,7.758837,3.921812,0.075049,
saccade,0.014583,5437.000000,5444.000000,11.325000,11.339583,-0.015106,0.053306,-0.070935,-0.101793,0.068412,-0.030858,0.075049,-24.278516,7.758837,3.777070,0.075049,
saccade,0.016667,5456.000000,5464.000000,11.364583,11.381250,0.023718,-0.068560,-0.101811,-0.058982,-0.092278,0.042830,0.101733,155.102166,9.842902,3.681944,0.102352,
saccade,0.016667,5631.000000,5639.000000,11.729167,11.745833,0.008103,-0.084787,-0.112793,-0.065146,-0.092890,0.047647,0.104397,152.844841,9.538542,3.785608,0.104397,
saccade,0.020833,6017.000000,6027.000000,12.533333,12.554167,-0.048290,0.106855,-0.103379,-0.104519,0.155145,-0.001140,0.155149,-0.421101,11.181122,4.299961,0.155149,
saccade,0.014583,6069.000000,6076.000000,12.641667,12.656250,0.019303,0.093128,-0.091656,-0.100486,0.073825,-0.008830,0.074351,-6.820247,7.743714,4.008185,0.075138,
saccade,0.012500,6078.000000,6084.000000,12.660417,12.672917,0.077062,0.023934,-0.089023,-0.074656,-0.053128,0.014367,0.055036,164.868414,8.287587,4.763874,0.055036,
saccade,0.012500,6078.000000,6084.000000,12.660417,12.672917,0.077062,0.023934,-0.089023,-0.074656,-0.053128,0.014367,0.055036,164.868414,8.287587,4.062213,0.055036,
saccade,0.016667,6116.000000,6124.000000,12.739583,12.756250,0.063145,-0.024410,-0.101654,-0.106881,-0.087555,-0.005227,0.087711,-176.583261,8.521855,4.131797,0.093864,
saccade,0.016667,6116.000000,6124.000000,12.739583,12.756250,0.063145,-0.024410,-0.101654,-0.106881,-0.087555,-0.005227,0.087711,-176.583261,8.521855,4.308027,0.093864,
saccade,0.012500,6226.000000,6232.000000,12.968750,12.981250,0.032541,0.091781,-0.101325,-0.095211,0.059240,0.006115,0.059555,5.893101,7.336300,2.851507,0.060284,
saccade,0.012500,6358.000000,6364.000000,13.243750,13.256250,0.113576,0.059560,-0.106609,-0.103833,-0.054017,0.002777,0.054088,177.057248,6.784982,4.070071,0.054385,
saccade,0.012500,6358.000000,6364.000000,13.243750,13.256250,0.113576,0.059560,-0.106609,-0.103833,-0.054017,0.002777,0.054088,177.057248,6.784982,3.932989,0.054385,
saccade,0.014583,6516.000000,6523.000000,13.572917,13.587500,0.069043,-0.001862,-0.078292,-0.067068,-0.070905,0.011224,0.071788,171.004984,6.880027,3.636019,0.073264,
saccade,0.012500,6926.000000,6932.000000,14.427083,14.439583,0.084011,0.016210,-0.036282,-0.044514,-0.067801,-0.008232,0.068299,-173.077125,7.211141,3.441287,0.068299,
saccade,0.012500,7054.000000,7060.000000,14.693750,14.706250,0.110974,0.052836,-0.033391,-0.031311,-0.058139,0.002080,0.058176,177.951092,6.531710,3.756944,0.058176,
saccade,0.012500,7088.000000,7094.000000,14.764583,14.777083,0.076297,0.126155,-0.024459,-0.042502,0.049858,-0.018044,0.053023,-19.895242,6.514307,2.704459,0.053023,
saccade,0.014583,7141.000000,7148.000000,14.875000,14.889583,0.050827,0.122573,-0.038418,-0.043000,0.071747,-0.004582,0.071893,-3.654316,6.074959,4.054082,0.071893,
saccade,0.012500,7230.000000,7236.000000,15.060417,15.072917,0.118297,0.059192,-0.041344,-0.047264,-0.059106,-0.005920,0.059401,-174.280287,6.942721,3.991821,0.059401,
saccade,0.014583,7334.000000,7341.000000,15.277083,15.291667,0.018452,0.090644,-0.053591,-0.049548,0.072192,0.004044,0.072305,3.206018,6.090903,3.693658,0.072305,
saccade,0.022917,7402.000000,7413.000000,15.418750,15.441667,-0.040674,0.105526,-0.006656,-0.040311,0.146200,-0.033656,0.150024,-12.963827,9.160806,5.142860,0.151057,
saccade,0.018750,7404.000000,7413.000000,15.422917,15.441667,-0.012087,0.105526,-0.014316,-0.040311,0.117613,-0.025996,0.120452,-12.463634,9.160806,5.813095,0.121544,
saccade,0.018750,7428.000000,7437.000000,15.472917,15.491667,0.067626,-0.073792,-0.003445,0.004242,-0.141418,0.007686,0.141627,176.888947,17.472498,6.860734,0.173368,
saccade,0.020833,7436.000000,7446.000000,15.489583,15.510417,-0.095507,0.084443,0.010224,-0.044665,0.179950,-0.054889,0.188135,-16.962855,17.509067,8.571721,0.208089,
saccade,0.020833,7436.000000,7446.000000,15.489583,15.510417,-0.095507,0.084443,0.010224,-0.044665,0.179950,-0.054889,0.188135,-16.962855,17.509067,8.691710,0.208089,
