saccadeOrDrift,duration,onsetIndex,offsetIndex,onsetTime,offsetTime,xStart,xEnd,yStart,yEnd,xAmplitude,yAmplitude,vectorAmplitude,direction,peakVelocity,meanVelocity,maximumExcursion
saccade,0.012500,205.000000,211.000000,0.425000,0.437500,-0.052225,-0.113864,0.095801,0.091864,-0.061640,-0.003937,0.061765,-176.345727,7.161302,2.719666,0.061765,
saccade,0.022917,408.000000,419.000000,0.847917,0.870833,-0.134244,-0.503919,0.089928,0.078421,-0.369674,-0.011507,0.369853,-178.217139,29.909847,11.345868,0.396555,
saccade,0.022917,408.000000,419.000000,0.847917,0.870833,-0.134244,-0.503919,0.089928,0.078421,-0.369674,-0.011507,0.369853,-178.217139,29.909847,15.110913,0.396555,
saccade,0.016667,418.000000,426.000000,0.868750,0.885417,-0.528166,-0.319941,0.077878,0.083439,0.208225,0.005561,0.208299,1.529842,27.357616,8.883217,0.224396,
saccade,0.022917,950.000000,961.000000,1.977083,2.000000,-0.524211,-0.761701,0.096922,0.082410,-0.237490,-0.014511,0.237933,-176.503416,18.693760,7.002554,0.259294,
saccade,0.022917,950.000000,961.000000,1.977083,2.000000,-0.524211,-0.761701,0.096922,0.082410,-0.237490,-0.014511,0.237933,-176.503416,18.693760,8.572507,0.259294,
saccade,0.018750,3783.000000,3792.000000,7.879167,7.897917,-0.586620,-0.715570,0.168023,0.181385,-0.128950,0.013362,0.129641,174.084050,11.041154,3.520136,0.133485,
saccade,0.022917,4164.000000,4175.000000,8.672917,8.695833,-0.762697,-0.937443,0.093997,0.098072,-0.174747,0.004075,0.174794,178.663998,14.477983,5.672643,0.197370,
saccade,0.022917,4164.000000,4175.000000,8.672917,8.695833,-0.762697,-0.937443,0.093997,0.098072,-0.174747,0.004075,0.174794,178.663998,14.477983,7.259636,0.197370,
saccade,0.014583,4182.000000,4189.000000,8.710417,8.725000,-0.881389,-0.972262,0.099354,0.098866,-0.090873,-0.000489,0.090875,-179.691884,10.705880,4.221074,0.091199,
saccade,0.112500,4662.000000,4716.000000,9.710417,9.822917,-1.013279,-2.302645,0.132878,-2.101566,-1.289366,-2.234444,2.579768,-119.986709,26.657778,17.642763,2.580129,
saccade,0.091667,4759.000000,4803.000000,9.912500,10.004167,-2.251702,-1.782982,-2.078140,-1.840555,0.468720,0.237585,0.525495,26.879547,6.508090,4.760756,0.525495,
saccade,0.018750,5202.000000,5211.000000,10.835417,10.854167,-2.054530,-2.179088,-1.816361,-1.817067,-0.124558,-0.000706,0.124560,-179.675303,11.760136,5.516465,0.135272,
saccade,0.018750,5219.000000,5228.000000,10.870833,10.889583,-2.078663,-2.232305,-1.819239,-1.808016,-0.153643,0.011223,0.154052,175.822098,12.604320,7.481433,0.154052,
saccade,0.018750,5219.000000,5228.000000,10.870833,10.889583,-2.078663,-2.232305,-1.819239,-1.808016,-0.153643,0.011223,0.154052,175.822098,12.604320,5.383279,0.154052,
saccade,0.018750,7360.000000,7369.000000,15.331250,15.350000,-2.351939,-2.477750,-1.766239,-1.759145,-0.125811,0.007094,0.126011,176.772780,10.763939,3.899254,0.126770,
saccade,0.020833,7613.000000,7623.000000,15.858333,15.879167,-2.445450,-2.636406,-1.847180,-1.831933,-0.190956,0.015247,0.191564,175.434767,16.361876,7.068667,0.209323,
saccade,0.020833,7613.000000,7623.000000,15.858333,15.879167,-2.445450,-2.636406,-1.847180,-1.831933,-0.190956,0.015247,0.191564,175.434767,16.361876,9.721637,0.209323,
saccade,0.014583,7623.000000,7630.000000,15.879167,15.893750,-2.636406,-2.516016,-1.831933,-1.829888,0.120391,0.002045,0.120408,0.973272,15.566193,6.417281,0.127112,
saccade,0.018750,8861.000000,8870.000000,18.458333,18.477083,-2.559154,-2.669838,-1.805090,-1.811723,-0.110684,-0.006633,0.110882,-176.570256,8.749593,3.792453,0.114845,
saccade,0.020833,9059.000000,9069.000000,18.870833,18.891667,-2.758370,-2.573325,-1.853868,-1.864669,0.185045,-0.010801,0.185360,-3.340507,15.570752,4.973425,0.187809,
saccade,0.018750,9095.000000,9104.000000,18.945833,18.964583,-2.646130,-2.087522,-1.890933,-1.956381,0.558608,-0.065449,0.562429,-6.682537,43.350842,13.169164,0.562429,
saccade,0.025000,9095.000000,9107.000000,18.945833,18.970833,-2.646130,-2.117820,-1.890933,-1.953650,0.528310,-0.062718,0.532020,-6.770094,43.350842,18.700437,0.582592,
saccade,0.022917,9096.000000,9107.000000,18.947917,18.970833,-2.623953,-2.117820,-1.892030,-1.953650,0.506134,-0.061620,0.509871,-6.941446,43.350842,19.585792,0.560443,
saccade,0.012500,9210.000000,9216.000000,19.185417,19.197917,-1.960708,-1.903619,-1.962934,-1.992479,0.057089,-0.029544,0.064281,-27.362311,7.459455,4.341591,0.064281,
saccade,0.012500,9236.000000,9242.000000,19.239583,19.252083,-1.964801,-1.916887,-2.000038,-1.984421,0.047914,0.015617,0.050395,18.052232,6.685499,3.032398,0.052628,
saccade,0.014583,9380.000000,9387.000000,19.539583,19.554167,-2.063413,-1.997708,-2.019635,-2.009198,0.065705,0.010437,0.066529,9.025503,7.799615,3.148683,0.073428,
saccade,0.012500,9492.000000,9498.000000,19.772917,19.785417,-2.037222,-1.973883,-2.042268,-2.010391,0.063340,0.031878,0.070909,26.715412,8.543078,3.936015,0.071403,
saccade,0.012500,10228.000000,10234.000000,21.306250,21.318750,-2.120214,-2.057225,-2.019857,-2.010490,0.062989,0.009367,0.063682,8.457894,8.121497,3.172381,0.065092,
saccade,0.012500,10268.000000,10274.000000,21.389583,21.402083,-2.123183,-2.072122,-2.010115,-2.023965,0.051060,-0.013849,0.052905,-15.175517,6.743652,2.981140,0.054782,
saccade,0.020833,10425.000000,10435.000000,21.716667,21.737500,-2.095070,-1.945557,-2.025412,-2.027411,0.149513,-0.001998,0.149526,-0.765809,10.577241,4.481488,0.149526,
saccade,0.014583,10577.000000,10584.000000,22.033333,22.047917,-2.086216,-2.010622,-1.937942,-1.994115,0.075594,-0.056173,0.094180,-36.615724,11.610328,5.429196,0.102733,
saccade,0.014583,10577.000000,10584.000000,22.033333,22.047917,-2.086216,-2.010622,-1.937942,-1.994115,0.075594,-0.056173,0.094180,-36.615724,11.610328,7.045979,0.102733,
saccade,0.014583,10577.000000,10584.000000,22.033333,22.047917,-2.086216,-2.010622,-1.937942,-1.994115,0.075594,-0.056173,0.094180,-36.615724,11.610328,5.146910,0.102733,
saccade,0.016667,10736.000000,10744.000000,22.364583,22.381250,-2.025597,-2.121055,-1.939140,-1.903554,-0.095458,0.035585,0.101875,159.555275,8.185228,3.520554,0.101875,
saccade,0.016667,10736.000000,10744.000000,22.364583,22.381250,-2.025597,-2.121055,-1.939140,-1.903554,-0.095458,0.035585,0.101875,159.555275,8.185228,4.512449,0.101875,
saccade,0.014583,10921.000000,10928.000000,22.750000,22.764583,-2.190599,-2.103486,-1.909951,-1.923456,0.087113,-0.013505,0.088154,-8.812496,8.902252,3.589178,0.088154,
saccade,0.016667,10960.000000,10968.000000,22.831250,22.847917,-2.087521,-2.182299,-1.919404,-1.895909,-0.094779,0.023496,0.097648,166.076967,7.324281,3.835704,0.097648,
saccade,0.012500,11058.000000,11064.000000,23.035417,23.047917,-2.167081,-2.108846,-1.909857,-1.898277,0.058235,0.011579,0.059375,11.245708,7.123699,3.050968,0.060517,
saccade,0.012500,11090.000000,11096.000000,23.102083,23.114583,-2.183890,-2.115237,-1.899411,-1.898237,0.068653,0.001173,0.068663,0.979234,7.303892,2.882845,0.068663,
saccade,0.014583,11192.000000,11199.000000,23.314583,23.329167,-1.902138,-1.986636,-1.863690,-1.885698,-0.084498,-0.022008,0.087317,-165.401298,9.384095,4.910491,0.087317,
saccade,0.014583,11192.000000,11199.000000,23.314583,23.329167,-1.902138,-1.986636,-1.863690,-1.885698,-0.084498,-0.022008,0.087317,-165.401298,9.384095,4.840997,0.087317,
saccade,0.012500,11314.000000,11320.000000,23.568750,23.581250,-1.966835,-1.904771,-1.903972,-1.889868,0.062063,0.014104,0.063646,12.803183,7.584110,3.356557,0.063646,
saccade,0.012500,11338.000000,11344.000000,23.618750,23.631250,-1.943806,-1.884214,-1.897411,-1.900029,0.059592,-0.002618,0.059650,-2.515150,7.684525,3.250492,0.061344,
saccade,0.014583,11392.000000,11399.000000,23.731250,23.745833,-1.876871,-1.950087,-1.863648,-1.842300,-0.073217,0.021348,0.076265,163.744669,7.165502,3.863731,0.076265,
saccade,0.012500,11534.000000,11540.000000,24.027083,24.039583,-1.856379,-1.925554,-1.950064,-1.935388,-0.069175,0.014675,0.070714,168.022248,7.844194,2.756150,0.070714,
saccade,0.012500,11583.000000,11589.000000,24.129167,24.141667,-1.879175,-1.937703,-1.931195,-1.899845,-0.058528,0.031350,0.066395,151.824593,6.129429,3.128840,0.066395,
saccade,0.012500,11646.000000,11652.000000,24.260417,24.272917,-1.877065,-1.930461,-1.941755,-1.907488,-0.053396,0.034266,0.063445,147.309995,6.653377,2.877535,0.063445,
saccade,0.012500,11680.000000,11686.000000,24.331250,24.343750,-1.950280,-1.895289,-1.930254,-1.912670,0.054991,0.017584,0.057734,17.732012,7.262003,4.170076,0.059421,
saccade,0.012500,11680.000000,11686.000000,24.331250,24.343750,-1.950280,-1.895289,-1.930254,-1.912670,0.054991,0.017584,0.057734,17.732012,7.262003,4.701111,0.059421,
saccade,0.014583,11695.000000,11702.000000,24.362500,24.377083,-1.952942,-1.884727,-1.943115,-1.930294,0.068214,0.012821,0.069409,10.644255,6.967683,3.732373,0.070169,
saccade,0.012500,11714.000000,11720.000000,24.402083,24.414583,-1.931069,-1.988905,-1.937154,-1.935267,-0.057835,0.001887,0.057866,178.131392,7.342397,2.169960,0.057866,
saccade,0.012500,11822.000000,11828.000000,24.627083,24.639583,-2.059029,-2.124302,-1.945551,-1.924183,-0.065272,0.021367,0.068681,161.873763,7.132889,3.126541,0.068681,
saccade,0.018750,11870.000000,11879.000000,24.727083,24.745833,-2.092509,-2.194836,-1.943264,-1.924609,-0.102328,0.018655,0.104014,169.668171,7.989643,3.334260,0.104585,
saccade,0.012500,11920.000000,11926.000000,24.831250,24.843750,-2.152592,-2.103206,-1.948052,-1.930143,0.049387,0.017910,0.052534,19.932651,7.510666,4.046580,0.055187,
saccade,0.012500,12032.000000,12038.000000,25.064583,25.077083,-2.143643,-2.093797,-1.943738,-1.917774,0.049846,0.025964,0.056203,27.514048,6.696595,3.510591,0.056203,
saccade,0.012500,12088.000000,12094.000000,25.181250,25.193750,-2.129311,-2.079231,-1.945801,-1.948081,0.050081,-0.002279,0.050132,-2.606016,7.521277,3.598482,0.055416,
saccade,0.012500,12088.000000,12094.000000,25.181250,25.193750,-2.129311,-2.079231,-1.945801,-1.948081,0.050081,-0.002279,0.050132,-2.606016,7.521277,4.671292,0.055416,
saccade,0.014583,12095.000000,12102.000000,25.195833,25.210417,-2.089892,-2.165385,-1.947005,-1.943068,-0.075493,0.003938,0.075595,177.014100,7.456205,4.498116,0.075595,
saccade,0.014583,12151.000000,12158.000000,25.312500,25.327083,-2.125846,-2.032448,-1.920690,-1.903772,0.093398,0.016919,0.094918,10.267468,9.581184,4.243874,0.096290,
saccade,0.014583,12151.000000,12158.000000,25.312500,25.327083,-2.125846,-2.032448,-1.920690,-1.903772,0.093398,0.016919,0.094918,10.267468,9.581184,5.366727,0.096290,
saccade,0.012500,12160.000000,12166.000000,25.331250,25.343750,-2.050305,-2.117433,-1.895395,-1.884459,-0.067127,0.010936,0.068012,170.746727,7.494661,3.755044,0.068012,
saccade,0.014583,12190.000000,12197.000000,25.393750,25.408333,-2.011922,-2.099883,-1.893598,-1.876365,-0.087961,0.017233,0.089633,168.915196,7.454160,3.667548,0.089633,
saccade,0.012500,12208.000000,12214.000000,25.431250,25.443750,-2.107474,-2.056399,-1.901109,-1.883129,0.051076,0.017980,0.054148,19.393026,7.245870,3.929874,0.057331,
saccade,0.012500,12224.000000,12230.000000,25.464583,25.477083,-2.113942,-2.058258,-1.906552,-1.888498,0.055684,0.018054,0.058537,17.964270,7.459665,4.779574,0.061774,
saccade,0.014583,12232.000000,12239.000000,25.481250,25.495833,-2.078836,-2.160315,-1.888131,-1.910784,-0.081478,-0.022652,0.084569,-164.463070,8.109430,5.294136,0.084569,
saccade,0.014583,12232.000000,12239.000000,25.481250,25.495833,-2.078836,-2.160315,-1.888131,-1.910784,-0.081478,-0.022652,0.084569,-164.463070,8.109430,4.310931,0.084569,
saccade,0.012500,12270.000000,12276.000000,25.560417,25.572917,-2.044303,-2.103186,-1.914082,-1.891545,-0.058883,0.022538,0.063049,159.055417,7.567532,3.169030,0.063049,
saccade,0.012500,12288.000000,12294.000000,25.597917,25.610417,-2.136487,-2.069400,-1.913292,-1.893754,0.067087,0.019538,0.069874,16.237769,7.511833,3.123663,0.069874,
saccade,0.012500,12384.000000,12390.000000,25.797917,25.810417,-2.097965,-2.034559,-1.897948,-1.879414,0.063406,0.018534,0.066059,16.294009,7.387892,3.583019,0.066059,
saccade,0.012500,12414.000000,12420.000000,25.860417,25.872917,-2.005596,-2.076384,-1.897976,-1.879330,-0.070788,0.018646,0.073202,165.242956,7.898192,2.971867,0.073202,
saccade,0.012500,12448.000000,12454.000000,25.931250,25.943750,-2.086664,-2.031474,-1.890885,-1.882093,0.055191,0.008792,0.055886,9.051158,7.424361,4.162469,0.058292,
saccade,0.012500,12448.000000,12454.000000,25.931250,25.943750,-2.086664,-2.031474,-1.890885,-1.882093,0.055191,0.008792,0.055886,9.051158,7.424361,4.225706,0.058292,
saccade,0.012500,12464.000000,12470.000000,25.964583,25.977083,-2.075229,-2.020991,-1.888969,-1.878523,0.054237,0.010446,0.055234,10.901253,6.918566,3.711322,0.057228,
saccade,0.014583,12543.000000,12550.000000,26.129167,26.143750,-2.022339,-2.096155,-1.880514,-1.868073,-0.073816,0.012441,0.074857,170.433340,7.676887,3.546706,0.074953,
saccade,0.014583,12551.000000,12558.000000,26.145833,26.160417,-2.087983,-2.001935,-1.869701,-1.879659,0.086048,-0.009958,0.086623,-6.601328,9.258238,4.908344,0.089886,
saccade,0.014583,12551.000000,12558.000000,26.145833,26.160417,-2.087983,-2.001935,-1.869701,-1.879659,0.086048,-0.009958,0.086623,-6.601328,9.258238,4.773779,0.089886,
saccade,0.014583,12551.000000,12558.000000,26.145833,26.160417,-2.087983,-2.001935,-1.869701,-1.879659,0.086048,-0.009958,0.086623,-6.601328,9.258238,3.981394,0.089886,
saccade,0.016667,12599.000000,12607.000000,26.245833,26.262500,-1.970432,-2.047425,-1.857941,-1.890732,-0.076993,-0.032791,0.083685,-156.930775,7.216080,3.282268,0.083685,
saccade,0.025000,12756.000000,12768.000000,26.572917,26.597917,-1.989473,-2.282375,-1.882652,-1.903023,-0.292902,-0.020371,0.293609,-176.021542,24.211249,9.797623,0.348592,
saccade,0.022917,12757.000000,12768.000000,26.575000,26.597917,-2.008444,-2.282375,-1.879383,-1.903023,-0.273931,-0.023640,0.274949,-175.067739,24.211249,12.688194,0.329870,
saccade,0.014583,12769.000000,12776.000000,26.600000,26.614583,-2.232465,-2.111307,-1.900911,-1.891131,0.121158,0.009779,0.121552,4.614619,21.634617,8.378982,0.127568,
saccade,0.020833,12814.000000,12824.000000,26.693750,26.714583,-2.036463,-2.252452,-1.915254,-1.893522,-0.215989,0.021732,0.217079,174.254456,22.819996,9.192576,0.263171,
saccade,0.018750,12823.000000,12832.000000,26.712500,26.731250,-2.286576,-1.786099,-1.891838,-1.915906,0.500477,-0.024068,0.501055,-2.753228,29.271450,15.781194,0.501055,
saccade,0.035417,12823.000000,12840.000000,26.712500,26.747917,-2.286576,-1.561499,-1.891838,-1.923286,0.725077,-0.031449,0.725758,-2.483522,29.271450,14.472649,0.728786,
saccade,0.029167,12930.000000,12944.000000,26.935417,26.964583,-1.652152,-2.235286,-1.946857,-1.937104,-0.583135,0.009753,0.583216,179.041793,47.208580,15.351197,0.654830,
saccade,0.022917,12933.000000,12944.000000,26.941667,26.964583,-1.663464,-2.235286,-1.930545,-1.937104,-0.571822,-0.006559,0.571860,-179.342822,47.208580,17.834868,0.643583,
saccade,0.018750,12989.000000,12998.000000,27.058333,27.077083,-2.240501,-2.382364,-1.948711,-1.928943,-0.141863,0.019768,0.143234,172.067063,11.480647,5.358872,0.143234,
saccade,0.018750,12989.000000,12998.000000,27.058333,27.077083,-2.240501,-2.382364,-1.948711,-1.928943,-0.141863,0.019768,0.143234,172.067063,11.480647,6.039403,0.143234,
saccade,0.020833,13086.000000,13096.000000,27.260417,27.281250,-2.164179,-2.356430,-1.929659,-1.911927,-0.192251,0.017732,0.193067,174.730333,17.657941,8.469947,0.213498,
saccade,0.020833,13086.000000,13096.000000,27.260417,27.281250,-2.164179,-2.356430,-1.929659,-1.911927,-0.192251,0.017732,0.193067,174.730333,17.657941,11.594473,0.213498,
saccade,0.020833,13086.000000,13096.000000,27.260417,27.281250,-2.164179,-2.356430,-1.929659,-1.911927,-0.192251,0.017732,0.193067,174.730333,17.657941,8.755509,0.213498,
saccade,0.012500,13152.000000,13158.000000,27.397917,27.410417,-2.071738,-2.005839,-1.933514,-1.916095,0.065899,0.017419,0.068162,14.806195,7.546341,4.340892,0.068411,
saccade,0.012500,13152.000000,13158.000000,27.397917,27.410417,-2.071738,-2.005839,-1.933514,-1.916095,0.065899,0.017419,0.068162,14.806195,7.546341,4.628613,0.068411,
saccade,0.012500,13208.000000,13214.000000,27.514583,27.527083,-2.071920,-1.995068,-1.915923,-1.931080,0.076852,-0.015157,0.078333,-11.157019,9.513115,4.312054,0.078880,
saccade,0.012500,13288.000000,13294.000000,27.681250,27.693750,-2.046076,-1.991347,-1.903996,-1.908801,0.054729,-0.004806,0.054940,-5.018124,7.257279,3.396376,0.057731,
drift,0.425000,1.000000,205.000000,0.000000,0.425000,0.002400,-0.052225,-0.001764,0.095801,-0.054625,0.097565,0.111816,119.243877,5.677119,5.677119,0.111816,
drift,0.408333,212.000000,408.000000,0.439583,0.847917,-0.106154,-0.134244,0.089585,0.089928,-0.028090,0.000342,0.028093,179.301681,5.342604,5.342604,0.061408,
drift,1.089583,427.000000,950.000000,0.887500,1.977083,-0.349256,-0.524211,0.082864,0.096922,-0.174955,0.014057,0.175519,175.406251,20.661880,20.661880,0.215067,
drift,5.877083,962.000000,3783.000000,2.002083,7.879167,-0.736548,-0.586620,0.083584,0.168023,0.149928,0.084439,0.172070,29.388121,10.748271,10.748271,0.180448,
drift,0.772917,3793.000000,4164.000000,7.900000,8.672917,-0.713888,-0.762697,0.182955,0.093997,-0.048808,-0.088958,0.101468,-118.752249,5.653215,5.653215,0.121250,
drift,0.012500,4176.000000,4182.000000,8.697917,8.710417,-0.912986,-0.881389,0.098359,0.099354,0.031597,0.000995,0.031613,1.804511,10.699647,10.699647,0.044764,
drift,0.983333,4190.000000,4662.000000,8.727083,9.710417,-0.965540,-1.013279,0.099495,0.132878,-0.047739,0.033383,0.058253,145.035144,8.403078,8.403078,0.070806,
drift,0.087500,4717.000000,4759.000000,9.825000,9.912500,-2.300328,-2.251702,-2.100539,-2.078140,0.048625,0.022399,0.053536,24.732489,5.348894,5.348894,0.053536,
drift,0.829167,4804.000000,5202.000000,10.006250,10.835417,-1.778226,-2.054530,-1.841215,-1.816361,-0.276304,0.024854,0.277420,174.859972,5.828824,5.828824,0.289475,
drift,0.014583,5212.000000,5219.000000,10.856250,10.870833,-2.167301,-2.078663,-1.816895,-1.819239,0.088638,-0.002344,0.088669,-1.514743,10.856911,10.856911,0.095059,
drift,4.439583,5229.000000,7360.000000,10.891667,15.331250,-2.233142,-2.351939,-1.804013,-1.766239,-0.118796,0.037774,0.124657,162.360866,5.209581,5.209581,0.145214,
drift,0.506250,7370.000000,7613.000000,15.352083,15.858333,-2.473698,-2.445450,-1.757754,-1.847180,0.028248,-0.089426,0.093781,-72.469784,7.514389,7.514389,0.109365,
drift,2.562500,7631.000000,8861.000000,15.895833,18.458333,-2.533071,-2.559154,-1.829797,-1.805090,-0.026083,0.024707,0.035927,136.550961,15.293501,15.293501,0.164860,
drift,0.391667,8871.000000,9059.000000,18.479167,18.870833,-2.660940,-2.758370,-1.811895,-1.853868,-0.097430,-0.041973,0.106086,-156.693590,6.274568,6.274568,0.117087,
drift,0.052083,9070.000000,9095.000000,18.893750,18.945833,-2.578995,-2.646130,-1.869972,-1.890933,-0.067135,-0.020961,0.070331,-162.660910,8.837407,8.837407,0.079045,
drift,0.212500,9108.000000,9210.000000,18.972917,19.185417,-2.172719,-1.960708,-1.946740,-1.962934,0.212011,-0.016194,0.212629,-4.368049,41.624910,41.624910,0.441745,
drift,0.039583,9217.000000,9236.000000,19.200000,19.239583,-1.912732,-1.964801,-1.996805,-2.000038,-0.052069,-0.003233,0.052169,-176.447005,5.006969,5.006969,0.064006,
drift,0.285417,9243.000000,9380.000000,19.254167,19.539583,-1.928694,-2.063413,-1.984444,-2.019635,-0.134719,-0.035191,0.139240,-165.360574,6.020064,6.020064,0.149273,
drift,0.216667,9388.000000,9492.000000,19.556250,19.772917,-2.002384,-2.037222,-2.010505,-2.042268,-0.034839,-0.031763,0.047145,-137.643989,7.118764,7.118764,0.061547,
drift,1.518750,9499.000000,10228.000000,19.787500,21.306250,-1.986217,-2.120214,-2.008245,-2.019857,-0.133997,-0.011612,0.134500,-175.047375,7.478096,7.478096,0.154107,
drift,0.068750,10235.000000,10268.000000,21.320833,21.389583,-2.065503,-2.123183,-2.009863,-2.010115,-0.057680,-0.000252,0.057680,-179.749794,5.279647,5.279647,0.070066,
drift,0.312500,10275.000000,10425.000000,21.404167,21.716667,-2.080723,-2.095070,-2.023381,-2.025412,-0.014347,-0.002031,0.014490,-171.942856,5.722030,5.722030,0.049439,
drift,0.293750,10436.000000,10577.000000,21.739583,22.033333,-1.938133,-2.086216,-2.025357,-1.937942,-0.148083,0.087415,0.171959,149.446241,8.658028,8.658028,0.179914,
drift,0.314583,10585.000000,10736.000000,22.050000,22.364583,-2.022485,-2.025597,-1.991020,-1.939140,-0.003113,0.051880,0.051974,93.433387,10.079312,10.079312,0.138334,
drift,0.366667,10745.000000,10921.000000,22.383333,22.750000,-2.117708,-2.190599,-1.905322,-1.909951,-0.072891,-0.004629,0.073038,-176.366444,6.263512,6.263512,0.082875,
drift,0.064583,10929.000000,10960.000000,22.766667,22.831250,-2.108524,-2.087521,-1.922586,-1.919404,0.021003,0.003181,0.021243,8.613210,5.146256,5.146256,0.064350,
drift,0.185417,10969.000000,11058.000000,22.850000,23.035417,-2.189388,-2.167081,-1.897891,-1.909857,0.022307,-0.011966,0.025314,-28.210407,6.398109,6.398109,0.056542,
drift,0.052083,11065.000000,11090.000000,23.050000,23.102083,-2.117939,-2.183890,-1.897298,-1.899411,-0.065951,-0.002113,0.065985,-178.164825,5.786673,5.786673,0.077586,
drift,0.197917,11097.000000,11192.000000,23.116667,23.314583,-2.119952,-1.902138,-1.899096,-1.863690,0.217814,0.035405,0.220673,9.232601,9.376170,9.376170,0.232632,
drift,0.237500,11200.000000,11314.000000,23.331250,23.568750,-1.983875,-1.966835,-1.885481,-1.903972,0.017040,-0.018491,0.025145,-47.338179,6.976124,6.976124,0.106237,
drift,0.035417,11321.000000,11338.000000,23.583333,23.618750,-1.911876,-1.943806,-1.888441,-1.897411,-0.031930,-0.008970,0.033166,-164.308725,7.244926,7.244926,0.054060,
drift,0.097917,11345.000000,11392.000000,23.633333,23.731250,-1.890220,-1.876871,-1.899954,-1.863648,0.013350,0.036306,0.038682,69.811757,7.120334,7.120334,0.061453,
drift,0.279167,11400.000000,11534.000000,23.747917,24.027083,-1.946515,-1.856379,-1.841960,-1.950064,0.090136,-0.108104,0.140751,-50.178828,6.448549,6.448549,0.154753,
