saccadeOrDrift,duration,onsetIndex,offsetIndex,onsetTime,offsetTime,xStart,xEnd,yStart,yEnd,xAmplitude,yAmplitude,vectorAmplitude,direction,peakVelocity,meanVelocity,maximumExcursion
saccade,0.056250,70.000000,97.000000,0.143750,0.200000,-0.265854,1.290217,-0.005798,0.518145,1.556071,0.523943,1.641912,18.608840,55.180400,19.358658,1.653831,
saccade,0.020833,87.000000,97.000000,0.179167,0.200000,1.044218,1.290217,0.411238,0.518145,0.245999,0.106908,0.268225,23.489046,32.048169,9.102268,0.280096,
saccade,0.037500,614.000000,632.000000,1.277083,1.314583,-1.149048,1.485605,-0.034621,0.650471,2.634653,0.685092,2.722268,14.575885,147.861826,39.545102,2.749299,
saccade,0.022917,621.000000,632.000000,1.291667,1.314583,-0.124626,1.485605,0.176755,0.650471,1.610231,0.473716,1.678467,16.393431,147.861826,27.203335,1.705563,
saccade,0.022917,642.000000,653.000000,1.335417,1.358333,1.264533,1.121259,0.611264,0.574448,-0.143274,-0.036816,0.147929,-165.588908,10.610991,5.805899,0.147929,
saccade,0.027083,663.000000,676.000000,1.379167,1.406250,1.030663,0.886340,0.552536,0.506399,-0.144323,-0.046136,0.151518,-162.272256,6.663468,4.728365,0.151518,
saccade,0.022917,696.000000,707.000000,1.447917,1.470833,0.733720,0.618512,0.473621,0.452472,-0.115207,-0.021149,0.117132,-169.597756,6.613925,4.210666,0.117132,
saccade,0.018750,729.000000,738.000000,1.516667,1.535417,0.481292,0.387981,0.421021,0.404399,-0.093311,-0.016622,0.094780,-169.899540,5.625163,3.423502,0.094780,
saccade,0.012500,1116.000000,1122.000000,2.322917,2.335417,-1.293613,-1.348249,0.002017,-0.013451,-0.054636,-0.015469,0.056783,-164.192038,5.842890,2.185609,0.056783,
saccade,0.064583,1151.000000,1182.000000,2.395833,2.460417,-1.452488,1.713263,-0.038030,0.668831,3.165751,0.706862,3.243707,12.586767,155.890140,32.642934,3.243707,
saccade,0.014583,1175.000000,1182.000000,2.445833,2.460417,1.608449,1.713263,0.651553,0.668831,0.104814,0.017279,0.106229,9.361037,13.087642,6.611332,0.106229,
saccade,0.027083,1191.000000,1204.000000,2.479167,2.506250,1.626493,1.460614,0.633272,0.605311,-0.165879,-0.027961,0.168219,-170.432107,7.675639,5.465947,0.168219,
saccade,0.014583,1197.000000,1204.000000,2.491667,2.506250,1.540495,1.460614,0.612219,0.605311,-0.079881,-0.006908,0.080180,-175.057564,7.383127,4.928220,0.080180,
saccade,0.008333,1223.000000,1227.000000,2.545833,2.554167,1.286902,1.230312,0.548450,0.539206,-0.056590,-0.009243,0.057340,-170.723578,7.171407,4.890864,0.057340,
saccade,0.025000,1223.000000,1235.000000,2.545833,2.570833,1.286902,1.148086,0.548450,0.524203,-0.138816,-0.024247,0.140918,-170.092090,7.171407,5.032998,0.140918,
saccade,0.014583,1228.000000,1235.000000,2.556250,2.570833,1.215084,1.148086,0.537213,0.524203,-0.066997,-0.013010,0.068249,-169.010537,6.851882,4.458976,0.068249,
saccade,0.016667,1254.000000,1262.000000,2.610417,2.627083,0.981265,0.895503,0.491471,0.476899,-0.085762,-0.014573,0.086991,-170.356384,6.644263,4.224799,0.086991,
saccade,0.016667,1270.000000,1278.000000,2.643750,2.660417,0.838493,0.753506,0.463705,0.464437,-0.084987,0.000732,0.084990,179.506473,6.294673,4.036672,0.084990,
saccade,0.064583,1910.000000,1941.000000,3.977083,4.041667,-2.007585,-0.704239,-0.139105,0.477430,1.303345,0.616535,1.441813,25.316040,102.976870,23.132676,1.823946,
saccade,0.016667,1933.000000,1941.000000,4.025000,4.041667,-0.592355,-0.704239,0.522077,0.477430,-0.111885,-0.044647,0.120464,-158.245899,12.927698,5.057652,0.120464,
saccade,0.012500,2012.000000,2018.000000,4.189583,4.202083,-1.129090,-1.184204,0.364099,0.347000,-0.055114,-0.017099,0.057706,-162.764125,5.521530,2.603213,0.057706,
saccade,0.081250,2302.000000,2341.000000,4.793750,4.875000,-2.053029,1.840777,0.172990,0.671646,3.893806,0.498655,3.925606,7.297789,175.472050,41.966141,4.415573,
saccade,0.022917,2330.000000,2341.000000,4.852083,4.875000,2.077137,1.840777,0.765124,0.671646,-0.236360,-0.093479,0.254174,-158.421599,20.168302,7.833999,0.254174,
saccade,0.029167,2358.000000,2372.000000,4.910417,4.939583,1.646250,1.468430,0.634599,0.582278,-0.177820,-0.052321,0.185358,-163.604325,7.466451,5.906786,0.185358,
saccade,0.033333,2371.000000,2387.000000,4.937500,4.970833,1.482782,1.294474,0.585664,0.549246,-0.188308,-0.036419,0.191798,-169.054164,7.224597,5.686259,0.191798,
saccade,0.016667,2404.000000,2412.000000,5.006250,5.022917,1.135067,1.047724,0.516223,0.502573,-0.087343,-0.013650,0.088403,-171.117461,5.924078,4.344783,0.088403,
saccade,0.014583,2440.000000,2447.000000,5.081250,5.095833,0.825980,0.757388,0.466384,0.445985,-0.068591,-0.020399,0.071560,-163.437649,5.927484,3.881051,0.071560,
saccade,0.020833,2457.000000,2467.000000,5.116667,5.137500,0.694393,0.593632,0.451497,0.404370,-0.100761,-0.047126,0.111237,-154.934222,6.272046,3.448498,0.111237,
saccade,0.037500,2687.000000,2705.000000,5.595833,5.633333,-0.400658,-1.131043,0.192680,0.748175,-0.730385,0.555495,0.917626,142.745173,47.390482,13.801274,0.919185,
saccade,0.089583,3401.000000,3444.000000,7.083333,7.172917,-2.970248,1.667030,0.213533,1.195093,4.637278,0.981560,4.740022,11.951243,196.514341,47.377978,5.299754,
saccade,0.022917,3433.000000,3444.000000,7.150000,7.172917,1.865669,1.667030,1.267602,1.195093,-0.198638,-0.072510,0.211459,-159.946236,16.392164,8.168354,0.211459,
saccade,0.027083,3478.000000,3491.000000,7.243750,7.270833,1.227938,1.078773,1.116500,1.050203,-0.149165,-0.066297,0.163235,-156.037109,7.238912,5.437559,0.163235,
saccade,0.012500,3485.000000,3491.000000,7.258333,7.270833,1.137882,1.078773,1.078608,1.050203,-0.059109,-0.028405,0.065580,-154.333621,6.558406,4.575027,0.065580,
saccade,0.020833,3512.000000,3522.000000,7.314583,7.335417,0.896340,0.803399,1.001680,0.963568,-0.092941,-0.038112,0.100452,-157.703305,6.218529,4.148742,0.100452,
saccade,0.014583,3528.000000,3535.000000,7.347917,7.362500,0.765726,0.697129,0.952680,0.944590,-0.068597,-0.008090,0.069073,-173.273929,5.974523,3.341886,0.069073,
saccade,0.012500,3560.000000,3566.000000,7.414583,7.427083,0.553268,0.491982,0.910551,0.906462,-0.061286,-0.004089,0.061422,-176.182567,5.608901,2.836915,0.061422,
saccade,0.020833,3577.000000,3587.000000,7.450000,7.470833,0.441568,0.333552,0.896062,0.860774,-0.108017,-0.035288,0.113635,-161.908116,7.344618,3.419196,0.113635,
saccade,0.012500,3612.000000,3618.000000,7.522917,7.535417,0.195094,0.136742,0.834731,0.816495,-0.058352,-0.018237,0.061136,-162.644599,5.701288,2.951639,0.061136,
saccade,0.014583,3644.000000,3651.000000,7.589583,7.604167,-0.004768,-0.066131,0.797718,0.772621,-0.061364,-0.025098,0.066298,-157.755572,5.380580,3.021210,0.066298,
saccade,0.012500,3708.000000,3714.000000,7.722917,7.735417,-0.355396,-0.412352,0.702996,0.686742,-0.056955,-0.016255,0.059229,-164.071681,5.703650,2.961786,0.059229,
saccade,0.093750,4249.000000,4294.000000,8.850000,8.943750,-2.520660,-0.072852,0.291535,0.766360,2.447808,0.474824,2.493436,10.977865,116.538865,28.961038,3.107494,
saccade,0.025000,4310.000000,4322.000000,8.977083,9.002083,-0.208120,-0.343509,0.729480,0.691436,-0.135389,-0.038043,0.140632,-164.304989,6.662660,4.918205,0.140632,
saccade,0.014583,4347.000000,4354.000000,9.054167,9.068750,-0.563301,-0.630572,0.643550,0.621718,-0.067271,-0.021832,0.070725,-162.019377,5.756746,4.083315,0.070725,
saccade,0.012500,4700.000000,4706.000000,9.789583,9.802083,-2.153300,-2.212783,0.319732,0.304958,-0.059483,-0.014773,0.061290,-166.052028,6.137891,2.421822,0.061290,
saccade,0.037500,4797.000000,4815.000000,9.991667,10.029167,-2.547237,-0.145495,0.269219,0.747043,2.401741,0.477824,2.448811,11.252018,128.919048,37.026108,2.490313,
saccade,0.022917,4804.000000,4815.000000,10.006250,10.029167,-1.592351,-0.145495,0.412921,0.747043,1.446855,0.334122,1.484933,13.003356,128.919048,26.482267,1.526454,
saccade,0.079167,5626.000000,5664.000000,11.718750,11.797917,-3.647139,-4.370690,-0.082887,-0.112790,-0.723551,-0.029903,0.724169,-177.633439,19.475585,8.052206,0.724169,
saccade,0.020833,5654.000000,5664.000000,11.777083,11.797917,-4.248214,-4.370690,-0.084237,-0.112790,-0.122476,-0.028553,0.125760,-166.876990,8.754703,5.832548,0.125760,
saccade,0.012500,5666.000000,5672.000000,11.802083,11.814583,-4.398905,-4.476921,-0.114925,-0.122080,-0.078016,-0.007156,0.078343,-174.759539,8.006229,5.418674,0.078343,
saccade,0.010417,5698.000000,5703.000000,11.868750,11.879167,-4.743351,-4.805400,-0.168661,-0.171177,-0.062049,-0.002516,0.062100,-177.678300,6.717775,5.200218,0.062100,
saccade,0.016667,5698.000000,5706.000000,11.868750,11.885417,-4.743351,-4.832467,-0.168661,-0.173049,-0.089116,-0.004388,0.089224,-177.180824,6.717775,4.797675,0.089224,
saccade,0.014583,5719.000000,5726.000000,11.912500,11.927083,-4.945722,-5.020241,-0.179013,-0.190581,-0.074520,-0.011568,0.075412,-171.175887,6.461571,4.370727,0.075412,
saccade,0.012500,5732.000000,5738.000000,11.939583,11.952083,-5.056934,-5.117217,-0.203233,-0.212494,-0.060284,-0.009261,0.060991,-171.266471,5.861414,3.624671,0.060991,
saccade,0.018750,5749.000000,5758.000000,11.975000,11.993750,-5.185359,-5.277783,-0.220778,-0.232630,-0.092424,-0.011852,0.093181,-172.692639,6.038522,3.528967,0.093181,
saccade,0.087500,5813.000000,5855.000000,12.108333,12.195833,-5.633248,-3.391605,-0.303734,0.352460,2.241643,0.656194,2.335712,16.316288,124.670472,27.464935,2.803165,
