saccadeOrDrift,duration,onsetIndex,offsetIndex,onsetTime,offsetTime,xStart,xEnd,yStart,yEnd,xAmplitude,yAmplitude,vectorAmplitude,direction,peakVelocity,meanVelocity,maximumExcursion
saccade,0.039583,120.000000,139.000000,0.247917,0.287500,-0.051882,1.235192,0.022629,0.180060,1.287074,0.157431,1.296666,6.973623,76.627472,18.866483,1.342192,
saccade,0.033333,330.000000,346.000000,0.685417,0.718750,1.176154,-0.343311,0.129544,0.101882,-1.519465,-0.027662,1.519716,-178.957035,88.263119,22.462243,1.527971,
saccade,0.025000,420.000000,432.000000,0.872917,0.897917,-0.279911,0.002738,0.091588,0.129462,0.282649,0.037873,0.285175,7.631850,19.363424,7.183732,0.290011,
saccade,0.018750,423.000000,432.000000,0.879167,0.897917,-0.220576,0.002738,0.101294,0.129462,0.223314,0.028167,0.225083,7.188973,19.363424,7.690743,0.229899,
saccade,0.029167,808.000000,822.000000,1.681250,1.710417,-0.365442,0.493624,-0.033439,-0.004235,0.859066,0.029204,0.859563,1.946997,53.136165,14.490164,0.876750,
saccade,0.035417,930.000000,947.000000,1.935417,1.970833,0.448437,-0.875753,-0.007439,-0.007646,-1.324190,-0.000207,1.324190,-179.991059,71.650258,19.316636,1.334267,
saccade,0.020833,937.000000,947.000000,1.950000,1.970833,-0.147008,-0.875753,-0.020176,-0.007646,-0.728745,0.012531,0.728853,179.014885,71.650258,17.377254,0.738937,
saccade,0.033333,1039.000000,1055.000000,2.162500,2.195833,-0.802172,0.871947,0.026119,0.101801,1.674119,0.075682,1.675829,2.588403,99.466872,24.997765,1.687511,
saccade,0.033333,1205.000000,1221.000000,2.508333,2.541667,0.844065,-0.456030,0.036400,0.008787,-1.300095,-0.027612,1.300388,-178.783293,77.428528,20.031549,1.333163,
saccade,0.029167,1449.000000,1463.000000,3.016667,3.045833,-0.188293,0.401621,-0.011759,-0.061184,0.589914,-0.049425,0.591981,-4.789282,37.660097,10.818593,0.610369,
saccade,0.029167,1745.000000,1759.000000,3.633333,3.662500,0.302084,-0.654339,-0.125253,-0.082922,-0.956424,0.042332,0.957360,177.465712,59.554330,16.472908,0.973061,
saccade,0.022917,1748.000000,1759.000000,3.639583,3.662500,0.103587,-0.654339,-0.132204,-0.082922,-0.757926,0.049282,0.759527,176.279737,59.554330,18.018569,0.774966,
saccade,0.029167,1883.000000,1897.000000,3.920833,3.950000,-0.584712,0.424317,-0.066270,0.025656,1.009029,0.091926,1.013207,5.205479,60.818213,16.525959,1.026770,
saccade,0.029167,2209.000000,2223.000000,4.600000,4.629167,0.465175,-0.418719,-0.044869,-0.037585,-0.883894,0.007284,0.883924,179.527876,54.427911,14.775912,0.893618,
saccade,0.031250,2525.000000,2540.000000,5.258333,5.289583,-0.341033,0.501557,-0.115882,-0.044053,0.842590,0.071830,0.845646,4.872602,52.776998,14.313694,0.867055,
saccade,0.022917,2529.000000,2540.000000,5.266667,5.289583,-0.170029,0.501557,-0.097416,-0.044053,0.671585,0.053363,0.673702,4.543121,52.776998,16.161538,0.695210,
