saccadeOrDrift,duration,onsetIndex,offsetIndex,onsetTime,offsetTime,xStart,xEnd,yStart,yEnd,xAmplitude,yAmplitude,vectorAmplitude,direction,peakVelocity,meanVelocity,maximumExcursion
saccade,0.050000,91.000000,115.000000,0.187500,0.237500,-0.083789,0.313124,-0.018427,0.142677,0.396913,0.161104,0.428362,22.091913,36.497129,9.639614,0.582674,
saccade,0.060417,267.000000,296.000000,0.554167,0.614583,0.112725,1.477744,0.065767,0.354134,1.365019,0.288367,1.395146,11.928629,83.246682,19.274314,1.577951,
saccade,0.045833,541.000000,563.000000,1.125000,1.170833,1.017341,1.285346,0.224912,0.497580,0.268004,0.272669,0.382328,45.494283,23.383248,8.057961,0.436602,
saccade,0.052083,803.000000,828.000000,1.670833,1.722917,1.171586,1.332072,0.451867,0.850161,0.160486,0.398294,0.429411,68.053861,25.973020,9.555623,0.486089,
saccade,0.027083,1051.000000,1064.000000,2.187500,2.214583,1.070865,2.391707,0.780109,0.910515,1.320842,0.130407,1.327264,5.638543,87.166939,23.431048,1.380409,
saccade,0.016667,1093.000000,1101.000000,2.275000,2.291667,2.400914,2.318514,0.984562,0.985502,-0.082400,0.000941,0.082405,179.345766,8.984187,5.157805,0.090207,
saccade,0.016667,1093.000000,1101.000000,2.275000,2.291667,2.400914,2.318514,0.984562,0.985502,-0.082400,0.000941,0.082405,179.345766,8.984187,5.351196,0.090207,
saccade,0.014583,1102.000000,1109.000000,2.293750,2.308333,2.330339,2.404239,0.987629,0.978801,0.073900,-0.008829,0.074426,-6.812608,8.012963,4.195919,0.077122,
saccade,0.025000,1659.000000,1671.000000,3.454167,3.479167,1.871019,2.022214,0.950287,1.003816,0.151194,0.053529,0.160390,19.495953,10.375286,4.914550,0.176761,
saccade,0.027083,2331.000000,2344.000000,4.854167,4.881250,1.217702,1.109386,0.987854,0.770210,-0.108315,-0.217644,0.243107,-116.458275,14.695569,4.665383,0.243721,
saccade,0.033333,2979.000000,2995.000000,6.204167,6.237500,0.359980,1.004116,0.629903,0.668531,0.644137,0.038628,0.645294,3.431872,34.974786,10.921467,0.661328,
